ID,CNNscore,CNNaffinity,smina_affinity,ad4,LinF9,RTMScore,Vinardo,SCORCH,HYDE,CHEMPLP,rfscore_v1,rfscore_v2,rfscore_v3,vina_hydrophobic,vina_intra_hydrophobic
CHEMBL4443188_diffdock_5,0.0405863822,6.2595815659,8.26578,100.75826,-0.89288,15.720017768093689,13.38221,0.00116,7546015.764259,54.0662,8.056977395437892,7.919214611111117,7.646751607670103,42.91545215997047,9.078599262599887
CHEMBL4443188_diffdock_6,0.0381797813,6.2471141815,8.82317,100.31084,-0.78764,17.195615290574572,13.789,0.002,7358.490641,66.5672,8.056437259185257,7.838417930180936,7.574781327006323,47.59238147116203,8.609416946919918
CHEMBL4443188_diffdock_7,0.0206695665,5.9705896378,12.96332,170.46877,0.87291,17.25321311322292,20.07912,0.00319,372.746281,48.2429,8.022342694638693,7.787883323232328,7.494751881118875,56.22331808070916,9.191992324779202
CHEMBL4443188_diffdock_8,0.0173134282,6.2177028656,11.88211,125.09004,0.6461,17.324368468284135,18.26343,0.00112,2992304.460284,114.968,8.075639987179484,8.002699936230437,7.504500864524357,43.8436504967534,8.812928628795838
CHEMBL4443188_diffdock_9,0.0147023834,5.7795391083,17.27991,202.65628,2.9962,16.858832228547655,25.86648,0.00203,434580.998178,82.4164,8.09620685625485,7.801515220779217,7.408846590187585,56.80971367279474,8.496657076364686
CHEMBL4443188_diffdock_10,0.0193037614,6.0075292587,10.86053,132.03987,0.19921,18.78949011516988,17.46772,0.00476,28320.129804,105.262,7.983780708957708,7.828280140692636,7.489909109668102,53.49669047140132,8.617022005003662
CHEMBL4583858_diffdock_1,0.0061182501,6.6874723434,4.92334,99.17882,-2.68437,26.47247974579295,9.48163,0.02918,55532.161459,31.546,7.544971314130308,7.695910963924967,7.377557889110895,48.6686431843516,62.147455492718144
CHEMBL4583858_diffdock_2,0.0492224172,7.1982765198,11.20633,136.28873,0.03728,21.69618015592961,19.01241,0.02954,3697847209.217548,4.92258,7.648462134199128,7.797443532745039,7.304203985347991,75.01201693134594,66.73197532317968
CHEMBL4583858_diffdock_3,0.0698752105,7.1248035431,13.2568,107.85349,1.25166,22.51548890189612,21.52323,0.01229,27246.263278,119.103,7.552620155844149,7.681986378121877,7.427598017538022,50.94913946663834,28.13208700687409
CHEMBL4583858_diffdock_4,0.1185083762,7.4276628494,20.95215,194.3889,4.84932,25.519764578188667,32.21274,0.13329,531225.32997,-7.84754,7.647575800865796,7.821376028138534,7.435177590687094,85.30174855766717,68.8532887421128
CHEMBL4583858_diffdock_5,0.3526706398,7.7111282349,16.59134,137.45625,2.58921,24.032029025210857,23.79613,0.10534,42.659932,63.5202,7.619381454822949,7.873059773004781,7.476734229936739,88.41110265611145,31.60885985431655
CHEMBL4583858_diffdock_6,0.0221175365,6.995098114,11.75327,127.58401,-0.19767,24.112021430384225,20.45853,0.04284,310246.896609,13.5816,7.633598809801303,7.740320323509828,7.366979628205129,65.37058423830115,43.256470506404526
CHEMBL4583858_diffdock_7,0.0058664419,6.4407215118,30.35218,270.673,9.39449,17.544245443175623,45.21798,0.01315,134865462.841268,25.0757,7.646510528138519,7.795714296536799,7.436646988955493,74.5210913820502,67.44374041260656
CHEMBL4583858_diffdock_8,0.0253575779,7.0761184692,17.34884,134.16652,2.93061,20.285109003417404,24.46104,0.02496,888150.994558,0.309019,7.690361880952373,7.786261681818186,7.394358500943503,73.3668370422805,11.816857206324023
CHEMBL4583858_diffdock_9,0.0001590893,5.966632843,44.47121,407.63287,15.74967,14.327666353115484,64.48966,0.00193,3031575114.646101,45.6166,7.747280792984795,7.813272891996902,7.542797857642365,45.287145707070565,48.92177561728944
CHEMBL4583858_diffdock_10,4.13547e-05,5.814863205,74.5188,599.78033,31.54384,16.835118920994752,105.3354,0.00972,11624131.593375,-0.462381,7.607072244644245,7.820136879065386,7.418572347985354,39.49471990513875,38.17381337699681
CHEMBL3818970_diffdock_1,0.210629195,6.7315654755,14.59144,181.39821,0.32984,16.639142314393677,21.62461,0.00074,3423955953.086761,14.0537,8.392879262159402,8.002893370129879,7.86607563880564,55.54465326498487,9.6574946741656
CHEMBL3818970_diffdock_2,0.2783287764,6.7781915665,18.04568,191.70801,2.15331,17.8059735489317,26.06779,0.00047,20284767.29135,33.8348,8.520199333587973,7.960314830169834,7.978031184260186,51.0021307948299,11.772561580622828
CHEMBL3818970_diffdock_3,0.1916826218,6.6718130112,17.67677,201.90234,2.04183,17.6921980362732,26.21023,0.00021,54541595570.73881,209.653,8.502632485824625,8.035208826118327,7.791452184260184,50.44149063880808,10.280238772801072
CHEMBL3818970_diffdock_4,0.2140440196,6.7263298035,18.74669,173.4287,2.47278,17.525044611274215,26.83253,0.00018,162387086.479311,218.689,8.434628978609615,7.947318023809528,7.792764255688755,51.82793209919617,10.41903905103198
CHEMBL3818970_diffdock_5,0.2081594318,6.6755781174,13.69946,151.24614,0.45075,17.754104150506514,20.13934,0.00048,6795488.667748,193.128,8.360366957209449,7.862026910533916,7.666739120768117,52.43802206665922,10.916670732849438
CHEMBL3818970_diffdock_6,0.062227957,6.2121324539,23.43709,228.23279,4.28528,13.058163413839909,32.51427,0.00025,132249348.062863,204.584,8.433368252580744,7.826747898767899,7.770429249639246,43.86047507650228,10.379834412575544
CHEMBL3818970_diffdock_7,0.0989703536,6.4201898575,20.63475,214.54608,3.34406,15.125085416792167,28.77533,0.00024,28012460569.749474,194.878,8.413915784326772,7.956375300865805,7.887374087579089,54.2009314165505,10.296761006273837
CHEMBL3818970_diffdock_8,0.2380702049,6.7279396057,9.62339,148.11375,-1.9947,17.99103684914851,14.05168,0.0002,1260303737.675518,-36.6186,8.50164614724164,7.930404726551231,7.978201913697414,51.94249614146592,10.872322520979711
CHEMBL3818970_diffdock_9,0.0017339942,5.828045845,58.51432,392.547,20.35636,10.891818239001672,77.03922,0.00411,222241569.485256,175.449,7.984304177655678,7.580790077034074,7.447849082362083,25.27172299031928,10.14215362452281
CHEMBL3818970_diffdock_10,0.871757865,4.9112548828,0.0,2.4696,2.57793,0.0,0.0,0.09252,100323607.846148,215.401,3.563593854145857,3.686078669996668,4.116392911921412,0.0,9.401170530423686
CHEMBL3416627_diffdock_1,0.3763385713,6.9825668335,15.24059,158.16261,-0.3484,16.41306556594505,18.75343,0.00911,3223312.011399,362.728,7.7871497584637535,7.897974743867237,7.675447572594077,55.46243877717461,14.45672679438495
CHEMBL3416627_diffdock_2,0.5719074607,7.2300548553,22.22707,247.9801,2.203,16.46113041229668,27.77196,0.00749,3193853.056337,409.689,7.807993808247304,7.889024279942272,7.734494401209905,68.9593617166199,15.808574567052746
CHEMBL3416627_diffdock_3,0.4065106809,7.1550369263,21.84137,212.58318,2.07401,16.953397288567736,28.35311,0.00632,6321001.454995,361.483,7.747680565268064,7.929375080808078,7.6445095834165855,52.31796514310727,17.772522974965486
CHEMBL3416627_diffdock_4,0.5075871348,7.0330371857,23.18692,221.21768,2.6534,17.99409905711989,29.94708,0.00658,348093.852498,403.338,7.792369979242972,7.869000374458873,7.719204346375847,74.96113831617645,15.258855140250546
CHEMBL3416627_diffdock_5,0.3911080956,7.2402915955,25.53018,253.99197,3.266,16.57285454546697,33.01191,0.00785,23987585.542881,393.523,7.710483746586743,7.962850598845595,7.838927123820624,53.29806093694826,19.012719148146083
CHEMBL3416627_diffdock_6,0.1358594894,6.923666954,38.17542,267.91119,9.01764,14.268535034325572,48.9137,0.00675,38244384.544619,397.746,7.754493097236092,7.930119532467533,7.640728631313135,38.92162047799319,20.936328586243174
CHEMBL3416627_diffdock_7,0.4285621941,7.0114107132,27.54758,218.59219,4.20275,17.846352963716633,34.33309,0.005,1732452.381963,364.812,7.7590218017537955,7.851241893939393,7.692568622599628,66.17883940630529,14.911047121407998
CHEMBL3416627_diffdock_8,0.3496913314,6.8533477783,26.41492,244.77591,4.16961,16.609136051841627,33.54442,0.01018,3228199.791753,396.017,7.753629661560657,7.871380357142853,7.7114511043401075,73.10798600257147,14.978312459442826
CHEMBL3416627_diffdock_9,0.3242175877,7.0768909454,31.18183,268.40738,5.50236,16.470232731203648,40.59159,0.00693,121753.552686,404.528,7.719340185259185,7.968400080808078,7.864389444166946,56.586342878985405,21.164646434323476
CHEMBL3416627_diffdock_10,0.4995622635,6.8709859848,29.6418,267.26517,5.01037,13.519683319400636,38.03288,0.00555,746165.419259,408.055,7.725675401154397,7.814088230158729,7.859118563547567,80.95532776388958,15.74348696351506
CHEMBL4070053_diffdock_1,0.0247473549,5.5621747971,0.8572,43.26049,-2.06604,15.559531983305396,3.00586,0.03567,7555.100963,36.1004,7.864345592019097,7.813301952436454,7.193529236874232,62.37041430261607,10.34076708856822
CHEMBL4070053_diffdock_2,0.0799312741,5.5003232956,16.18782,161.56816,5.03507,12.248641906775593,25.65108,0.00127,7327.846299,193.978,7.958459323287829,7.960802770618277,7.446523863858363,68.84133012417321,9.164410521020164
CHEMBL4070053_diffdock_3,0.0850990862,5.5342435837,17.07537,193.05981,5.46008,12.82057624587799,24.29495,0.00073,241.22967,63.1154,7.86264151570652,7.845386140637142,7.424883823454323,64.2099702079885,9.024128382522465
CHEMBL4070053_diffdock_4,0.1418260634,5.7281713486,5.81433,86.04053,-0.37132,13.71289966252971,10.21454,0.00326,285.120332,26.924,7.879147378621385,7.849992601731609,7.232211688533689,63.71155754881247,9.036688652733522
CHEMBL4070053_diffdock_5,0.0247495975,5.4296836853,11.46833,128.6907,2.83377,16.24734066791757,16.54199,0.00388,1299.551657,-18.98,7.786360106948608,7.718862181041188,7.112215641802642,58.60290584872406,9.063703212847418
CHEMBL4070053_diffdock_6,0.1283289194,5.610499382,13.32615,143.823,4.00368,15.115497988838907,21.12192,0.00144,9280.530887,39.8717,7.905613655899661,7.828505269119775,7.314623371073371,61.98853051142527,8.458057566775285
CHEMBL4070053_diffdock_7,0.0621280931,5.507774353,15.69092,170.40109,4.86484,12.77357132375894,23.82064,0.00051,32911.744651,253.104,7.820922288655789,7.943296499334001,7.318768540071035,48.61516317610578,8.874501758557228
CHEMBL4070053_diffdock_8,0.0131019214,5.5161857605,8.2123,114.28687,0.67619,12.525538690596198,12.12246,0.00094,2.866785,-2.32434,8.01913261766012,7.866525533189032,7.347959135864134,55.66823946057204,10.405618987320617
CHEMBL4070053_diffdock_9,0.0279064383,4.9204769135,27.79967,241.58603,11.27504,11.122323319632104,39.02217,0.00039,3236.105689,296.507,7.870468914196913,7.7691115072150145,7.299200491008991,55.45603419021821,11.160931427923993
CHEMBL4070053_diffdock_10,0.8649540544,5.1535682678,0.0,3.8416,4.28043,0.0,0.0,0.08434,100323607.846148,1287.92,3.563593854145857,3.686078669996669,4.119984975413477,0.0,31.37592019853388
CHEMBL459_diffdock_1,0.1489328593,4.6658735275,-4.58764,-11.89964,-3.91958,6.932384792846055,-2.89508,0.03508,18507.665972,-49.9947,5.620137000777014,5.0889036131091085,5.128752603507611,33.30176027062434,4.507771191938511
CHEMBL459_diffdock_2,0.2114451081,4.7670841217,-5.40054,-17.14865,-4.21518,8.957525134705971,-4.02587,0.04034,24194.038558,-49.3634,5.6872328377733465,5.22458263042513,5.160965910145416,32.95773655123651,4.0
CHEMBL459_diffdock_3,0.1908069402,4.7301635742,-5.32416,-16.97465,-4.22728,9.347463055283107,-3.6648,0.04091,9524.792113,-52.2462,5.656082935175946,5.147544135475632,5.170070621545128,33.426281155444904,4.6063940635218135
CHEMBL459_diffdock_4,0.1853035539,4.612985611,-4.0159,-8.9276,-3.58717,9.022340502615052,-2.44361,0.01952,40770.047468,-43.9703,5.580458556887567,5.064388925518924,5.043090738428244,30.827204216756893,5.43161981545088
CHEMBL459_diffdock_5,0.2529488802,4.6864805222,-4.50353,-15.85279,-4.07032,8.821373205584974,-3.3803,0.05496,24186.47616,-46.31,5.491140539904553,5.14395076118326,5.112413158341665,28.176864036077635,2.6817650076408768
CHEMBL459_diffdock_6,0.2188260555,4.6345539093,-5.2912,-18.67461,-4.29796,9.068216140423983,-3.34623,0.03632,300214.243861,-48.0416,5.587751084471094,5.183641955821951,5.166597941891448,32.26235250251547,2.6871887470289035
CHEMBL459_diffdock_7,0.226234898,4.7625465393,-5.12907,-16.03404,-4.40556,7.479997082621127,-3.47292,0.03543,12302.162554,-47.8175,5.637437964757475,5.262990292041291,5.194020737706745,33.13002324089244,2.6901158926321216
CHEMBL459_diffdock_8,0.1499973238,4.6426820755,-4.54364,-14.85411,-3.7833,6.213924448039579,-2.84479,0.03426,4678.92892,-44.6926,5.677681808191816,5.107057631868134,5.18135594405595,37.2712703889687,5.631814282692897
CHEMBL459_diffdock_9,0.2394574881,4.2672548294,-0.57644,19.65531,-2.66804,5.851507685574029,1.54039,0.04852,15554.026772,-44.2292,5.485755891219898,5.07771934054834,5.173405747641255,31.5244406720732,2.687159660788099
CHEMBL459_diffdock_10,0.9419606328,3.1615908146,0.0,0.8232,0.94663,0.0,0.0,0.11678,100323607.846148,162962.0,3.563593854145857,3.686078669996668,3.801717491286493,0.0,4.093123601619501
CHEMBL5209100_diffdock_1,0.0288186781,6.4447937012,43.88529,326.96024,7.26775,11.5196112737426,54.40115,0.00567,623053175.792463,50.1755,8.064821141414143,8.077712250638253,7.7435927426462525,79.49630925702999,32.71325394826051
CHEMBL5209100_diffdock_2,0.0598356947,6.5472259521,42.47437,286.95322,6.6399,12.620059028793516,52.73415,0.01356,33631769.71115,70.6988,8.109255167388168,7.990997757131762,7.850491765068271,90.57683719697374,31.997449212784076
CHEMBL5209100_diffdock_3,0.0072275409,5.8985939026,61.8614,398.88675,14.64486,11.48613934332118,75.38157,0.09768,1828417496.885868,14.096,7.952073443722943,8.08153846392497,7.63529120085471,109.30653886731122,35.47534616886314
CHEMBL5209100_diffdock_4,0.0208052751,6.4788999557,48.99192,353.73669,9.20262,15.568038844579537,59.36202,0.00556,1606274215.898899,53.189,8.104689245365748,8.029366806915313,7.737861482683989,77.59158852586674,32.83651280796609
CHEMBL5209100_diffdock_5,0.0159358438,6.2939443588,32.67409,273.37128,3.98947,10.97190862053398,42.23647,0.06235,368332998.363844,0.0228233,7.93319376334776,8.003203155122653,7.718787510378518,106.63913973475704,33.25133544613269
CHEMBL5209100_diffdock_6,0.0108490018,6.2196989059,59.90427,425.66116,13.78057,10.828349919403484,73.13548,0.07493,115711758.898465,0.336529,8.03179271717172,8.018829857420362,7.703158083250092,113.0048006859511,32.75910083295199
CHEMBL5209100_diffdock_7,0.0038312876,5.906744957,84.42204,508.67184,22.63306,11.42936508508896,99.02618,0.11065,974216627.762579,0.496407,8.04299153968254,7.913703434343439,7.696344589965601,113.95644514469134,34.70937024647753
CHEMBL5209100_diffdock_8,0.0189811084,6.0544347763,52.71751,408.64145,10.77009,13.898152230559038,65.41444,0.0249,115558757.951526,54.4711,8.022241041125545,7.943395390831391,7.711969903596409,82.09451968206085,34.59542880043777
CHEMBL5209100_diffdock_9,0.0133830365,6.4183616638,28.08002,221.84215,2.52005,11.400317435222837,36.25837,0.03635,5887955850.811656,4.6693,7.955266534632034,7.94293040803641,7.540452926684434,92.0837913588539,34.69015803201938
CHEMBL5209100_diffdock_10,0.8382200599,5.5038642883,0.0,1.0976,1.0903,0.0,0.0,0.07771,100323607.846148,366.428,3.563593854145857,3.686078669996669,3.801717491286493,0.0,28.62960426957237
CHEMBL203132_diffdock_1,0.084907636,5.8266782761,-0.32909,22.06335,-5.78227,11.068211880846889,0.03961,0.01211,3828677.884196,-17.8261,7.730756233599727,7.549930063492063,7.389641571262079,33.49822466472979,1.490333216314605
CHEMBL203132_diffdock_2,0.115579024,6.0583600998,-1.81998,4.6524,-6.12971,13.496160070570143,-1.46121,0.00653,4097691078.493974,-59.4768,7.702573118881116,7.491354811355309,7.322776740259744,28.59511217860553,1.4904997729434868
CHEMBL203132_diffdock_3,0.1108014584,5.8567562103,0.81269,40.6965,-5.2622,13.059577956549086,0.64968,0.02338,785621593.090285,-50.2007,7.745532309357308,7.561672375180369,7.319325540348549,29.814931299467435,1.4904909041155392
CHEMBL203132_diffdock_4,0.1192314401,5.886510849,3.99133,28.49099,-4.29296,12.1517692551706,5.30955,0.00557,4087145599.704079,-55.0253,7.689649449328446,7.5254722557997535,7.291261169441675,33.99221019678696,1.4904802796501713
CHEMBL203132_diffdock_5,0.2065712959,5.9632949829,14.02641,84.5331,-0.92807,13.640381686259342,16.00919,0.00154,282434261.076733,-30.5176,7.624931244422242,7.471537830114324,7.263078740315242,43.32662787256247,1.4902891792313433
CHEMBL203132_diffdock_6,0.1109137833,5.8015956879,20.83523,140.43828,1.05038,13.603101402761432,24.02534,0.00154,200767.093214,-43.6719,7.704083064768562,7.578296938339436,7.223356202075704,45.53730698284009,1.49037961554896
CHEMBL203132_diffdock_7,0.1496165395,5.9750728607,25.53119,113.02396,2.67222,13.61547978885595,28.01722,0.00175,2208149.507615,-36.9002,7.768512792762788,7.683696385669888,7.404529454434455,38.90980119195639,1.4904796632120654
CHEMBL203132_diffdock_8,0.118221812,5.7623825073,26.03514,146.8161,2.98992,11.174460270852656,27.79903,0.00062,776531015.413033,-35.3483,7.675397688866686,7.473988396825397,7.182968096736597,44.26598482670255,1.4902816893873911
CHEMBL203132_diffdock_9,0.8846974969,4.2929162979,0.0,0.5488,0.6636,0.0,0.0,0.11597,100323607.846148,1115.41,3.563593854145857,3.686078669996668,3.781321130536132,0.0,9.710679667466689
CHEMBL203132_diffdock_10,0.8853562474,4.2897844315,0.0,0.5488,0.6636,0.0,0.0,0.11597,100323607.846148,66.9777,3.563593854145857,3.686078669996668,3.781321130536132,0.0,9.27104320556201
CHEMBL4284413_diffdock_1,0.4115982652,6.2216510773,-5.52159,-27.77326,-6.7971,14.922859141422409,-3.46392,0.02516,645551.496824,-71.0557,7.26695068875569,7.090705544566547,7.088301175546678,35.609132335434055,3.988621094211004
CHEMBL4284413_diffdock_2,0.5771366358,6.3425931931,-3.70327,-6.64502,-6.47017,17.196293472092044,-0.80754,0.02894,2320032.852935,-74.1258,7.226257936230437,7.120628200743703,7.072799210289712,38.787259078356186,4.441115179620201
CHEMBL4284413_diffdock_3,0.2404262275,5.411406517,9.28544,99.83815,-1.45327,14.407598344162793,14.24557,0.0579,6362003.777222,-64.838,7.334955602175606,7.066767057720053,6.956754596625598,25.288912710966137,4.5877946843641535
CHEMBL4284413_diffdock_4,0.3952017426,6.1439180374,-2.19937,-11.2322,-5.95485,15.098477024760117,1.25289,0.10684,3319629.811999,-74.7539,7.173744602175599,7.125581694083695,7.054024507159508,42.37471189778466,5.429339245271386
CHEMBL4284413_diffdock_5,0.1775691062,5.7331113815,6.35171,61.15138,-2.62011,16.9551335035967,11.01965,0.06443,336764.522559,-75.5045,7.192378975191476,7.061658186813187,7.110742003385504,31.055235292632943,3.343125810266004
CHEMBL4284413_diffdock_6,0.3337008655,6.2003612518,-4.04631,-16.4649,-6.89822,17.055657113919185,-1.2118,0.08989,3500448.101474,-70.733,7.310479448495952,7.13514885986236,7.021938143190138,49.76662366920787,5.521573317583448
CHEMBL4284413_diffdock_7,0.1769693494,5.5692749023,1.71971,36.86172,-4.35486,11.504192422569297,5.02782,0.08444,299915595.677177,-62.2031,7.188387524253521,7.084425869630369,6.862655800976811,16.93774974946444,4.095552372635058
CHEMBL4284413_diffdock_8,0.4536807537,6.2288064957,-1.95367,5.27393,-6.03317,15.96539984409634,1.18525,0.09584,2842842.972515,-70.8421,7.25246732151182,7.077086802475304,7.11866818431568,39.48867718051636,5.0125908712342095
CHEMBL4284413_diffdock_9,0.028131092,5.015460968,22.14965,135.39497,3.11866,11.067480485085676,25.01606,0.01484,101036935.909624,-55.8879,7.259321105339104,7.167056772172276,6.843823939837939,44.080824065399625,4.512230023476432
CHEMBL4284413_diffdock_10,0.8693915009,4.1216144562,0.0,1.0976,1.0903,0.0,0.0,0.07984,100323607.846148,-45.0923,3.563593854145857,3.686078669996669,3.875641958818961,0.0,4.978840268808058
CHEMBL3325480_diffdock_1,0.0024008092,5.9933700562,29.40619,184.54854,4.15416,12.957490548119331,42.01302,0.00193,20374000129.560966,113.924,8.096044111388613,7.960143773448786,7.534267306915303,62.756521735913736,31.79781392912433
CHEMBL3325480_diffdock_2,0.0006406665,5.6002788544,41.48167,318.78235,8.70119,13.937810242310904,54.70621,0.00409,1127311877.376022,48.5792,8.046359366799864,7.936210455988462,7.6471157312687295,66.83194005703281,27.62254446874282
CHEMBL3325480_diffdock_3,0.0062581245,5.5956754684,86.19125,528.26428,24.36902,13.441156263775149,104.32166,0.00485,3981684762.597545,47.5504,8.027409510822507,8.03453847452548,7.7327829028749,76.51263283662675,28.224507304887748
CHEMBL3325480_diffdock_4,0.0014931316,5.874499321,39.08423,253.8735,7.97684,13.753924938886597,54.18852,0.00334,585616209.650788,88.4013,8.076506701132203,7.900531242424249,7.353682045732041,68.33174383484089,31.627949033987825
CHEMBL3325480_diffdock_5,0.002045034,5.7179603577,44.1486,351.21085,8.92984,11.871300465654487,61.31161,0.01168,42146512577.08256,134.48,8.062982375679875,7.8093060382395425,7.713143159729156,77.80044991164701,26.911355903292
CHEMBL3325480_diffdock_6,0.0032005189,5.3719186783,72.63274,517.32788,19.8859,8.935708630901821,84.59764,0.01567,2626142.317884,124.734,8.014512117382619,7.883534510101018,7.739966376179373,71.83009224016826,27.15188645403641
CHEMBL3325480_diffdock_7,0.0136755528,5.6169614792,82.08009,545.37457,22.83477,9.855288617632617,94.65902,0.01799,3007236652823.4863,135.009,8.009770231601733,8.004642943944953,7.589203899267393,72.50178146939405,29.02906641863988
CHEMBL3325480_diffdock_8,0.0058983113,5.7164115906,56.83185,381.00613,14.22141,9.085085188321974,77.7067,0.00119,66175349.903997,81.3598,7.897766353257846,7.981176737817736,7.449559671994669,85.67621035377086,30.63547063521652
CHEMBL3325480_diffdock_9,0.003232308,5.4966802597,74.28596,524.03552,20.32324,11.430419678156754,86.84271,0.02297,1344701612.414282,124.632,7.998135942723941,7.904333246753247,7.519533931013421,74.69139329361198,30.454682922254783
CHEMBL3325480_diffdock_10,0.0026932852,5.4576635361,66.96549,532.86328,17.47378,8.324530865539552,79.94794,0.01026,223662358592.2053,133.434,8.04243276046176,7.933315937950948,7.801464728993225,72.55878975915292,29.44360613458819
CHEMBL2385993_diffdock_1,0.0805657282,5.9078216553,18.36859,210.64394,0.56178,19.096308725018023,23.7727,0.01823,2444970.869958,738.609,7.853769484903978,7.759707513320012,7.709897210789213,68.80547810980393,9.818004789697405
CHEMBL2385993_diffdock_2,0.0823006555,5.8540668488,3.3975,74.13043,-4.76819,17.705091527717077,5.58103,0.00696,442113.971358,699.367,7.709885594794088,7.640603339438338,7.19605831418581,69.51321161173904,8.548256838727385
CHEMBL2385993_diffdock_3,0.0815876871,5.6729516983,3.44351,80.00998,-4.21358,16.515169767199755,4.78073,0.01052,13783207.615042,528.878,7.708295903596398,7.465902638195136,6.991353834776337,59.13395744457735,5.46259782666923
CHEMBL2385993_diffdock_4,0.1367236823,5.9213619232,8.60658,90.99127,-2.45445,18.93969009347354,12.16015,0.00715,353447.384738,678.707,7.742390405760902,7.607072098457097,6.953285012099015,63.81123987456978,6.579759070348628
CHEMBL2385993_diffdock_5,0.0740676448,5.9006605148,7.10014,74.07038,-2.79341,17.015518718701806,9.39154,0.00237,30808409.132437,696.562,7.786309838050836,7.46620653568653,6.9816652736152784,58.0126909789016,5.394004739506881
CHEMBL2385993_diffdock_6,0.0473470911,5.7633037567,10.63731,124.2135,-1.3612,16.18863285439449,15.05458,0.00614,76139.862626,739.51,7.737790700854692,7.59863617998668,7.092782824342325,68.75369185720281,6.034088431094185
CHEMBL2385993_diffdock_7,0.0594411902,5.3719873428,41.74408,361.23212,10.06762,12.501026179947822,55.69389,0.00053,739692.593164,557.349,7.8091601942501905,7.882332753968256,7.706380532967032,77.58328826490822,5.497024743059599
CHEMBL2385993_diffdock_8,0.0379369408,5.2739782333,23.84177,197.40387,4.45814,17.505031447295103,34.50453,0.02991,93897.560949,602.479,7.694781550172046,7.5335715636030685,7.36462722799423,88.11322281984789,6.168260414024166
CHEMBL2385993_diffdock_9,0.0212641992,5.4726343155,23.60036,237.8304,3.77356,18.387128926235167,33.78113,0.00162,28922477.208134,685.676,7.738116787434782,7.656520831224329,7.239091130425131,66.64049223637292,5.353359976960851
CHEMBL2385993_diffdock_10,0.0602075048,5.2575683594,27.43636,277.5332,5.53188,9.595560644552975,37.9734,0.00222,59960052.69933,683.895,7.755265890609383,7.550724040015545,7.255264237762238,60.432848711066335,5.553945034430097
CHEMBL4794670_diffdock_1,0.0380822867,6.8085031509,23.78982,281.36273,6.0304,18.258673640145737,35.02941,0.001,1089660.181234,606.908,8.315876866466873,8.093338152736148,7.9051857776112815,60.35544357929588,19.88499913075137
CHEMBL4794670_diffdock_2,0.1858378351,7.2365455627,16.15405,169.95396,2.49278,16.993543313577455,23.9567,0.00484,4844074.083554,686.423,8.294110819624823,8.041985289543787,7.771401047397049,44.23375047394164,13.451837540146858
CHEMBL4794670_diffdock_3,0.2233563811,7.1932239532,18.20236,246.56073,3.23261,15.650513607341844,27.3742,0.00189,5768.68462,573.729,8.318225506882014,8.1507186993562,7.882868064768564,51.30506642592251,17.856307093110487
CHEMBL4794670_diffdock_4,0.3051374555,7.4736413956,18.88428,205.20485,3.9581,16.55445139832566,28.4919,0.00328,449114.754377,599.23,8.238882445831951,8.130368828504823,7.768195551060055,53.60281320694111,19.217272311606187
CHEMBL4794670_diffdock_5,0.2580015659,7.466422081,22.78584,236.71971,5.98176,18.793685467763662,34.08398,0.00295,10763593.089258,439.285,8.28205496170497,8.056654346542336,7.818622843212346,54.99311827234945,19.438023955698437
CHEMBL4794670_diffdock_6,0.1945038885,7.3435430527,21.88394,265.69843,5.63039,18.10122890223036,32.53421,0.00139,596096.616529,275.53,8.258307967088468,8.163876645965146,7.759221408202913,62.67523537811218,15.149717784937703
CHEMBL4794670_diffdock_7,0.2090586722,7.2571153641,14.34241,178.91354,1.63493,18.042189944189293,21.02006,0.00221,357284.24492,912.435,8.220567796481303,8.15659301325145,7.82480433749584,51.15045209971916,17.2792712709759
CHEMBL4794670_diffdock_8,0.2340826392,7.3137674332,7.38711,145.58157,-2.29796,16.416618588871273,12.59082,0.00202,7607985.950653,817.599,8.26727797208348,8.012476454045954,7.86781690359641,41.68719899227389,13.930295065808878
CHEMBL4794670_diffdock_9,0.0227801539,6.7085886002,42.26007,426.98813,15.94774,16.07160358414038,61.23151,0.00185,31112085.282926,580.647,8.251374404317911,8.075294905927402,7.827356400266407,60.87505094874134,22.189105034795816
CHEMBL4794670_diffdock_10,0.806992352,5.6464242935,0.0,3.8416,4.28043,0.0,0.0,0.06602,100323607.846148,32879.0,3.563593854145857,3.686078669996669,4.130104975413476,0.0,18.266996362249493
CHEMBL3613695_diffdock_1,0.2653348744,7.0597581863,-1.36461,3.74457,-5.93512,13.614710601761868,1.46035,0.03973,5622880677.689466,119.897,7.845379453379953,7.4249238030303,7.07164325685426,60.692289644219336,34.83103834431734
CHEMBL3613695_diffdock_2,0.153436318,7.3153610229,-4.14146,-15.79854,-7.41521,13.572339941567089,-3.30426,0.07793,69486.936639,-16.1328,7.70944117099567,7.630430826839826,7.290535060606057,52.30708310385221,54.77736514877359
CHEMBL3613695_diffdock_3,0.0228628181,6.4522895813,17.39922,192.10829,1.04254,11.605195020503384,23.14816,0.00283,39650214.204896,-13.1042,7.228702625707622,7.401038949494949,7.351893398379399,100.11949829641848,38.48680726452439
CHEMBL3613695_diffdock_4,0.2335757613,6.672624588,23.58326,163.88574,3.17553,14.009188993770548,30.96909,0.01253,422535.508024,158.425,7.745724308358303,7.770667623376619,7.408004648795642,79.8846067568686,29.257636738551646
