ID,RTMScore
CHEMBL4583858_flexx_10,31.0677210052862
CHEMBL4583858_flexx_03,30.96938381989192
CHEMBL4583858_flexx_01,30.83230229049924
CHEMBL4583858_flexx_04,30.71778672181912
CHEMBL4583858_flexx_02,30.543475055773385
CHEMBL5174232_flexx_02,29.685796209649244
CHEMBL5174232_flexx_10,29.37462565954024
CHEMBL5174232_flexx_04,29.270886412684717
CHEMBL5174232_flexx_08,28.65200011590941
CHEMBL5174232_flexx_01,28.61629103105265
CHEMBL5174232_flexx_09,28.56539989507341
CHEMBL5174232_flexx_03,28.33919668207852
CHEMBL5174232_flexx_07,28.18701465634851
CHEMBL5174232_flexx_06,28.08576287563908
CHEMBL3967836_flexx_03,27.867032558139517
CHEMBL5174232_flexx_05,27.688972466669547
CHEMBL5082074_flexx_05,27.49346668129353
CHEMBL5082074_flexx_06,27.489945162808866
CHEMBL4226702_flexx_08,26.87761514196334
CHEMBL3967836_flexx_05,26.870959617265125
CHEMBL4226702_flexx_06,26.75260894018488
CHEMBL4583858_flexx_05,26.102281405470837
CHEMBL3903641_flexx_02,25.70648248050439
CHEMBL4228672_flexx_10,25.64868152870905
CHEMBL4583858_flexx_08,25.42194491874277
CHEMBL4583858_flexx_06,25.328302172589467
CHEMBL4583858_flexx_09,25.213468995598948
CHEMBL3903641_flexx_04,25.066077631173
CHEMBL3967836_flexx_04,25.04366372086835
CHEMBL3903641_flexx_01,24.97456615446276
CHEMBL4569552_flexx_02,24.970586613408592
CHEMBL4569552_flexx_06,24.93867086182993
CHEMBL3967836_flexx_08,24.859496688761283
CHEMBL3903641_flexx_10,24.715726665521064
CHEMBL3903641_flexx_07,24.63111720313892
CHEMBL3903641_flexx_03,24.493445245258524
CHEMBL4569552_flexx_09,24.49002687995169
CHEMBL5082074_flexx_03,24.384083215666298
CHEMBL4569552_flexx_10,24.375421157416007
CHEMBL5082074_flexx_04,24.374035580285973
CHEMBL5082074_flexx_01,24.32252355472374
CHEMBL5082074_flexx_02,24.312475919343417
CHEMBL4583858_flexx_07,24.118553620291973
CHEMBL3903641_flexx_09,24.033153120142902
CHEMBL3967836_flexx_10,23.99091217134701
CHEMBL3967836_flexx_02,23.919462414287946
CHEMBL4068047_flexx_1,23.917017536828144
CHEMBL3967836_flexx_09,23.841028413932303
CHEMBL4226702_flexx_05,23.716357825382737
CHEMBL3967836_flexx_01,23.661530508088216
CHEMBL3903641_flexx_06,23.524646332959943
CHEMBL144842_flexx_05,23.46979178099438
CHEMBL4569552_flexx_05,23.060939929001098
CHEMBL3903641_flexx_05,23.04039991979304
CHEMBL3425665_flexx_03,22.9961831786475
CHEMBL3967836_flexx_06,22.81119669438877
CHEMBL4569552_flexx_07,22.778422188169262
CHEMBL154080_flexx_08,22.701049238866663
CHEMBL3967836_flexx_07,22.666073104222125
CHEMBL55379_flexx_03,22.57748081457102
CHEMBL4569552_flexx_04,22.478573192599196
CHEMBL4293134_flexx_07,22.47580226507549
CHEMBL4293134_flexx_08,22.42222621304389
CHEMBL154080_flexx_07,22.41681390273786
CHEMBL3425665_flexx_05,22.32869505694589
CHEMBL4457733_flexx_07,22.27739313384121
CHEMBL4293134_flexx_02,22.20201061175608
CHEMBL80540_flexx_10,22.18138749497939
CHEMBL4293134_flexx_01,22.169594434047603
CHEMBL80540_flexx_09,22.1582721272492
CHEMBL154080_flexx_03,22.06074788993456
CHEMBL1928301_flexx_03,21.99465546559633
CHEMBL4226702_flexx_01,21.943690335535106
CHEMBL3903641_flexx_08,21.93759904243813
CHEMBL4457733_flexx_06,21.903185551399517
CHEMBL154080_flexx_01,21.89219111835249
CHEMBL55379_flexx_08,21.8684632962338
CHEMBL55379_flexx_01,21.862546024304503
CHEMBL1928301_flexx_06,21.782111177162395
CHEMBL154080_flexx_10,21.68673609235705
CHEMBL1928301_flexx_01,21.65625403948492
CHEMBL1928301_flexx_05,21.541761252394544
CHEMBL4569552_flexx_01,21.52036761557505
CHEMBL4068047_flexx_2,21.49635670368834
CHEMBL1928301_flexx_02,21.481359134507645
CHEMBL1928301_flexx_07,21.461992086622963
CHEMBL2441273_flexx_10,21.326109660455348
CHEMBL2179128_flexx_02,21.321654013446096
CHEMBL80540_flexx_05,21.300713832582847
CHEMBL80540_flexx_04,21.29284011822874
CHEMBL5077776_flexx_07,21.29204449714738
CHEMBL2441273_flexx_06,21.169441557067284
CHEMBL4457733_flexx_09,21.10977943003076
CHEMBL154080_flexx_05,20.97761268245418
CHEMBL203645_flexx_01,20.92692296534835
CHEMBL4293134_flexx_04,20.85494433543811
CHEMBL4457733_flexx_03,20.782013448864397
