docking_tool,scoring_function,spearman_correlation,cost_per_pipeline,enrichment_factor,ranking_method
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4434014348047844,605.11,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4421536764364895,580.5699999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4404456207668352,574.67,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4399261120739453,570.9,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4398143811153672,608.21,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4396997452822598,573.6999999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4393329639950499,574.9,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4393145662015685,585.88,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4392043318065589,680.6999999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4382100396499965,581.78,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4379120173472204,591.78,2.151111111111111,rank_by_rank
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.437905367696898,419.68,1.4240196078431373,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4377078642498261,441.57,2.0343137254901964,Zscore
"['diffdock', 'flexx', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4375754901168878,580.8,1.9555555555555555,rank_by_rank
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4375331122582271,442.78,2.0343137254901964,Zscore
"['diffdock', 'gnina', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4370816990579796,680.4699999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4367781753857194,607.0,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4365720932830295,703.8,1.7599999999999998,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4361967886700452,567.8,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4359489633793748,602.3100000000001,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4356638506245834,691.68,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.435118866283193,596.8,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.434887487825518,594.67,2.151111111111111,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.434132323501688,595.88,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4340454239594575,598.0,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4334759885055225,604.88,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4330626501262301,600.5699999999999,1.5644444444444443,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4327828526351029,601.78,1.5644444444444443,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4326358746817339,601.1,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4325393322830834,571.5699999999999,2.151111111111111,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4322726393531989,701.68,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4319382982149382,598.98,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4307702321803166,577.4699999999999,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4306974647157465,613.82,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4306800216618767,708.11,1.5644444444444443,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4304162120302137,600.13,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4301460574022096,583.9,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4299314135519994,565.63,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4297635231809055,570.5999999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4292926735040868,578.0,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.429148257570551,590.9,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4289006967203982,597.4699999999999,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4285384141261349,677.3699999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.428292245461968,562.3,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4281237763664222,603.62,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4277825833184072,580.13,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4274843177133554,603.67,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4270975829484331,558.76,1.3688888888888888,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4269977999354006,599.21,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4269414392600366,577.03,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4266431568217171,555.4300000000001,1.3688888888888888,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4264611323045477,705.01,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4263032720534511,571.13,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4258594614922122,676.6999999999999,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4250347068435877,683.8,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4249868946894718,593.67,2.3466666666666662,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4248625811146713,597.0,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.424647155042698,594.23,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4245009755623881,610.49,1.7599999999999998,rank_by_rank
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4240656989104172,549.53,1.3688888888888888,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.423702435692223,577.77,2.151111111111111,rank_by_rank
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4234406632354733,422.78,2.0343137254901964,Zscore
['diffdock'],"['RTMScore', 'rfscore_v2', 'smina_affinity']",0.4234406632354733,421.57,2.0343137254901964,Zscore
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4234359279127582,583.67,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4234200938814851,552.8599999999999,1.1733333333333331,rank_by_rank
"['diffdock', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4231527093706545,670.4999999999999,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4229315383237903,706.9,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4228616581580496,610.72,2.151111111111111,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4227525371408723,575.88,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4226299862806371,658.6600000000001,1.3688888888888888,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4226272269546107,607.0,1.7599999999999998,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4226086463046958,655.3299999999999,1.5644444444444443,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4223421887258053,610.0500000000001,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4223406836324566,604.88,1.5644444444444443,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4222981906292621,595.88,1.7599999999999998,Zscore
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4222639002465611,594.67,1.7599999999999998,Zscore
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4221272260001427,603.67,1.5644444444444443,Zscore
"['flexx', 'gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4221163474786247,203.22,1.9555555555555555,rank_by_rank
"['flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4220765715880626,196.4,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4218170450135076,591.1,2.151111111111111,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4215941959993156,583.62,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4211048529765391,606.95,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4210926160572772,593.6999999999999,2.151111111111111,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4209296360965526,597.77,2.151111111111111,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4209248935589693,704.78,1.5644444444444443,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4208098821532276,571.78,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'plants']","['RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4206731658324342,438.62,1.3688888888888888,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4205521671100382,578.98,1.3688888888888888,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4205485461525512,600.5699999999999,2.3466666666666662,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4205295570910294,613.82,2.151111111111111,rank_by_rank
"['diffdock', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4204727974717455,597.72,1.9555555555555555,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore']",0.4204405500591256,431.6,2.0343137254901964,Zscore
"['diffdock', 'flexx', 'plants']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4203168158327273,458.62,1.7599999999999998,rank_by_rank
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore']",0.4202073715525993,432.81,2.0343137254901964,Zscore
"['diffdock', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4201348994123053,693.5699999999999,2.3466666666666662,rank_by_rank
"['diffdock', 'plants']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4201103316552216,455.29,1.5555555555555556,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4200763313558816,574.23,1.7599999999999998,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4199750106428241,696.9,2.3466666666666662,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4199225287702126,673.5999999999999,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4198186958597541,577.33,1.7599999999999998,rank_by_rank
"['flexx', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4197532481278624,273.2,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4196851261404076,604.15,1.5644444444444443,rank_by_rank
"['flexx', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4196555830572734,167.4,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'smina']","['RTMScore', 'SCORCH']",0.4195122284852102,561.13,2.151111111111111,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4191217227542821,580.5699999999999,2.3466666666666662,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.418988389124338,707.29,2.3466666666666662,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4188438106686371,603.67,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4187664650149181,703.52,1.9555555555555555,rank_by_rank
"['diffdock', 'flexx', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.4186542104074051,454.85,1.1733333333333331,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4186331534355413,583.23,1.7599999999999998,rank_by_rank
"['flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4185505669506939,197.61,1.7599999999999998,rank_by_rank
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4182026712765235,151.26,0.9777777777777776,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4180513175933334,607.92,2.151111111111111,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4179867345319257,607.92,1.7599999999999998,rank_by_rank
"['flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4179268536585687,199.45,1.9555555555555555,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4178752443624294,251.16,1.3688888888888888,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4174464323735786,559.7299999999999,1.5644444444444443,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4173550252560144,587.77,2.3466666666666662,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4173085925305435,538.5799999999999,1.3688888888888888,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.417140460929927,584.88,1.3688888888888888,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4170692862663225,575.88,1.7599999999999998,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4169874030301738,604.8199999999999,2.151111111111111,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4169528794408375,574.67,1.7599999999999998,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4169428088968653,575.88,1.9555555555555555,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4169274631390113,587.0,1.9555555555555555,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4168457099631835,574.67,1.9555555555555555,Zscore
"['flexx', 'gnina', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4167514364136357,303.12,1.9555555555555555,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4166400810138804,607.39,2.151111111111111,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4166332939822709,587.8,2.151111111111111,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4166113096300313,580.5699999999999,1.7599999999999998,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.4165879150986427,561.86,1.3688888888888888,rank_by_rank
