ID,vina_intra_hydrophobic
CHEMBL308672_flexx_04,11.645667961012904
CHEMBL308672_flexx_05,14.604123105095827
CHEMBL308672_flexx_06,11.106861985277058
CHEMBL308672_flexx_07,11.973271301443312
CHEMBL308672_flexx_08,13.297058433188246
CHEMBL308672_flexx_09,11.973224801813359
CHEMBL308672_flexx_10,11.979894926867393
CHEMBL425402_flexx_01,1.2822185507356139
CHEMBL425402_flexx_02,1.282139130969929
CHEMBL425402_flexx_03,1.2823032245794277
CHEMBL425402_flexx_04,1.282233474951477
CHEMBL425402_flexx_05,1.282197789985572
CHEMBL425402_flexx_06,1.2822269323981494
CHEMBL425402_flexx_07,1.2821626278273595
CHEMBL425402_flexx_08,1.2822171779455207
CHEMBL425402_flexx_09,1.2822086452171622
CHEMBL425402_flexx_10,1.282162375161473
CHEMBL589561_flexx_01,16.994049391554135
CHEMBL589561_flexx_02,24.487089835574707
CHEMBL589561_flexx_03,20.89700143598237
CHEMBL589561_flexx_04,16.99410856910645
CHEMBL589561_flexx_05,16.140061850960414
CHEMBL589561_flexx_06,16.984827039595526
CHEMBL589561_flexx_07,16.674898451934354
CHEMBL589561_flexx_08,16.984630082551604
CHEMBL589561_flexx_09,24.004083489228
CHEMBL589561_flexx_10,33.26091324328194
CHEMBL5192318_flexx_01,1.2430318224453245
CHEMBL5192318_flexx_02,1.3873539874391785
CHEMBL5192318_flexx_03,1.221289304321493
CHEMBL5192318_flexx_04,1.263812213820703
CHEMBL5192318_flexx_05,1.2643309821511117
CHEMBL5192318_flexx_06,1.2852492370294097
CHEMBL5192318_flexx_07,1.3872147020661671
CHEMBL5192318_flexx_08,1.2852221413829295
CHEMBL5192318_flexx_09,1.1323511959191137
CHEMBL5192318_flexx_10,1.2431290406935833
CHEMBL3671487_flexx_01,9.848509110839984
CHEMBL3671487_flexx_02,9.287995083808639
CHEMBL3671487_flexx_03,9.116629087687539
CHEMBL3671487_flexx_04,9.98926745474614
CHEMBL3671487_flexx_05,9.694841599608297
CHEMBL3671487_flexx_06,9.368072350201098
CHEMBL3671487_flexx_07,9.126870018882613
CHEMBL3671487_flexx_08,9.560602125614839
CHEMBL3671487_flexx_09,10.058855107974713
CHEMBL3671487_flexx_10,10.170800783429748
CHEMBL80540_flexx_01,11.914114426577791
CHEMBL80540_flexx_02,10.49222746536919
CHEMBL80540_flexx_03,11.914114426577791
CHEMBL80540_flexx_04,9.679128754272362
CHEMBL80540_flexx_05,9.679128754272362
CHEMBL80540_flexx_06,11.914114426577791
CHEMBL80540_flexx_07,9.648312487225999
CHEMBL80540_flexx_08,9.648312487225999
CHEMBL80540_flexx_09,9.679054992737708
CHEMBL80540_flexx_10,9.679054992737708
CHEMBL3087206_flexx_1,12.830295106084954
CHEMBL3087206_flexx_2,14.151743293956603
CHEMBL3087206_flexx_3,13.683126435968024
CHEMBL3087206_flexx_4,13.683126435968024
CHEMBL3087206_flexx_5,11.890682129159929
CHEMBL3087206_flexx_6,14.139925419859338
CHEMBL3087206_flexx_7,14.050983255605159
CHEMBL2424794_flexx_01,12.557147951749563
CHEMBL2424794_flexx_02,12.525211831921194
CHEMBL2424794_flexx_03,13.115218065679944
CHEMBL2424794_flexx_04,13.433522968142348
CHEMBL2424794_flexx_05,11.692312283730342
CHEMBL2424794_flexx_06,12.50780436408962
CHEMBL2424794_flexx_07,12.199459134543691
CHEMBL2424794_flexx_08,12.221183580325576
CHEMBL2424794_flexx_09,12.200903907779495
CHEMBL2424794_flexx_10,11.711602310216243
CHEMBL1928944_flexx_01,21.091048101322095
CHEMBL1928944_flexx_02,13.830619941628054
CHEMBL1928944_flexx_03,13.876735876030178
CHEMBL1928944_flexx_04,13.548963106963054
CHEMBL1928944_flexx_05,13.525285187620607
CHEMBL1928944_flexx_06,13.435160814127116
CHEMBL1928944_flexx_07,19.089572701372465
CHEMBL1928944_flexx_08,13.47363550013249
CHEMBL1928944_flexx_09,14.443508682257992
CHEMBL1928944_flexx_10,13.476414894925345
CHEMBL31815_flexx_01,8.184594434059175
CHEMBL31815_flexx_02,8.774284609170437
CHEMBL31815_flexx_03,8.116205201689182
CHEMBL31815_flexx_04,8.282004819843179
CHEMBL31815_flexx_05,8.081653576657276
CHEMBL31815_flexx_06,8.06356815429811
CHEMBL31815_flexx_07,8.081693670167148
CHEMBL31815_flexx_08,7.799178354473398
CHEMBL31815_flexx_09,9.053893635908969
CHEMBL31815_flexx_10,9.053582636005201
CHEMBL4439338_flexx_01,23.555737810597943
CHEMBL4439338_flexx_02,22.546531147806512
CHEMBL4439338_flexx_03,18.351884301789326
CHEMBL4439338_flexx_04,23.66144840536733
CHEMBL4439338_flexx_05,22.652241742575896
CHEMBL4439338_flexx_06,23.465125251545334
CHEMBL4439338_flexx_07,22.455918588753903
CHEMBL4439338_flexx_08,12.206619451651456
CHEMBL4439338_flexx_09,22.743353566500687
CHEMBL4439338_flexx_10,22.743316909914427
CHEMBL594810_flexx_01,26.988671564630287
CHEMBL594810_flexx_02,27.08208293378887
CHEMBL594810_flexx_03,23.732693251712696
CHEMBL594810_flexx_04,28.33990483321309
CHEMBL594810_flexx_05,26.034366523250853
CHEMBL594810_flexx_06,30.37205354832163
CHEMBL594810_flexx_07,26.875794965404445
CHEMBL594810_flexx_08,26.845748356554374
CHEMBL594810_flexx_09,28.456660781374282
CHEMBL594810_flexx_10,27.082026993484103
CHEMBL3818970_flexx_01,17.871022369053712
CHEMBL3818970_flexx_02,12.574504334873627
CHEMBL3818970_flexx_03,20.153750151119407
CHEMBL3818970_flexx_04,12.31418514465101
CHEMBL3818970_flexx_05,19.781333070358343
CHEMBL3818970_flexx_06,10.331012498066963
CHEMBL3818970_flexx_07,15.361697933859805
CHEMBL3818970_flexx_08,13.165430892579552
CHEMBL3818970_flexx_09,12.76418641588581
CHEMBL3818970_flexx_10,10.643600214422534
CHEMBL1204261_flexx_01,11.089023904735642
CHEMBL1204261_flexx_02,10.474226546894476
CHEMBL1204261_flexx_03,11.128167439823681
CHEMBL1204261_flexx_04,8.695771333998307
CHEMBL1204261_flexx_05,10.478920916227764
CHEMBL1204261_flexx_06,9.463775875755358
CHEMBL1204261_flexx_07,10.478920916227764
CHEMBL1204261_flexx_08,11.222314378298307
CHEMBL1204261_flexx_09,10.430188063706138
CHEMBL1204261_flexx_10,8.961544197155149
CHEMBL1242294_flexx_01,8.231963108882638
CHEMBL1242294_flexx_02,7.804040271080822
CHEMBL1242294_flexx_03,8.23191666989863
CHEMBL1242294_flexx_04,7.812237203669323
CHEMBL1242294_flexx_05,8.231942556534337
CHEMBL1242294_flexx_06,7.813037321351171
CHEMBL1242294_flexx_07,8.261541189221767
CHEMBL1242294_flexx_08,7.810322729592405
CHEMBL1242294_flexx_09,7.8172628641859365
CHEMBL1242294_flexx_10,7.803570040950971
CHEMBL4745521_flexx_01,9.56899227380967
CHEMBL4745521_flexx_02,9.56899227380967
CHEMBL4745521_flexx_03,8.570878638616616
CHEMBL4745521_flexx_04,8.423363870481667
CHEMBL4745521_flexx_05,7.883967822380589
CHEMBL4745521_flexx_06,7.8842363201826196
CHEMBL4745521_flexx_07,8.571099642903876
CHEMBL4745521_flexx_08,7.8842363201826196
CHEMBL4745521_flexx_09,7.884137518717136
CHEMBL4745521_flexx_10,7.8842363201826196
CHEMBL5082074_flexx_01,26.260426800666302
CHEMBL5082074_flexx_02,26.260512283318
CHEMBL5082074_flexx_03,34.861291662352805
CHEMBL5082074_flexx_04,34.861377145004504
CHEMBL5082074_flexx_05,27.911243980576483
CHEMBL5082074_flexx_06,27.91132255250686
CHEMBL5082074_flexx_07,9.059449969353198
CHEMBL5082074_flexx_08,9.067393687112515
CHEMBL5082074_flexx_09,11.915207387079182
CHEMBL5082074_flexx_10,11.913424589893708
CHEMBL3676349_flexx_01,4.677327808479383
CHEMBL3676349_flexx_02,4.298861729883672
CHEMBL3676349_flexx_03,4.298713115692944
CHEMBL3676349_flexx_04,4.298850113472104
CHEMBL3676349_flexx_05,4.298685238963747
CHEMBL3676349_flexx_06,4.298707337405244
CHEMBL3676349_flexx_07,4.298556196010667
CHEMBL3676349_flexx_08,4.29866477991648
CHEMBL3676349_flexx_09,4.298874298640005
CHEMBL3676349_flexx_10,4.444452611168872
CHEMBL4226702_flexx_01,3.1511236944690157
CHEMBL4226702_flexx_02,3.9471979464595996
CHEMBL4226702_flexx_03,3.513613433554772
CHEMBL4226702_flexx_04,3.946961299988711
CHEMBL4226702_flexx_05,4.949713879834624
CHEMBL4226702_flexx_06,5.0533268483236515
CHEMBL4226702_flexx_07,3.513423188076585
CHEMBL4226702_flexx_08,5.0533268483236515
CHEMBL4226702_flexx_09,3.9272041458598217
CHEMBL4226702_flexx_10,4.1721665171577875
CHEMBL3671562_flexx_01,8.22709697209628
CHEMBL3671562_flexx_02,6.3641165306609775
CHEMBL3671562_flexx_03,7.94538090641638
CHEMBL3671562_flexx_04,6.080815180806082
CHEMBL3671562_flexx_05,8.709076572459264
CHEMBL3671562_flexx_06,7.565489874817285
CHEMBL3671562_flexx_07,6.363644455029174
CHEMBL3671562_flexx_08,6.36409325128321
CHEMBL3671562_flexx_09,6.080912935315398
CHEMBL3671562_flexx_10,6.36411358318694
CHEMBL3676384_flexx_01,7.613853450589357
CHEMBL3676384_flexx_02,7.614083226703848
CHEMBL3676384_flexx_03,7.614440360381526
CHEMBL3676384_flexx_04,7.585616019128365
CHEMBL3676384_flexx_05,7.626739248312951
CHEMBL3676384_flexx_06,7.5855870293729755
CHEMBL3676384_flexx_07,7.598412332303237
CHEMBL3676384_flexx_08,7.614194216458543
CHEMBL3676384_flexx_09,7.613927858687257
CHEMBL3676384_flexx_10,7.613700605012069
CHEMBL3746557_flexx_01,26.117319505391137
CHEMBL3746557_flexx_02,30.37579087200538
CHEMBL3746557_flexx_03,29.515542584467998
CHEMBL3746557_flexx_04,26.117666071419535
CHEMBL3746557_flexx_05,29.515728160733612
CHEMBL3746557_flexx_06,26.116450689721766
CHEMBL3746557_flexx_07,26.116408990258254
CHEMBL3746557_flexx_08,34.277849701240456
CHEMBL3746557_flexx_09,26.124423225379886
CHEMBL3746557_flexx_10,29.51569938674345
CHEMBL4091284_flexx_01,7.127324918817617
CHEMBL4091284_flexx_02,5.347373175856745
CHEMBL4091284_flexx_03,5.48961249213664
CHEMBL4091284_flexx_04,13.91638302025883
CHEMBL4091284_flexx_05,5.688751238346445
CHEMBL4091284_flexx_06,4.307304991641878
CHEMBL4091284_flexx_07,3.771429276467263
CHEMBL4091284_flexx_08,7.309983911732708
CHEMBL4091284_flexx_09,3.8231446648378498
CHEMBL4091284_flexx_10,5.489278097329278
CHEMBL485065_flexx_01,13.791868857970426
CHEMBL485065_flexx_02,12.864889747316235
CHEMBL485065_flexx_03,13.791508985499656
CHEMBL485065_flexx_04,13.95633840010968
CHEMBL485065_flexx_05,13.956334490233536
CHEMBL485065_flexx_06,13.955866612524362
CHEMBL485065_flexx_07,20.6863113268481
CHEMBL485065_flexx_08,20.686326568067003
CHEMBL485065_flexx_09,13.956524224270014
CHEMBL485065_flexx_10,12.865070725631899
CHEMBL127223_flexx_01,9.766926321504926
CHEMBL127223_flexx_02,8.861420938808699
CHEMBL127223_flexx_03,7.488644695887215
CHEMBL127223_flexx_04,8.408580900977856
CHEMBL127223_flexx_05,7.333994691539017
CHEMBL127223_flexx_06,10.392718937245926
CHEMBL127223_flexx_07,8.873269258685088
CHEMBL127223_flexx_08,9.040878750855667
CHEMBL127223_flexx_09,8.406833277008413
CHEMBL127223_flexx_10,9.497600983459416
CHEMBL4549626_flexx_01,14.274710679710298
CHEMBL4549626_flexx_02,14.274710679710298
CHEMBL4549626_flexx_03,14.274710679710298
CHEMBL4549626_flexx_04,14.274710679710298
CHEMBL4549626_flexx_05,10.449509981983352
CHEMBL4549626_flexx_06,10.449509981983352
CHEMBL4549626_flexx_07,10.477579475120201
CHEMBL4549626_flexx_08,10.477579475120201
CHEMBL4549626_flexx_09,17.697755274245612
CHEMBL4549626_flexx_10,17.745064189577626
CHEMBL2048793_flexx_01,10.675932123383667
CHEMBL2048793_flexx_02,16.033706703887706
CHEMBL2048793_flexx_03,14.5679456066309
CHEMBL2048793_flexx_04,10.675521636130714
CHEMBL2048793_flexx_05,15.724433121276864
CHEMBL2048793_flexx_06,15.724216111617068
CHEMBL2048793_flexx_07,10.83587241004549
CHEMBL2048793_flexx_08,16.034153632981262
CHEMBL2048793_flexx_09,11.518258736169944
CHEMBL2048793_flexx_10,11.517873292066632
CHEMBL5180325_flexx_01,4.235836441069647
CHEMBL5180325_flexx_02,4.330830880150108
CHEMBL5180325_flexx_03,4.236889917010956
CHEMBL5180325_flexx_04,3.7350732038895025
CHEMBL5180325_flexx_05,3.7350960013367107
CHEMBL5180325_flexx_06,3.735042594171258
CHEMBL5180325_flexx_07,4.082969045251847
CHEMBL5180325_flexx_08,3.735137718252961
CHEMBL5180325_flexx_09,3.4139427788792336
CHEMBL5180325_flexx_10,4.229505511766829
CHEMBL3613695_flexx_01,39.741167693965956
CHEMBL3613695_flexx_02,39.69110602685339
CHEMBL3613695_flexx_03,71.5438237668825
CHEMBL3613695_flexx_04,78.42707359732643
CHEMBL3613695_flexx_05,27.92887235998678
CHEMBL3613695_flexx_06,37.52329978696814
CHEMBL3613695_flexx_07,38.32295335290767
CHEMBL3613695_flexx_08,49.867956659509545
CHEMBL3613695_flexx_09,32.88981573571054
CHEMBL3613695_flexx_10,79.65278736768957
CHEMBL255871_flexx_01,15.151049620397396
CHEMBL255871_flexx_02,14.14622184550438
CHEMBL255871_flexx_03,14.571288189210872
CHEMBL255871_flexx_04,15.164146561944458
CHEMBL255871_flexx_05,13.28802268712028
CHEMBL255871_flexx_06,10.71038723930091
CHEMBL255871_flexx_07,12.0117941523417
CHEMBL255871_flexx_08,11.60841196020354
CHEMBL255871_flexx_09,14.33472878869995
CHEMBL255871_flexx_10,10.750329517517141
CHEMBL141238_flexx_01,13.026201757992684
CHEMBL141238_flexx_02,14.054959778871382
CHEMBL141238_flexx_03,12.03212080448202
CHEMBL141238_flexx_04,14.221105107691876
CHEMBL141238_flexx_05,13.705165803703647
CHEMBL141238_flexx_06,13.93968801607587
CHEMBL141238_flexx_07,13.629410119131464
CHEMBL141238_flexx_08,13.47574656255981
CHEMBL141238_flexx_09,11.960763013572238
CHEMBL141238_flexx_10,12.972860153483511
CHEMBL3218002_flexx_01,6.671663912369944
CHEMBL3218002_flexx_02,7.229263592542219
CHEMBL3218002_flexx_03,7.471422015966086
CHEMBL3218002_flexx_04,6.670933879329548
CHEMBL3218002_flexx_05,7.206999583480076
CHEMBL3218002_flexx_06,7.532362835913519
CHEMBL3218002_flexx_07,7.504197115858872
CHEMBL3218002_flexx_08,7.4846950333389906
CHEMBL3218002_flexx_09,7.544858675811021
CHEMBL3218002_flexx_10,7.226820849126069
CHEMBL4284413_flexx_01,7.730772592268961
CHEMBL4284413_flexx_02,7.816432447512941
CHEMBL4284413_flexx_03,6.262162611052808
CHEMBL4284413_flexx_04,7.852191743821196
CHEMBL4284413_flexx_05,6.305468223445519
CHEMBL4284413_flexx_06,7.815921931275463
CHEMBL4284413_flexx_07,7.731218523782081
CHEMBL4284413_flexx_08,8.113144321533602
CHEMBL4284413_flexx_09,8.112985533104018
CHEMBL4284413_flexx_10,7.73085786733083
CHEMBL154822_flexx_01,98.56631108627079
CHEMBL154822_flexx_02,98.56631108627079
CHEMBL154822_flexx_03,56.66757531362204
CHEMBL154822_flexx_04,69.17489625540861
CHEMBL154822_flexx_05,69.1758764801493
CHEMBL154822_flexx_06,61.925313259795416
CHEMBL154822_flexx_07,56.66732449586823
CHEMBL154822_flexx_08,61.925313259795416
CHEMBL154822_flexx_09,61.925313259795416
CHEMBL154822_flexx_10,73.59396953305406
CHEMBL419137_flexx_01,10.312481460253112
CHEMBL419137_flexx_02,10.311907241961258
CHEMBL419137_flexx_03,10.48761047957587
CHEMBL419137_flexx_04,10.218158943967804
CHEMBL419137_flexx_05,10.312121182235414
CHEMBL419137_flexx_06,8.844709236923402
CHEMBL419137_flexx_07,10.487775428227463
CHEMBL419137_flexx_08,9.16208284660501
CHEMBL419137_flexx_09,10.500798100231684
CHEMBL419137_flexx_10,10.238827013987597
CHEMBL5178754_flexx_01,29.87390916217667
CHEMBL5178754_flexx_02,29.707720804682445
CHEMBL5178754_flexx_03,29.650581083342924
CHEMBL5178754_flexx_04,28.066188942181352
CHEMBL5178754_flexx_05,28.10067253755323
CHEMBL5178754_flexx_06,28.51703770008576
CHEMBL5178754_flexx_07,29.61411302683251
CHEMBL5178754_flexx_08,28.100689377942626
CHEMBL5178754_flexx_09,30.046406483211374
CHEMBL5178754_flexx_10,28.100272755602067
CHEMBL4794670_flexx_01,20.234128433152662
CHEMBL4794670_flexx_02,19.08563223582185
CHEMBL4794670_flexx_03,23.262295720840356
CHEMBL4794670_flexx_04,26.240517719205496
CHEMBL4794670_flexx_05,17.65968622676658
CHEMBL4794670_flexx_06,24.507673472197595
CHEMBL4794670_flexx_07,18.814822195749016
CHEMBL4794670_flexx_08,26.142679111562757
CHEMBL4794670_flexx_09,26.241155949155235
CHEMBL4794670_flexx_10,24.41000786300424
CHEMBL3937527_flexx_01,14.459643591305834
CHEMBL3937527_flexx_02,13.78392099170051
CHEMBL3937527_flexx_03,14.45240463202131
CHEMBL3937527_flexx_04,14.074160988601637
CHEMBL3937527_flexx_05,14.090616248234133
CHEMBL3937527_flexx_06,13.792053192194777
CHEMBL3937527_flexx_07,13.311681050432135
CHEMBL3937527_flexx_08,15.472565910796321
CHEMBL3937527_flexx_09,14.667440073668601
CHEMBL3937527_flexx_10,13.788390196106105
CHEMBL3325480_flexx_01,31.541618341946197
CHEMBL3325480_flexx_02,29.363309570584406
CHEMBL3325480_flexx_03,30.1494271226114
CHEMBL3325480_flexx_04,33.13605935401995
CHEMBL3325480_flexx_05,29.301504904853807
CHEMBL3325480_flexx_06,38.40126586487908
CHEMBL3325480_flexx_07,28.93993318398565
CHEMBL3325480_flexx_08,35.70948639443314
CHEMBL3325480_flexx_09,25.210748897530017
CHEMBL3325480_flexx_10,38.35056528611722
CHEMBL1241948_flexx_01,5.7082178100787075
CHEMBL1241948_flexx_02,5.708180512825846
CHEMBL1241948_flexx_03,5.290978891548853
CHEMBL1241948_flexx_04,5.7083774251768045
CHEMBL1241948_flexx_05,5.291201112333294
CHEMBL1241948_flexx_06,5.7081160246188904
CHEMBL1241948_flexx_07,5.348770172126086
CHEMBL1241948_flexx_08,4.556551489561903
CHEMBL1241948_flexx_09,4.948118354161009
CHEMBL1241948_flexx_10,4.826784599093807
CHEMBL4071170_flexx_01,22.406618446905085
CHEMBL4071170_flexx_02,23.007223107970145
CHEMBL4071170_flexx_03,38.92149119612903
CHEMBL4071170_flexx_04,6.7454839519126715
CHEMBL4071170_flexx_05,21.347966816926697
CHEMBL4071170_flexx_06,18.751757499034824
CHEMBL4071170_flexx_07,21.634437061027032
CHEMBL4071170_flexx_08,6.221727962446664
CHEMBL4071170_flexx_09,26.39813386049588
CHEMBL4071170_flexx_10,9.748959674138554
CHEMBL2064379_flexx_01,9.745307531845588
CHEMBL2064379_flexx_02,9.745774354991957
CHEMBL2064379_flexx_03,9.724844543580287
CHEMBL2064379_flexx_04,9.724056524648693
CHEMBL2064379_flexx_05,10.302146102542835
CHEMBL2064379_flexx_06,10.302099927265642
CHEMBL2064379_flexx_07,9.979701846648137
CHEMBL2064379_flexx_08,11.274505727642653
CHEMBL2064379_flexx_09,11.182779092277848
CHEMBL2064379_flexx_10,11.274500621182995
CHEMBL3132872_flexx_01,6.291705376057974
CHEMBL3132872_flexx_02,6.339953540293722
CHEMBL3132872_flexx_03,6.3366675575078535
CHEMBL3132872_flexx_04,7.0310109380515105
CHEMBL3132872_flexx_05,7.276547069837573
CHEMBL3132872_flexx_06,6.119892711381077
CHEMBL3132872_flexx_07,6.3398273198393476
CHEMBL3132872_flexx_08,6.558856939799126
CHEMBL3132872_flexx_09,7.533992164800749
CHEMBL3132872_flexx_10,6.340331337565271
CHEMBL77452_flexx_01,16.371104620703484
CHEMBL77452_flexx_02,18.57488500094384
CHEMBL77452_flexx_03,13.888230577037085
CHEMBL77452_flexx_04,16.325936392941195
CHEMBL77452_flexx_05,16.0837908264332
CHEMBL77452_flexx_06,15.310521820035545
CHEMBL77452_flexx_07,13.362114685311463
CHEMBL77452_flexx_08,18.57488500094384
CHEMBL77452_flexx_09,15.150414332376123
CHEMBL77452_flexx_10,15.709522054034474
CHEMBL367625_flexx_01,5.475436944232104
CHEMBL367625_flexx_02,6.469716026833579
CHEMBL367625_flexx_03,5.475498867988454
CHEMBL367625_flexx_04,6.46965406136759
CHEMBL367625_flexx_05,6.470016443322358
CHEMBL367625_flexx_06,5.475615072902441
CHEMBL367625_flexx_07,8.970166356194932
CHEMBL367625_flexx_08,4.687801132089346
CHEMBL367625_flexx_09,5.277008506472706
CHEMBL367625_flexx_10,5.276955348496447
CHEMBL4443188_flexx_01,8.49631812816551
CHEMBL4443188_flexx_02,8.49631812816551
CHEMBL4443188_flexx_03,8.659489280981877
CHEMBL4443188_flexx_04,8.496072837899472
CHEMBL4443188_flexx_05,8.495951657332343
CHEMBL4443188_flexx_06,8.496034978979797
CHEMBL4443188_flexx_07,8.49631812816551
CHEMBL4443188_flexx_08,8.495995873254595
CHEMBL4443188_flexx_09,8.49631812816551
CHEMBL4443188_flexx_10,8.848622721608015
CHEMBL1683968_flexx_01,23.100249615687574
CHEMBL1683968_flexx_02,23.100174350205936
CHEMBL1683968_flexx_03,25.748167617810708
CHEMBL1683968_flexx_04,25.748167617810708
CHEMBL1683968_flexx_05,25.748167617810708
CHEMBL1683968_flexx_06,25.748167617810708
CHEMBL1683968_flexx_07,25.748167617810708
CHEMBL1683968_flexx_08,25.748199683979838
CHEMBL1683968_flexx_09,25.74804743642979
CHEMBL1683968_flexx_10,25.748167617810708
CHEMBL5209100_flexx_1,44.866061734662814
CHEMBL395591_flexx_01,13.878485159823564
CHEMBL395591_flexx_02,22.992412191194397
CHEMBL395591_flexx_03,19.823765338896024
CHEMBL395591_flexx_04,23.450507210215715
CHEMBL395591_flexx_05,23.392779206151687
CHEMBL395591_flexx_06,19.824286220681074
CHEMBL395591_flexx_07,20.272314876814345
CHEMBL395591_flexx_08,23.128118715303998
CHEMBL395591_flexx_09,20.272836850261474
CHEMBL395591_flexx_10,22.09920142817589
CHEMBL1830130_flexx_01,9.772401111244259
CHEMBL1830130_flexx_02,9.735797530496605
CHEMBL1830130_flexx_03,9.744072040393085
CHEMBL1830130_flexx_04,9.736358629123815
CHEMBL1830130_flexx_05,9.865618990981723
CHEMBL1830130_flexx_06,9.76364760558194
CHEMBL1830130_flexx_07,11.089305470243524
CHEMBL1830130_flexx_08,10.463009034365209
CHEMBL1830130_flexx_09,9.76227695175983
CHEMBL1830130_flexx_10,10.597516397022774
CHEMBL5174232_flexx_01,16.418429940535738
CHEMBL5174232_flexx_02,14.839761357897892
CHEMBL5174232_flexx_03,14.839571279925412
CHEMBL5174232_flexx_04,16.41774123797023
CHEMBL5174232_flexx_05,14.839571279925412
CHEMBL5174232_flexx_06,14.839571279925412
CHEMBL5174232_flexx_07,14.839571279925412
