ID,HYDE
CHEMBL4462965_plants_04,5334.584632
CHEMBL4462965_plants_05,2260307.709873
CHEMBL4462965_plants_06,14476.361918
CHEMBL4462965_plants_07,1993088056741.098145
CHEMBL4462965_plants_08,25367307.877539
CHEMBL4462965_plants_09,1894699.211284
CHEMBL4462965_plants_10,4734790.506526
CHEMBL2437473_plants_01,80767825.610782
CHEMBL2437473_plants_02,663986377.232578
CHEMBL3671582_diffdock_4,415364.956805
CHEMBL3671582_diffdock_5,480837935.772195
CHEMBL3671582_diffdock_6,239490.278746
CHEMBL3671582_diffdock_7,44949321.596716
CHEMBL3671582_diffdock_8,100323607.846148
CHEMBL3671582_diffdock_9,100323607.846148
CHEMBL3671582_diffdock_10,100323607.846148
CHEMBL367625_diffdock_1,76.299922
CHEMBL367625_diffdock_2,796.741570
CHEMBL367625_diffdock_3,157.016946
CHEMBL367625_diffdock_4,708.761477
CHEMBL367625_diffdock_5,34284.009917
CHEMBL367625_diffdock_6,3210.194099
CHEMBL367625_diffdock_7,884.131099
CHEMBL367625_diffdock_8,2717819956.243973
CHEMBL367625_diffdock_9,547343.944184
CHEMBL5192038_diffdock_1,121718180.434600
CHEMBL5192038_diffdock_2,50565141.395541
CHEMBL5192038_diffdock_3,50628065.119368
CHEMBL5192038_diffdock_4,50618591.312115
CHEMBL5192038_diffdock_5,62490048.813496
CHEMBL5192038_diffdock_6,35512510405.951508
CHEMBL5192038_diffdock_7,121507517.895626
CHEMBL5192038_diffdock_8,121347852.702384
CHEMBL5192038_diffdock_9,35522127382.658211
CHEMBL5192038_diffdock_10,24527417.147518
CHEMBL3087206_diffdock_1,329076.864651
CHEMBL3087206_diffdock_2,73578098.618210
CHEMBL3087206_diffdock_3,22177866.922922
CHEMBL3087206_diffdock_4,27428818.479676
CHEMBL3087206_diffdock_5,9212621.672201
CHEMBL3087206_diffdock_6,7189428.128163
CHEMBL3087206_diffdock_7,1875204.807570
CHEMBL3087206_diffdock_8,26994357111.073357
CHEMBL3087206_diffdock_9,23581022.391541
CHEMBL3087206_diffdock_10,1775823.301892
CHEMBL1645466_diffdock_1,40057.083642
CHEMBL1645466_diffdock_2,249.045473
CHEMBL1645466_diffdock_3,22511.566071
CHEMBL1645466_diffdock_4,39.324367
CHEMBL1645466_diffdock_5,61.858212
CHEMBL1645466_diffdock_6,17793.267323
CHEMBL1645466_diffdock_7,249108.843717
CHEMBL1645466_diffdock_8,29.241377
CHEMBL1645466_diffdock_9,30.912483
CHEMBL1645466_diffdock_10,20915.367863
CHEMBL450319_diffdock_1,67196688.063781
CHEMBL450319_diffdock_2,20673918.301220
CHEMBL450319_diffdock_3,1907958.786006
CHEMBL450319_diffdock_4,3383982.859166
CHEMBL450319_diffdock_5,1400256.742736
CHEMBL450319_diffdock_6,203492761.205552
CHEMBL450319_diffdock_7,1665770.204457
CHEMBL450319_diffdock_8,22205366.020830
CHEMBL450319_diffdock_9,80150474.092852
CHEMBL450319_diffdock_10,100323607.846148
CHEMBL3758875_diffdock_1,2667.287404
CHEMBL3758875_diffdock_2,55029022.170893
CHEMBL3758875_diffdock_3,7879959766.900203
CHEMBL3758875_diffdock_4,136119511.929939
CHEMBL3758875_diffdock_5,1904385582.017600
CHEMBL3758875_diffdock_6,1035133.676069
CHEMBL3758875_diffdock_7,20502827.389548
CHEMBL3758875_diffdock_8,5721712.809424
CHEMBL3758875_diffdock_9,7288932.552843
CHEMBL3758875_diffdock_10,193581204.075906
CHEMBL5169900_diffdock_1,7087983.713392
CHEMBL5169900_diffdock_2,40105809.158556
CHEMBL5169900_diffdock_3,86487210.859607
CHEMBL5169900_diffdock_4,45680.156135
CHEMBL5169900_diffdock_5,4974924.870887
CHEMBL5169900_diffdock_6,1713987103102.543701
CHEMBL5169900_diffdock_7,39591087.069240
CHEMBL5169900_diffdock_8,211780181.503323
CHEMBL5169900_diffdock_9,104362257.276229
CHEMBL5169900_diffdock_10,100323607.846148
CHEMBL3676384_diffdock_1,999408.074176
CHEMBL3676384_diffdock_2,9950.299587
CHEMBL3676384_diffdock_3,4618642090.873378
CHEMBL3676384_diffdock_4,10410.976200
CHEMBL3676384_diffdock_5,1050629099.822839
CHEMBL3676384_diffdock_6,28.684645
CHEMBL3676384_diffdock_7,1674080.925450
CHEMBL3676384_diffdock_8,395011471.577091
CHEMBL3676384_diffdock_9,738.286992
CHEMBL3676384_diffdock_10,13165504.434773
CHEMBL14932_diffdock_1,171166.086125
CHEMBL14932_diffdock_2,3927724.636157
CHEMBL14932_diffdock_3,246275.071707
CHEMBL14932_diffdock_4,38747.431705
CHEMBL14932_diffdock_5,1394782.040513
CHEMBL14932_diffdock_6,170260.986295
CHEMBL14932_diffdock_7,107322.658471
CHEMBL14932_diffdock_8,1953839.809636
CHEMBL14932_diffdock_9,502281.132542
CHEMBL14932_diffdock_10,309835.687326
CHEMBL3436355_diffdock_1,27718.126544
CHEMBL3436355_diffdock_2,61474.707022
CHEMBL3436355_diffdock_3,35159.288672
CHEMBL3436355_diffdock_4,525995.383215
CHEMBL3436355_diffdock_5,9277803.363179
CHEMBL3436355_diffdock_6,19523786.963615
CHEMBL3436355_diffdock_7,609963085.091896
CHEMBL3436355_diffdock_8,1379313312.336404
CHEMBL3436355_diffdock_9,47.921584
CHEMBL3436355_diffdock_10,657.684322
CHEMBL4745521_diffdock_1,4605.343932
CHEMBL4745521_diffdock_2,92049.209593
CHEMBL4745521_diffdock_3,6221875.034132
CHEMBL4745521_diffdock_4,6426.866755
CHEMBL4745521_diffdock_5,87722905.673569
CHEMBL4745521_diffdock_6,958877.863666
CHEMBL4745521_diffdock_7,32383814.710574
CHEMBL4745521_diffdock_8,12624685.369290
CHEMBL4745521_diffdock_9,24919225472.524860
CHEMBL4745521_diffdock_10,1796496418.870947
CHEMBL154911_diffdock_1,175719.906956
CHEMBL154911_diffdock_2,3847106.320367
CHEMBL154911_diffdock_3,14870.403772
CHEMBL154911_diffdock_4,27692.830676
CHEMBL154911_diffdock_5,2627.655025
CHEMBL1172773_smina_8,7519.538093
CHEMBL1172773_smina_9,35418091.137406
CHEMBL1172773_smina_10,31161.181998
CHEMBL1173794_smina_1,6835.536491
CHEMBL1173794_smina_2,2650.715483
CHEMBL1173794_smina_3,14803.276922
CHEMBL1173794_smina_4,446.190925
CHEMBL1173794_smina_5,215946.413117
CHEMBL1173794_smina_6,55344.850483
CHEMBL1173794_smina_7,1272.916250
CHEMBL1173794_smina_8,445001.455777
CHEMBL1173794_smina_9,2330581.340230
CHEMBL1173794_smina_10,517157.663922
CHEMBL1204261_smina_1,2279.127298
CHEMBL1204261_smina_2,34.844428
CHEMBL1204261_smina_3,638.773887
CHEMBL1204261_smina_4,316.074675
CHEMBL1204261_smina_5,1072.397386
CHEMBL1204261_smina_6,86077710.252488
CHEMBL1204261_smina_7,10618.326562
CHEMBL1204261_smina_8,1371368.611160
CHEMBL1204261_smina_9,9633962.591717
CHEMBL1204261_smina_10,52367.744269
CHEMBL1240553_smina_1,3932963.788752
CHEMBL1240553_smina_2,1325189.123887
CHEMBL1240553_smina_3,8637737.356968
CHEMBL1240553_smina_4,1746.504491
CHEMBL1240553_smina_5,191659.978611
CHEMBL1240553_smina_6,4899423.591580
CHEMBL1240553_smina_7,53003248.997412
CHEMBL1240553_smina_8,7716.940871
CHEMBL1240553_smina_9,124556.231985
CHEMBL1240553_smina_10,858635.118374
CHEMBL1241860_smina_1,2633820.279258
CHEMBL1241860_smina_2,791227.553144
CHEMBL1241860_smina_3,16986449.303131
CHEMBL1241860_smina_4,11166595.606351
CHEMBL1241860_smina_5,443673.715588
CHEMBL1241860_smina_6,1840291.390460
CHEMBL1241860_smina_7,9975.520666
CHEMBL1241860_smina_8,203608.929782
CHEMBL1241860_smina_9,7577106.563014
CHEMBL1241860_smina_10,11645.582795
CHEMBL1241948_smina_1,187925.852452
CHEMBL1241948_smina_2,1501.182743
CHEMBL1241948_smina_3,639317.759787
CHEMBL1241948_smina_4,77065.653487
CHEMBL1241948_smina_5,2285514.749552
CHEMBL1241948_smina_6,36.419100
CHEMBL1241948_smina_7,2865.157118
CHEMBL1241948_smina_8,35453632.886696
CHEMBL1241948_smina_9,194969.895703
CHEMBL1241948_smina_10,16368.808592
CHEMBL1242200_smina_1,110.730051
CHEMBL1242200_smina_2,5411828.457130
CHEMBL1242200_smina_3,319040.681127
CHEMBL1242200_smina_4,4598596.078255
CHEMBL1242200_smina_5,10470048.122549
CHEMBL1242200_smina_6,253640.698567
CHEMBL1242200_smina_7,1174589.962164
CHEMBL1242200_smina_8,4087973.246308
CHEMBL1242200_smina_9,20672129.178812
CHEMBL1242200_smina_10,283444.187778
CHEMBL1242208_smina_1,49569.097180
CHEMBL1242208_smina_2,88826.935366
CHEMBL1242208_smina_3,19490287.597654
CHEMBL1242208_smina_4,153609304.601093
CHEMBL1242208_smina_5,14437749.272470
CHEMBL1242208_smina_6,25288.884578
CHEMBL1242208_smina_7,16781145.115501
CHEMBL1242208_smina_8,149374.699707
CHEMBL1242208_smina_9,8247201.576464
CHEMBL1242208_smina_10,213228.527338
CHEMBL1242294_smina_1,3937629.337997
CHEMBL1242294_smina_2,198536.090876
CHEMBL1242294_smina_3,13629330.001338
CHEMBL1242294_smina_4,729070.342871
CHEMBL1242294_smina_5,9633805.873020
CHEMBL1242294_smina_6,53203.546249
CHEMBL1242294_smina_7,15925.848650
CHEMBL1242294_smina_8,380495.558476
CHEMBL1242294_smina_9,30561216.540963
CHEMBL1242294_smina_10,9640693.005208
CHEMBL1242568_smina_1,71512760.670082
CHEMBL1242568_smina_2,224744.460465
CHEMBL1242568_smina_3,2121226.195485
CHEMBL1242568_smina_4,7510545.498501
CHEMBL1242568_smina_5,8611.953736
CHEMBL1242568_smina_6,18682534.011826
CHEMBL1242568_smina_7,11589.430325
CHEMBL1242568_smina_8,120.441883
CHEMBL1242568_smina_9,6201.283765
CHEMBL1242568_smina_10,49990.612951
CHEMBL1242973_smina_1,1001142.329963
CHEMBL1242973_smina_2,3750.507721
CHEMBL1242973_smina_3,2988.510639
CHEMBL1242973_smina_4,1914.367356
CHEMBL1242973_smina_5,18044.208839
CHEMBL1242973_smina_6,19175.697244
CHEMBL1242973_smina_7,82128.810789
CHEMBL1242973_smina_8,41494.784672
CHEMBL1242973_smina_9,516903.182086
CHEMBL1242973_smina_10,48.696677
CHEMBL127223_smina_1,317104.183389
CHEMBL127223_smina_2,42337.786177
CHEMBL127223_smina_3,34528.113535
CHEMBL127223_smina_4,177793806.995020
CHEMBL127223_smina_5,1475.441208
CHEMBL127223_smina_6,34944499760.602699
CHEMBL127223_smina_7,16308.093747
CHEMBL127223_smina_8,24455.595071
CHEMBL127223_smina_9,847387.438988
CHEMBL127223_smina_10,4675.844201
CHEMBL141238_smina_1,5893.160381
CHEMBL141238_smina_2,422582.060740
CHEMBL141238_smina_3,60258.832531
CHEMBL141238_smina_4,15242.454741
CHEMBL141238_smina_5,3507348.927117
CHEMBL141238_smina_6,15332.057103
CHEMBL141238_smina_7,230952.808736
CHEMBL141238_smina_8,5378.563817
CHEMBL4107879_smina_8,1000495.844004
CHEMBL4107879_smina_9,271.386719
CHEMBL4107879_smina_10,655300259678.051270
CHEMBL4164936_smina_1,30.600074
CHEMBL4164936_smina_2,2372662.007058
CHEMBL4164936_smina_3,768.516775
CHEMBL4164936_smina_4,62333.276454
CHEMBL4164936_smina_5,1137.351087
CHEMBL4164936_smina_6,4063.473581
CHEMBL4164936_smina_7,777812.116877
CHEMBL4164936_smina_8,52918335.229548
CHEMBL4164936_smina_9,1739243.158897
CHEMBL4164936_smina_10,17588.914469
CHEMBL419137_smina_1,92.257717
CHEMBL419137_smina_2,12703.174288
CHEMBL419137_smina_3,3983196.070643
CHEMBL419137_smina_4,3658266.531371
CHEMBL419137_smina_5,2600924.255391
CHEMBL419137_smina_6,303.514383
CHEMBL419137_smina_7,1244.560230
CHEMBL419137_smina_8,92151.795829
CHEMBL419137_smina_9,3154.065132
CHEMBL419137_smina_10,217.007878
CHEMBL4214040_smina_1,374.698485
CHEMBL4214040_smina_2,128.983135
CHEMBL4214040_smina_3,1271.536288
CHEMBL4214040_smina_4,11654.920890
CHEMBL4214040_smina_5,207634.455808
CHEMBL4214040_smina_6,117.619174
CHEMBL4214040_smina_7,1994073.781073
CHEMBL4214040_smina_8,37630.204221
CHEMBL4214040_smina_9,62624.302584
CHEMBL4214040_smina_10,122.848217
CHEMBL4226702_smina_1,2557.770595
CHEMBL4226702_smina_2,240295.029180
CHEMBL4226702_smina_3,9701955.740314
CHEMBL4226702_smina_4,10596564.038107
CHEMBL4226702_smina_5,542188563.202740
CHEMBL4226702_smina_6,15634.253838
CHEMBL4226702_smina_7,142684.435988
CHEMBL4226702_smina_8,27676.874554
CHEMBL4226702_smina_9,331223.098760
CHEMBL4226702_smina_10,1677545.419213
CHEMBL4228672_smina_1,0.393441
CHEMBL4228672_smina_2,1.070026
CHEMBL4228672_smina_3,42549.963250
CHEMBL4228672_smina_4,241401.473506
CHEMBL4228672_smina_5,691839.766902
CHEMBL4228672_smina_6,1423838.637853
CHEMBL4228672_smina_7,913232530.454953
CHEMBL4228672_smina_8,210637.926535
CHEMBL4228672_smina_9,84.156356
CHEMBL4228672_smina_10,22245.353371
CHEMBL424853_smina_1,13497047.991820
CHEMBL424853_smina_2,1719124.802199
CHEMBL424853_smina_3,1400327.826908
CHEMBL424853_smina_4,76520561.074757
CHEMBL424853_smina_5,41170843.046217
CHEMBL424853_smina_6,1484862.211514
CHEMBL424853_smina_7,37473172.818860
CHEMBL424853_smina_8,484.588288
CHEMBL424853_smina_9,18676096.439880
CHEMBL424853_smina_10,282854820.999264
CHEMBL425402_smina_1,95098.588532
CHEMBL425402_smina_2,234623180.166036
CHEMBL425402_smina_3,197.712245
CHEMBL425402_smina_4,1605.399498
CHEMBL425402_smina_5,6336.111313
CHEMBL425402_smina_6,674883.936902
CHEMBL425402_smina_7,2585266.441219
CHEMBL425402_smina_8,2077042.477720
CHEMBL425402_smina_9,181522.436972
CHEMBL425402_smina_10,130505.759533
CHEMBL4284413_smina_1,157073.138224
CHEMBL4284413_smina_2,10924597.956384
CHEMBL4284413_smina_3,12596.773930
CHEMBL4284413_smina_4,19327156.286515
CHEMBL4284413_smina_5,320253.645331
CHEMBL4284413_smina_6,1701341.133888
CHEMBL4284413_smina_7,26600.078523
CHEMBL4284413_smina_8,337545519221.268311
CHEMBL4284413_smina_9,26948.862550
CHEMBL4284413_smina_10,3197109277.896647
CHEMBL4288374_smina_1,755721.802472
CHEMBL4288374_smina_2,140.633658
CHEMBL4288374_smina_3,157.373709
CHEMBL4288374_smina_4,172.997621
CHEMBL4288374_smina_5,880.706885
CHEMBL4288374_smina_6,101831.320774
CHEMBL4288374_smina_7,84.784343
CHEMBL4288374_smina_8,1131.631481
CHEMBL4288374_smina_9,19673.926122
CHEMBL4288374_smina_10,20372.738846
CHEMBL4293134_smina_1,16322927.676832
CHEMBL4293134_smina_2,2174450.915029
CHEMBL4293134_smina_3,428065.374130
CHEMBL4293134_smina_4,423628.622945
CHEMBL4293134_smina_5,311485.365475
CHEMBL4293134_smina_6,223.533460
CHEMBL4293134_smina_7,11040.882584
CHEMBL4293134_smina_8,3573292.126686
CHEMBL4293134_smina_9,4424.135825
CHEMBL4293134_smina_10,40652.668105
CHEMBL4435632_smina_1,754.633597
CHEMBL4435632_smina_2,29431.228184
CHEMBL4435632_smina_3,100055.508926
CHEMBL4435632_smina_4,4659.512626
CHEMBL4435632_smina_5,246040.125310
CHEMBL4435632_smina_6,137222.479505
CHEMBL4435632_smina_7,186823.754038
CHEMBL4435632_smina_8,220948817.467756
CHEMBL4435632_smina_9,5199.518637
CHEMBL4435632_smina_10,154209.197517
CHEMBL4439338_smina_1,352.687724
CHEMBL4439338_smina_2,245.700618
CHEMBL4439338_smina_3,7479.194703
CHEMBL4439338_smina_4,153.978419
CHEMBL4439338_smina_5,1115.166228
CHEMBL4439338_smina_6,39.773738
CHEMBL4439338_smina_7,56.118824
CHEMBL4439338_smina_8,236.625516
CHEMBL141238_smina_9,2504501.883149
CHEMBL141238_smina_10,4792571.402994
CHEMBL144842_smina_1,55113.893658
CHEMBL144842_smina_2,2199975.240011
CHEMBL144842_smina_3,418391.683041
CHEMBL144842_smina_4,20.801802
CHEMBL144842_smina_5,131389.435580
CHEMBL144842_smina_6,1167550.245177
CHEMBL144842_smina_7,42863.429819
CHEMBL144842_smina_8,41191.771257
CHEMBL144842_smina_9,78678.568735
CHEMBL144842_smina_10,44812.439177
CHEMBL14932_smina_1,9692.956732
CHEMBL14932_smina_2,9659.697934
CHEMBL14932_smina_3,208632.417244
CHEMBL14932_smina_4,733664.560001
CHEMBL14932_smina_5,186639.394655
CHEMBL14932_smina_6,490237.508428
CHEMBL14932_smina_7,1895563.819727
CHEMBL14932_smina_8,3978368.747658
CHEMBL14932_smina_9,315170.263187
CHEMBL14932_smina_10,2998.206441
CHEMBL154080_smina_1,488649.701287
CHEMBL154080_smina_2,350.336337
CHEMBL154080_smina_3,6.952802
CHEMBL154080_smina_4,0.596799
CHEMBL154080_smina_5,28.794593
CHEMBL154080_smina_6,40.062917
CHEMBL154080_smina_7,20.076574
CHEMBL154080_smina_8,43.125314
CHEMBL154080_smina_9,741.995246
CHEMBL154080_smina_10,97189.490253
CHEMBL154822_smina_1,1102.123487
CHEMBL154822_smina_2,21586.201062
CHEMBL154822_smina_3,5038.991566
CHEMBL154822_smina_4,146206.022098
CHEMBL154822_smina_5,310.962489
CHEMBL154822_smina_6,419.535972
