docking_tool,scoring_function,spearman_correlation,cost_per_pipeline,enrichment_factor,ranking_method
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4645516728408436,575.88,1.5467171717171715,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.462840568302825,577.77,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4613238792962861,680.4699999999999,2.430555555555556,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4599329305829861,525.4799999999999,1.1047979797979797,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4593753345236552,577.4699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.459278211072489,583.67,2.430555555555556,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.458370185766648,567.77,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4581450343976254,573.67,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH']",0.4580859488703546,563.6999999999999,1.7676767676767675,rank_by_rank
"['diffdock', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4568167286076435,677.3699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.456524939462445,680.6999999999999,1.9886363636363635,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4561287315173177,580.5699999999999,2.430555555555556,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4557372677912477,594.67,1.9886363636363635,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4551547676484493,519.5799999999999,1.1047979797979797,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4546694394563624,577.03,1.7676767676767675,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4541772280385732,571.13,1.7676767676767675,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4531869425090025,603.9,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4531238457255942,574.67,2.430555555555556,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4528534881837884,578.0,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4524466537909747,580.8,1.7676767676767675,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4521174015858408,583.9,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4501637617813518,625.3799999999999,1.1047979797979797,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4494488563955484,681.68,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4488509563752304,581.1,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4485352437939268,570.9,1.9886363636363635,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.448294933188766,587.77,2.430555555555556,rank_by_rank
"['diffdock', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4477628058086725,591.5699999999999,1.9886363636363635,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2']",0.4477513701984702,564.67,1.9886363636363635,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.447618421787695,700.4699999999999,1.9886363636363635,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4476052875640119,441.57,1.2276785714285716,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4473032373389229,673.5999999999999,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4471512263844748,571.1,2.20959595959596,rank_by_rank
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4471240806091229,442.78,1.2276785714285716,Zscore
"['diffdock', 'gnina', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4469106356340995,697.3699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4466529977128035,595.88,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4465030253725207,598.0,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4456849196272276,587.0,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4454135906891525,576.8,1.7676767676767675,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4446406092015447,531.47,1.3257575757575757,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.444625277723585,693.5699999999999,2.6515151515151514,rank_by_rank
['diffdock'],"['RTMScore', 'rfscore_v2', 'smina_affinity']",0.4446245765295697,421.57,1.9642857142857144,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4445390159013547,593.67,2.6515151515151514,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4440126241964232,607.0,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4431624425636621,683.5699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4429402703118754,571.78,1.3257575757575757,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4429378283994407,683.8,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4424074607953693,603.9,1.9886363636363635,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4423577145425053,560.9,1.9886363636363635,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4420712990692853,596.4699999999999,1.9886363636363635,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2']",0.441799707023465,570.5699999999999,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4417374656277847,676.93,1.7676767676767675,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4416641495289741,535.4799999999999,1.3257575757575757,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4415633194324291,673.5699999999999,2.430555555555556,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2']",0.441562133695912,539.5799999999999,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4415281851077369,703.8,1.9886363636363635,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.441499988135243,565.88,1.5467171717171715,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4409765340897189,601.78,1.5467171717171715,rank_by_rank
"['diffdock', 'gnina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4409336465806899,597.4699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.440350457214285,603.67,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4398632573701588,577.0,1.9886363636363635,rank_by_rank
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2']",0.4396385692062695,439.68,1.4732142857142858,Zscore
['diffdock'],"['HYDE', 'RTMScore', 'rfscore_v2']",0.4396385692062695,438.47,1.4732142857142858,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'vina_hydrophobic']",0.4389574274782158,524.83,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4389417299486023,591.1,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4388672970341767,524.6,1.3257575757575757,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4387266868754914,598.0,1.9886363636363635,rank_by_rank
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.438699907864482,419.68,1.4732142857142858,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4383795976595644,583.9,2.20959595959596,rank_by_rank
['diffdock'],"['RTMScore', 'rfscore_v2']",0.4383225431223277,418.47,1.4732142857142858,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4381170619700428,574.88,1.3257575757575757,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4380687588762276,537.37,1.3257575757575757,rank_by_rank
"['diffdock', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2']",0.4379344910254323,670.4699999999999,1.7676767676767675,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4379176725043634,701.68,1.5467171717171715,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4376107387024111,528.37,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4375745562420863,578.0,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4371807243520953,529.5799999999999,1.3257575757575757,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4368506736600758,441.57,1.4732142857142858,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'vina_hydrophobic']",0.4365557145636767,521.5,1.7676767676767675,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4365330591830512,580.13,1.3257575757575757,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4360973233551635,568.98,1.5467171717171715,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4356412106171975,594.67,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4354994582125334,527.9300000000001,1.3257575757575757,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4354513588958943,706.9,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.435450693760163,696.9,2.430555555555556,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4347470969518471,600.5699999999999,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4346785530390943,597.0,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.434342668518865,574.23,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4342286924818551,601.1,2.20959595959596,rank_by_rank
"['flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4340212879937876,196.4,2.430555555555556,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4336492789329631,530.5,1.5467171717171715,rank_by_rank
"['diffdock', 'gnina', 'plants']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4332661358172665,607.39,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4331517588361409,603.9,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'vina_hydrophobic']",0.4329685600068818,521.5,1.7676767676767675,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'vina_hydrophobic']",0.4329551137307148,522.7099999999999,1.7676767676767675,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.432954581089321,610.72,2.20959595959596,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4329271729800342,600.5699999999999,1.3257575757575757,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4329271729800342,601.78,1.3257575757575757,Zscore
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4328255621106767,593.6999999999999,1.7676767676767675,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4326232509500209,680.4699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4324762623166026,671.68,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4323256856768937,533.83,1.3257575757575757,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4322720589332261,566.8,1.7676767676767675,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4321242551231466,528.37,1.1047979797979797,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2']",0.431581355608211,645.3799999999999,1.7676767676767675,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4309197004837834,570.87,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4308140188650546,571.5699999999999,1.5467171717171715,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4307846815352358,572.78,1.5467171717171715,Zscore
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4303855810103058,597.77,2.20959595959596,rank_by_rank
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.430068478909682,422.78,1.2276785714285716,Zscore
['diffdock'],"['RTMScore', 'rfscore_v2', 'smina_affinity']",0.430068478909682,421.57,1.2276785714285716,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4300245621986819,607.0,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'rfscore_v2']",0.4298699821078724,521.47,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.429776479947407,686.9,2.20959595959596,rank_by_rank
"['diffdock', 'flexx']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4296862395158051,423.01,1.3257575757575757,rank_by_rank
"['diffdock', 'flexx', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2']",0.4295771653779774,568.0,1.7676767676767675,rank_by_rank
"['diffdock', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4294123668894756,584.67,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4290961837402522,587.8,1.7676767676767675,rank_by_rank
"['diffdock', 'gnina', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.429038332996061,690.4699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4289726824923662,605.11,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.428867949845806,676.9,2.20959595959596,rank_by_rank
"['flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4288610226774421,190.5,2.20959595959596,rank_by_rank
"['flexx', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4287941047314704,167.4,2.20959595959596,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4284610731966604,564.6999999999999,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4284123722383222,703.5699999999999,2.20959595959596,rank_by_rank
"['diffdock', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4283797630903571,584.59,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4280451545614127,607.92,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4279932872374042,599.21,1.5467171717171715,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4279844581200741,613.82,2.20959595959596,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4278232835479145,583.62,1.7676767676767675,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4277623316040244,522.91,1.3257575757575757,rank_by_rank
"['diffdock', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4276816516242406,601.49,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4276521850685833,528.81,1.3257575757575757,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4275650765229808,572.3100000000001,1.5467171717171715,rank_by_rank
"['flexx', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4275515234353191,273.2,2.20959595959596,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4272586472240182,534.8000000000001,1.1047979797979797,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4270746033510737,574.67,1.5467171717171715,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4270314481540634,532.68,1.1047979797979797,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4269737562798213,575.88,1.5467171717171715,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4268762711014054,703.8,1.9886363636363635,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4268576542456187,604.8199999999999,1.9886363636363635,rank_by_rank
