ID,CNNscore,CNNaffinity,smina_affinity,RTMScore,SCORCH,HYDE,CHEMPLP,rfscore_v2,vina_hydrophobic,vina_intra_hydrophobic,id,docking_tool,true_value,activity_class
CHEMBL540701_diffdock_1,0.67012012,6.7001829147,8.1404,15.697361917583532,0.00242,2771.279465,261.143,7.708151585137093,52.53409476074552,13.3268527896269,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_2,0.5046042204,6.4903783798,10.98587,12.102590922173428,0.00373,780763.033749,185.65,7.633534622655127,55.935426923806254,15.74984526908644,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_3,0.602248013,6.5322437286,16.46183,15.652918138538592,0.00068,1805824.966668,271.89,7.682862905483416,52.4373368791278,12.01566350085834,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_4,0.4832122028,6.4198617935,22.61224,15.818072344169106,0.00076,1514259.008062,-69.5417,7.614650707070716,56.41250444507388,11.987436551463752,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_5,0.2473866343,6.1593255997,24.66054,14.19013507029059,0.00698,5406.765563,262.047,7.589062441058948,59.54382220783339,17.474306432104825,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_6,0.1624497622,6.0529899597,36.50733,12.90944423758763,0.00071,55722.884196,340.54,7.500580044455554,68.16029307313372,21.79050239173331,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_7,0.05535537,5.8936710358,7.44763,12.318159806560358,0.01324,23249.685055,-54.5245,7.067862428793426,48.27146968821363,11.679018489290865,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_8,0.3480142951,6.1515522003,23.74215,12.13722946493956,0.00136,725070.398287,167.113,7.549062777777781,67.25296218979362,12.723164402383487,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_9,0.5149959326,6.3951778412,23.5555,14.256046496145183,0.00141,1617.77469,-42.7939,7.535872981240983,68.48482379531856,12.388453227438475,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_10,0.4477353394,6.2807350159,26.18616,12.170701752649116,0.00108,157062797.631608,255.209,7.5392229949494975,69.05996886547464,13.392394554924582,CHEMBL540701,diffdock,7.102373,0
CHEMBL4435632_diffdock_1,0.1826800853,5.8180513382,-2.02771,11.139315361437864,0.02284,120427.901033,-66.8135,6.95823966761016,28.69041908379449,6.62321736192072,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_2,0.4103163779,6.0731248856,-5.6583,12.434999753878085,0.01491,225407.720752,-70.1902,6.962988405150402,29.13398027437401,6.567085922878043,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_3,0.5887149572,6.6517791748,-5.39851,10.005872075835905,0.02906,236634746.270851,-64.1716,7.171313467365967,41.77895432482596,6.478402618136151,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_4,0.2203748524,5.9489412308,-2.21825,14.47404031430352,0.019,332720.836945,-64.0359,6.88111502886002,23.54009149712121,6.454692084489128,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_5,0.5397174954,6.1401081085,-5.09509,11.292862068521655,0.02398,124972.712753,-67.7981,6.7708164527694485,31.530296813803783,6.58256874945621,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_6,0.1045660451,5.7869338989,7.49377,9.928380525392184,0.0248,592.747199,-12.8744,7.416439551726057,43.61889735369558,6.702136831282191,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_7,0.1840801537,5.8874368668,-2.98661,10.015143803322228,0.05585,144441.918521,-67.9592,7.042812070374069,30.72878757533052,6.521113287613508,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_8,0.0270821415,5.555521965,2.37194,10.208455115818714,0.04809,28018.048442,-48.4195,7.368507166585052,25.179446023172645,6.548791968822059,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_9,0.0181670468,4.6933946609,18.12992,8.315143673797008,0.01708,744.859311,-46.0246,7.24379381279831,50.30687414938474,6.45896119254563,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_10,0.155515492,5.8146781921,14.31132,9.317089915349705,0.01068,1122.28499,-26.0514,7.384270124708626,42.30026487878109,6.657162058283747,CHEMBL4435632,diffdock,7.091515,0
CHEMBL92174_diffdock_1,0.331902355,6.1549634933,3.15004,14.14968390397348,0.00805,471291.073627,-51.6852,7.144575424242424,57.59627331084767,5.782953573814108,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_2,0.3372446299,6.1342372894,4.56052,14.772662957174642,0.01453,2788981.966315,-50.7759,7.195906324675323,57.02867468368917,5.885299987479458,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_3,0.2580841482,5.9154224396,8.99669,15.12476056084502,0.01547,472480.832586,-58.0819,7.121096984848487,59.97750629246384,5.647243218046052,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_4,0.1827649325,5.68546772,17.91571,13.18856838763068,0.0095,52734997.502025,-50.8567,7.051932044788546,61.03080172736076,5.627133369422085,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_5,0.1505350322,5.7901239395,20.62244,15.303923595745577,0.00946,53674096.355102,-57.1562,7.211672345654347,61.92968027703603,5.684541437462807,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_6,0.08240062,5.5460119247,29.80786,13.6143986493366,0.00914,53620949.700495,-61.1385,7.079089003607507,62.935252789425824,5.727215087767636,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_7,0.0647787824,5.3400411606,27.49158,13.786234288788767,0.01318,53611533.710458,-57.1276,7.05475942784993,65.76470894367428,5.945580364696996,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_8,0.0625046641,5.3134994507,35.44618,13.059106241479745,0.0838,1061454.308011,-53.2202,7.056556344932844,61.72723602298654,5.613347046268959,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_9,0.1005622596,5.426949501,37.20993,13.1905870656316,0.02937,192969006.65783,-55.3759,6.983599365245871,71.54475766453736,5.968809186648697,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_10,0.03743973,5.3363399506,39.23627,14.141041222947964,0.14817,40980596.186024,-64.5101,6.87014056260406,69.24136203446537,6.027236013369516,CHEMBL92174,diffdock,6.89279,0
CHEMBL485065_diffdock_1,0.5339508653,5.9130468369,4.09022,7.755190702776225,0.00205,258187.54988,200.552,6.9521179370629405,46.85792681474715,4.191814270239018,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_2,0.5518141389,5.7815380096,5.27778,9.472591865250736,0.00686,6007054.657106,301.421,6.8774266313131305,51.78283181666384,0.0,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_3,0.1366119683,5.2034425735,2.1151,8.55813031842585,0.0126,23959.474765,-27.4548,6.630720054778559,44.448811128415215,20.58444838838089,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_4,0.4812443256,6.0261144638,9.65131,7.106905883104632,0.00175,31645021.538903,255.919,7.272779887112891,38.42444955732002,7.500169235577205,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_5,0.0840227008,5.368144989,1.388,11.637809613358865,0.05106,15038.278243,-1.30866,6.783526404595405,58.725278892479054,14.316569655033504,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_6,0.0965747759,5.2830429077,39.2117,9.091782336739138,0.00287,425436232.420676,-54.3058,6.844284485403488,67.44908738855446,7.150655003805017,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_7,0.5947794914,5.4024362564,17.47673,10.052437634012808,0.0016,1605176862.932082,277.469,6.702488168831172,49.17928007158103,0.0,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_8,0.1567996889,5.0632591248,13.13398,11.4960716788614,0.09359,35308.921785,-31.667,6.613248090021089,63.36376057236856,7.567176073213844,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_9,0.0118589923,4.8087244034,45.30318,11.095265665589464,0.02685,236461.792767,130.511,6.860476095793102,56.25664478777432,7.126206315439411,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_10,0.0130183585,4.8076734543,40.92314,11.67768615307847,0.02995,1144574.277718,123.268,6.888076631979134,47.75363830576285,7.2345848679851805,CHEMBL485065,diffdock,5.30103,0
CHEMBL3746557_diffdock_1,0.3760857284,5.9398145676,34.23008,11.242725994332355,0.00264,171268505.350682,467.117,7.869160792929292,69.3877886014177,15.09701502295344,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_2,0.1407607198,6.0587244034,24.72991,7.122718465642576,0.00503,2114578.686221,196.486,7.731685241092238,66.04813444787271,18.27069706374861,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_3,0.3548428118,5.849357605,34.22638,10.37042851837143,0.01297,7689901.001279,605.771,7.902134868242871,67.44880396948838,14.756601262043713,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_4,0.0157084558,5.1666717529,81.13105,14.703952457438238,0.00147,11774413.582363,226.148,7.878943715118217,87.10649636925369,15.322726998806026,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_5,0.0864422023,6.2445631027,20.23705,11.267344380093624,0.00017,220477.950664,297.862,7.750417415695417,74.39873339015534,19.48109302254647,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_6,0.0681573004,5.5120334625,45.60972,12.894346349469703,0.00029,677986.714959,189.351,7.746815812520818,79.00586682856951,15.14287425405592,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_7,0.0873330906,5.6983537674,28.83115,13.301413829549723,0.00233,28579.330806,298.073,7.85558612925963,92.64899877549983,18.69915516821352,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_8,0.0458463058,5.7602863312,25.66634,10.185340789385847,0.0041,195051.044166,330.599,7.958505195637692,56.738510335179896,16.145375959057738,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_9,0.1723960936,5.367228508,64.02832,9.875055245421697,0.00037,1694785.38711,496.333,7.7900556515151615,102.34539734440104,15.059086365278407,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_10,0.0477302559,5.6990156174,32.27549,10.791194727145893,0.00027,4812.712603,408.319,7.82497033488734,80.4394068149019,15.491276469196704,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3814211_diffdock_1,0.1291913688,5.9263000488,12.36389,15.602490321144623,0.01908,1054.811008,-53.7625,7.6930565974025935,55.8156076915184,4.7974068527760725,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_2,0.0796602741,5.7736520767,15.0252,13.381235294492942,0.01447,1168.500745,-40.5619,7.672252943722938,53.35799200761757,4.855758723952668,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_3,0.1219705343,5.9456586838,9.47374,14.833185026968984,0.01626,2008.01586,-59.6492,7.60315467099567,54.04174956626726,4.794719212141466,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_4,0.0799139217,5.7533216476,15.33833,15.332943849489777,0.02024,6404.906472,-10.4175,7.64277296031746,57.244117590458686,4.836607292121334,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_5,0.0969985798,5.8192615509,16.49979,14.097672692755316,0.01476,1818507.08306,-64.4758,7.680125253968245,56.00444155999448,4.859717640766807,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_6,0.11615742,5.9088182449,10.85152,15.671159160082617,0.0104,1568.581585,-42.1723,7.633434222222215,53.4193793944708,4.7848383144164135,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_7,0.0978360847,5.8444671631,13.12842,13.209839208245397,0.01342,2474.691742,-12.9732,7.657306144300144,53.779633867500586,4.800390568368758,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_8,0.0975909829,5.8210258484,15.78782,14.800339647521824,0.01533,6435.332558,-10.7132,7.713331158730156,55.700521765354665,4.784438698417606,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_9,0.118445158,5.9480848312,12.55525,13.274212869615209,0.01002,115797388.770717,-25.6787,7.661403301587297,50.68174634342292,4.803377374623809,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_10,0.0919371992,5.695640564,26.83462,13.389324846667886,0.02138,3558329.794917,-64.1884,7.6494763189033135,59.056451039255535,4.808344220743496,CHEMBL3814211,diffdock,9.068542,1
CHEMBL4088718_diffdock_1,0.0722675771,6.136797905,13.68559,15.734782780245109,0.01291,2019.414015,-67.3826,7.461451987401491,96.30856494816678,9.949026778490628,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_2,0.172630772,6.0651531219,14.07262,13.014925168172972,0.00094,26214.066252,-65.4853,7.525614825785325,58.309678586091394,5.043102673824555,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_3,0.0727730393,5.8731603622,14.61217,14.163231313609344,0.00832,6591.453782,289.416,7.42098643545343,65.88053477091448,5.105155087483947,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_4,0.0866666883,6.2206220627,16.94643,14.058702261343564,0.01643,496.334917,-70.9987,7.547984034965034,98.91646650001536,16.378190841459862,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_5,0.1003662273,6.2057523727,15.83666,10.665734011504805,0.00143,3167.094202,-49.5263,7.4652759933954895,56.78349029918292,5.036421667059592,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_6,0.1393553615,6.4055547714,17.34716,13.37843028295197,0.01442,35209.305619,-42.4297,7.46824546176046,76.4626082555365,6.126019615639917,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_7,0.0335992351,5.9692573547,18.93477,14.641144316866033,0.00198,12480.941786,-53.5483,7.502884591575085,56.51982198377734,5.026249805838665,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_8,0.0411947444,5.6281204224,36.6329,11.827683422888938,0.00105,36177974.355661,4.05796,7.747665726551229,47.519189822216376,5.621436963410163,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_9,0.0610896535,5.8383817673,39.47375,11.90273462498229,0.00093,96023194.148327,-43.0872,7.616416805194802,36.83228858403167,8.519304475694653,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_10,0.0633124933,5.7826986313,12.79077,15.051371162817162,0.01807,624.449216,-3.47166,7.414431428238428,61.60385293480967,5.054993410165874,CHEMBL4088718,diffdock,7.764472,0
CHEMBL3671582_diffdock_1,0.1298912466,6.7601852417,7.86748,20.28618985143633,0.00241,3057308.229924,14.7519,8.00974517965368,44.40197063231952,6.4931786231174975,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_2,0.0648519248,6.6079244614,7.25085,18.9632477410916,0.00477,23215687.642011,2.16897,7.992517277111776,50.21363497966444,7.204146673257078,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_3,0.0991534144,6.5424804688,5.32448,19.03714308629061,0.00132,385234346.335288,15.5625,7.954547430014428,46.55667969724371,6.506758994474039,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_4,0.0930074751,6.7164888382,6.62996,18.689065944803907,0.00139,415364.956805,7.39626,8.088125393217892,41.78534516872623,7.493516946001069,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_5,0.0674545467,6.4576454163,6.89264,16.868640249667607,0.00144,480837935.772195,-7.8293,8.026820549062046,46.95514637740455,6.829261290566738,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_6,0.0234852079,6.3122520447,23.92246,17.654995866771806,0.00515,239490.278746,14.9488,7.890934018759014,55.34074314614524,6.824454418949484,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_7,0.021110829,6.231344223,15.81012,18.32949844012027,0.00416,44949321.596716,10.1933,7.985352901098897,50.22631426814755,6.342631524464858,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_8,0.875449121,4.9003076553,0.0,0.0,0.09228,100323607.846148,1730.62,3.686078669996669,0.0,13.845366345314543,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_9,0.8830613494,4.8658790588,0.0,0.0,0.09228,100323607.846148,2410.64,3.686078669996668,0.0,6.199888924343888,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_10,0.8850055933,4.8720331192,0.0,0.0,0.09228,100323607.846148,38547.1,3.686078669996669,0.0,6.410653569271076,CHEMBL3671582,diffdock,7.309804,0
CHEMBL367625_diffdock_1,0.1848314703,6.6621351242,-4.20817,18.27871023679323,0.02511,76.299922,-76.8532,7.643160743589741,34.55356132548717,5.421501229330616,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_2,0.6325724125,6.979016304,-6.55344,19.0853353247786,0.02496,796.74157,-81.682,7.56947757187257,16.64497844158487,7.398490559017841,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_3,0.3686572611,6.910490036,-4.86765,18.175201539107903,0.0112,157.016946,-74.3236,7.583286470140968,15.074698506343498,3.535023928784751,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_4,0.1326378286,6.615778923,-1.3205,17.205024870382697,0.04422,708.761477,-83.1496,7.77491527389277,27.80943225982832,1.331056462863172,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_5,0.1656841636,6.7487201691,-5.19732,17.517862761844295,0.03758,34284.009917,-80.4054,7.648836687257185,29.86788808059967,1.330967236982774,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_6,0.5280666947,7.0229673386,-6.40208,18.66927980921141,0.01063,3210.194099,-72.4107,7.613524201021198,19.421718546381253,6.882876630612556,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_7,0.549428165,7.0966148376,-6.50319,21.171003665379207,0.01565,884.131099,-74.8749,7.676374193473191,17.4069726483488,11.95546165445321,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_8,0.0370092355,6.1652984619,3.24098,9.640342009846716,0.00536,2717819956.243973,-53.4364,7.54160759568209,30.752997950837813,1.331094344525809,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_9,0.0303702969,6.106552124,8.38578,8.599397272242129,0.00768,547343.944184,-54.9601,7.6005496555666525,57.48096484770657,3.273385009916714,CHEMBL367625,diffdock,5.69897,0
CHEMBL5192038_diffdock_1,0.0298871081,5.2619314194,61.32238,15.36117032418115,0.00021,121718180.4346,-28.3585,7.608173722777232,61.09910451924307,5.914861941676582,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_2,0.0989279673,5.6179046631,36.36182,12.445487838556598,0.0004,50565141.395541,37.0763,7.55977899334,56.30579644629951,5.914774394411921,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_3,0.0361981578,5.3676748276,43.69592,14.219109834016953,0.00029,50628065.119368,32.6433,7.603435194638701,54.74842831301516,5.914932554140183,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_4,0.0627374575,5.4608726501,43.45614,13.413399359773091,0.00045,50618591.312115,43.9824,7.605919060439568,56.06129172509706,5.914900158850584,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_5,0.0225611273,5.2168560028,58.62656,15.387220669498667,0.00032,62490048.813496,-23.4207,7.578672851204357,59.773051200664256,5.914838098187166,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_6,0.0220038518,5.1703910828,64.87247,14.90189416228024,0.00033,35512510405.95151,-24.2419,7.580205452214459,61.97131701515805,5.914907976061722,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_7,0.0275622681,5.215470314,59.14949,13.970173123604845,0.00024,121507517.895626,82.7971,7.623742214840723,58.81896738454467,5.914790033480411,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_8,0.0193270482,5.0535888672,79.58102,12.973750832971502,0.00027,121347852.702384,-24.9477,7.519991283383291,66.34086708159653,5.914873147191109,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_9,0.0217251815,5.1040410995,66.83762,14.30799148939936,0.00021,35522127382.65821,-19.9067,7.611394455821967,60.99415695192526,5.914775699041776,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_10,0.0115541946,5.2438516617,35.20451,14.943382293301706,0.00032,24527417.147518,11.5639,7.363278296592295,23.249870879380936,5.914815724230053,CHEMBL5192038,diffdock,6.943095,0
CHEMBL3087206_diffdock_1,0.6095597148,8.0250549316,11.58248,22.650531893640903,0.00049,329076.864651,242.187,7.799145371850372,46.52396905171266,15.51554054774846,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_2,0.2441954017,7.6055011749,21.6549,22.59434182647216,0.00367,73578098.61821,267.705,7.757885586857587,47.95432330002396,15.469474645966772,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_3,0.1315170974,7.4295511246,18.52911,22.179290408156668,0.00014,22177866.922922,42.9177,7.799337717171718,54.98604009289148,15.17528404915276,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_4,0.0236028805,7.0519275665,26.96389,23.20533646290017,0.01268,27428818.479676,58.8329,7.851373828060824,73.24650682663919,11.642070922257227,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_5,0.012731229,6.9173049927,42.42534,21.91697177539084,0.05461,9212621.672201,63.615,7.823467846375846,77.20430193683785,13.976843060779402,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_6,0.0308435541,7.0873985291,43.30005,25.304809916095937,0.06758,7189428.128163,45.2579,7.812844039460537,77.40502256806843,10.534405618471649,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_7,0.0212417599,6.9715566635,27.70974,22.052370477534154,0.00375,1875204.80757,15.8429,7.770217040459538,80.80751262656761,9.943784710557376,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_8,0.0110615185,6.6992797852,54.09294,22.182310318396468,0.07762,26994357111.07336,56.5931,7.820182626262623,73.11569747414626,13.229048040865209,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_9,0.0268728975,7.0410060883,29.67197,17.075021235163995,0.00438,23581022.391541,-6.74825,7.831819158730161,59.49487809147755,16.912616840674794,CHEMBL3087206,diffdock,7.394695,0
CHEMBL3087206_diffdock_10,0.0377468988,6.919626236,33.07003,17.595707027151267,0.14906,1775823.301892,386.816,7.863707076534578,38.46817991442397,5.133448548749332,CHEMBL3087206,diffdock,7.394695,0
CHEMBL1645466_diffdock_1,0.0958852917,5.84258461,15.66499,14.24513980697981,0.0005,40057.083642,-21.414,7.307740676046175,64.68095108448105,7.181442258807834,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_2,0.1692216545,5.9628725052,22.45759,11.893655829651918,0.0002,249.045473,-22.2752,7.232962395382401,62.807031797210726,7.23195024867498,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_3,0.0998201966,5.9458808899,24.86054,11.31259181190602,0.00049,22511.566071,-42.7231,7.282808383838383,79.49333372179039,8.103712540227235,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_4,0.2169268429,6.2417526245,15.60067,13.320320311477046,0.00134,39.324367,-25.3022,7.388564926406931,77.98597315705344,15.330382471677806,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_5,0.2728799582,6.0882978439,18.93764,12.857072321415684,0.00088,61.858212,-39.646,7.336439617216124,47.76298896409322,8.171189649512122,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_6,0.3111535907,6.3864593506,13.00991,10.195337676802708,0.0003,17793.267323,-13.3837,7.332417332611834,79.39069204388693,7.417297480683095,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_7,0.114677757,6.0174436569,14.77643,12.114513560730044,0.00042,249108.843717,32.5616,7.280768485902988,59.46916316978425,8.046833119280816,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_8,0.0993328542,5.8069133759,20.49279,13.175037874939454,0.00145,29.241377,-64.6561,7.304713235209236,66.65790656571383,6.4165746372903225,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_9,0.147491768,5.8049716949,31.09808,10.177857071575689,0.00023,30.912483,-65.0306,7.288179126262626,70.84443771381092,6.575306887154445,CHEMBL1645466,diffdock,8.0,1
CHEMBL1645466_diffdock_10,0.016332252,5.5072507858,41.67891,14.32430156340573,0.01481,20915.367863,-66.7651,7.366234740259741,34.9404721221906,7.838449980887976,CHEMBL1645466,diffdock,8.0,1
CHEMBL450319_diffdock_1,0.1421123743,4.953871727,-3.25061,6.932484438422414,0.02114,67196688.063781,-49.8849,5.770371121378621,33.31582277067513,3.176926179321745,CHEMBL450319,diffdock,3.221849,0
CHEMBL450319_diffdock_2,0.1626770347,4.6938295364,0.78029,8.193866924586828,0.01495,20673918.30122,-44.518,5.7832043789543786,40.49849296825702,3.206038344787532,CHEMBL450319,diffdock,3.221849,0
