ID,CNNscore,CNNaffinity,smina_affinity,RTMScore,SCORCH,HYDE,CHEMPLP,rfscore_v2,vina_hydrophobic,vina_intra_hydrophobic,id,docking_tool,true_value,activity_class
CHEMBL485065_diffdock_3,-0.2032712470315782,-0.5824692064301219,-0.23307974775514115,-0.4064629341912865,0.019167562586392267,-0.5205081441685206,-0.009638177312110712,-0.457886516737168,-0.009472575807477039,-0.2323632087737924,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_4,0.20826569447532156,-0.24976123476080114,-0.43719981934143604,-0.5069912078592987,-0.11414529258178467,0.12935561752432895,-0.5262371161371695,-0.11809379175299561,0.09491389684368075,0.1298969057443848,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_5,-0.2660698376009443,-0.515859653780815,-0.21338606829950052,-0.19312939636244555,0.4917217017355245,-0.5655797879052206,-0.057303374938880054,-0.3770179070152721,-0.25684652476812386,-0.058826520874411294,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_6,-0.251080987927371,-0.5502769484374194,-1.2378501360017713,-0.3694961392319589,-0.10038396559668254,0.24446166152882426,0.03931200123747741,-0.3448633432146874,-0.40800737164670225,0.13957379081759846,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_7,0.3438418059375947,-0.5019914541289906,-0.6491532137655326,-0.30295025130830533,-0.11598832744586084,0.2789934747301729,-0.565523412654554,-0.419905191924726,-0.09143926408398434,0.33755161369241177,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_8,-0.1791644195217986,-0.6391627089412862,-0.5315287790853176,-0.20294777422427238,1.0142835201965905,-0.47959695985366985,-0.001959210344765675,-0.4671330794666625,-0.3372193137029451,0.12804170956641703,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_9,-0.35224291814553627,-0.7421025709627388,-1.402839345918491,-0.23071214726631512,0.1942558746736292,-0.2786467697783521,-0.29761456980423256,-0.336294373254106,-0.21407153468570936,0.14025069357576392,CHEMBL485065,diffdock,5.30103,0
CHEMBL485065_diffdock_10,-0.35085848046889884,-0.7425275996376112,-1.2842049025642277,-0.190367094680984,0.23234526186453697,-0.12373899730483248,-0.28441036351093785,-0.3216875392343248,-0.06673661079173283,0.13725005239423366,CHEMBL485065,diffdock,5.30103,0
CHEMBL3746557_diffdock_1,0.08269232172561185,-0.2846629540957165,-1.1029217527672652,-0.22049737143823359,-0.103209952388266,0.21464503567223814,-0.9112574062356721,0.19752460221992435,-0.4416000069404242,-0.08043445395624796,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_2,-0.19831708510447887,-0.23657300384091556,-0.8456073493095634,-0.505895848943005,-0.07384426355398556,-0.06535388341821496,-0.4178889741060131,0.12476940087431063,-0.38373251129806474,-0.16830314019536644,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_3,0.05732544963402792,-0.321245889412783,-1.1028215373718782,-0.2809225939255511,0.023713715251113515,0.04240201560768006,-1.1640278079572646,0.21497523585308387,-0.40800246073353064,-0.07100953061346747,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_4,-0.3476461459572143,-0.5973401960466277,-2.3732458750869267,0.01926645326132642,-0.11758562432806019,0.07027709373406989,-0.47196368998554566,0.20270194803954558,-0.7486189967526213,-0.08668366686783298,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_5,-0.2631806305192814,-0.16141543807162637,-0.7239171489532569,-0.21879202265768766,-0.13355859315005375,-0.2873837345642355,-0.6027004634583072,0.13468289543158907,-0.5284266100539773,-0.20181497325286393,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_6,-0.28501523903553666,-0.45766775160299517,-1.411142056000092,-0.10608740216276691,-0.1320841652587928,-0.17616078602013277,-0.40488165504771884,0.1327768447874314,-0.6082562157298241,-0.08170414333820726,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_7,-0.26211679121794984,-0.38231541313731243,-0.9566904271952079,-0.07788928887109357,-0.10701889110735677,-0.502202122712384,-0.6030851227903928,0.1903405802226471,-0.844656106912895,-0.18016571819275196,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_8,-0.31165753853287687,-0.3572684194024658,-0.8709707824723275,-0.2937438705104751,-0.08527107971125786,-0.30263875244434935,-0.6623809965955596,0.24480770035113159,-0.22242100776965026,-0.10946007686862287,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_9,-0.1605402347846859,-0.5162303003753793,-1.9100142942364635,-0.31523776857314934,-0.1311012133312855,-0.08879113816129895,-0.9645190507374265,0.15566035498358716,-1.0126694029414274,-0.07938433574091389,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3746557_diffdock_10,-0.3094078511611518,-0.38204774534211305,-1.0499812096133652,-0.25177555122393847,-0.13232990324066962,0.03717195712521975,-0.8040668882511848,0.17413800271597837,-0.6330957245826142,-0.09135024037430083,CHEMBL3746557,diffdock,6.585027,0
CHEMBL3814211_diffdock_1,-0.2121324312984962,-0.29012854516677555,-0.5106707050762482,0.08150938279396838,0.09878666871448319,0.4318472272776696,0.03832154903634023,0.10432624053203234,-0.20642951216711505,0.20472739498071055,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_2,-0.271279156179534,-0.3518629957729651,-0.5827529304539012,-0.07235994835208732,0.0421440638918753,0.42481747414791254,0.014256459208343973,0.09331647194436568,-0.16384544257782352,0.20311182599995745,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_3,-0.2207550695456377,-0.2822994552694802,-0.432390292920121,0.0282185676279314,0.06413761326985103,0.34874831154029734,0.04905317974283724,0.05674808812827273,-0.17569317762056474,0.2048018067991,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_4,-0.27097626715790424,-0.3600851021908244,-0.591234132280259,0.06283753520840328,0.11303947166333898,-0.15659365608914766,-0.04069768634711683,0.07771499153806681,-0.23118186272540475,0.2036420653664054,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_5,-0.2505749096178034,-0.33341744557378117,-0.6226925574494911,-0.022731363630402287,0.04570726462908924,-0.0824117670477968,0.05785221634490477,0.09748267829377748,-0.20970151057137207,0.203002216777951,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_6,-0.22769670235804806,-0.297198600173236,-0.4697077976380316,0.08626616586983721,-0.007863615420058362,0.3904131318759703,0.0171922667226119,0.07277271808395601,-0.16490912587492632,0.20507537595026365,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_7,-0.24957481720702893,-0.32322369979417603,-0.531378185139817,-0.08423278638082803,0.02924281984334204,0.3002545676116194,-0.03603856857353166,0.08540628437321941,-0.17115139623877904,0.20464478583276513,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_8,-0.249867501405112,-0.3327039219326221,-0.6034086777052569,0.025943323900338742,0.052710797112578714,-0.16025847803852444,-0.04015861637480488,0.1150560013649199,-0.20443537324596114,0.2050864399864099,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_9,-0.22496483844699475,-0.2813182638735634,-0.5158537369846947,-0.07977353604732325,-0.012532637075718016,0.20049947363795076,-0.01287606089709982,0.08757459356993272,-0.11747308568383877,0.20456209111467158,CHEMBL3814211,diffdock,9.068542,1
CHEMBL3814211_diffdock_10,-0.25661887225742624,-0.38341269676956513,-0.9026139289919753,-0.07179957416384922,0.12704653663031792,-0.01917278383568853,0.05732827752306049,0.08126256197578124,-0.2625848742736008,0.2044245756869511,CHEMBL3814211,diffdock,9.068542,1
CHEMBL4088718_diffdock_1,-0.2801070211446884,-0.20499823306688933,-0.5464692694229963,0.0906734598374508,0.02297650130548303,0.3479996847126188,0.06315139995106105,-0.018244207871586305,-0.9080668434183324,0.06209619593268463,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_2,-0.16025999751465597,-0.23397307801655326,-0.556952070632894,-0.09773474478590513,-0.12409768084779603,-0.5102456775946258,0.05969256512840079,0.0157122313871918,-0.24964525547102528,0.1979248959488407,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_3,-0.2795034319475943,-0.31161949137788536,-0.5715659129520951,-0.018190029555461278,-0.03342036553524804,-0.17858131107909292,-0.5873031520745796,-0.03965950201080968,-0.3808284460475518,0.19620687127083908,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_4,-0.2629125643325342,-0.17109776094174317,-0.6347899099347992,-0.025430897967456036,0.06622638611580403,0.46214592431932766,0.06974365873714687,0.027550527695621364,-0.9532549751076899,-0.11590594560740297,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_5,-0.24655348991397408,-0.17711141530089183,-0.6047315209243653,-0.2604663841851133,-0.11807710029181384,0.22822280566366368,0.03059882934859703,-0.01622045657673799,-0.22320039322433136,0.19810987077607517,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_6,-0.1999952701159921,-0.09630659920112142,-0.6456437789600485,-0.07255425528419907,0.04152971893718324,-0.48015168777658307,0.01766151464565631,-0.014648946108906555,-0.5641881782546979,0.16794253232190456,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_7,-0.3262821723246173,-0.2727555945616982,-0.6886445800060806,0.014915648664638348,-0.11131930579020118,-0.5841631733228138,0.03793105601137077,0.003682872388443478,-0.21863170904589208,0.19839149573742934,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_8,-0.31721212245756963,-0.4107194391336066,-1.1680027139412479,-0.1799765815239865,-0.12274612194747349,0.1357349886378311,-0.06708688419889908,0.1332266387004779,-0.06267423008516111,0.18191274552554632,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_9,-0.2934549508828627,-0.3256847777978074,-1.2449478236669493,-0.17477768354547787,-0.12422054983873444,0.18468972783492368,0.018860156868972057,0.06376671239300055,0.12250189366841154,0.1016804450221033,CHEMBL4088718,diffdock,7.764472,0
CHEMBL4088718_diffdock_10,-0.2908005840674,-0.3482043551082598,-0.5222328531797056,0.04333261549073277,0.08637690062970357,0.45810829566649136,-0.05336016104610338,-0.04312856151540189,-0.3067247047209669,0.19759568105985792,CHEMBL4088718,diffdock,7.764472,0
CHEMBL3671582_diffdock_1,-0.21129668397779455,0.04711435131005268,-0.3888843521108544,0.40595556541057204,-0.10603593917984946,-0.03193152606269283,-0.08658225764616133,0.2719250699794988,-0.008660952184466096,0.15777712217267875,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_2,-0.2889622977958126,-0.014463509773699621,-0.37218277933856475,0.314313581387449,-0.07703885731838427,0.11007882220309417,-0.06364319875799421,0.26280767054774784,-0.109361936727388,0.13809278463642732,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_3,-0.24800175006980046,-0.040930608373540935,-0.3200065817138053,0.31943241160016794,-0.11942865919213638,0.24071724804915998,-0.08806000576385684,0.24271316040601737,-0.04599644013991779,0.15740112691719957,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_4,-0.2553408202662978,0.029442492153144158,-0.35536582343537004,0.2953206386136489,-0.11856857625556748,-0.22289661352557244,-0.073172705251979,0.3134056688436198,0.03667834214079947,0.13008108548829822,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_5,-0.28585442056392374,-0.07523991026720661,-0.36248057480300555,0.16921729579580488,-0.11795423130087543,0.24820607500848857,-0.04541605259355296,0.2809617453938225,-0.0529008283842387,0.14847211238376384,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_6,-0.33835966804444717,-0.1340404288330709,-0.8237373706595054,0.22368920982413523,-0.0723698356627246,-0.2775373139325256,-0.08694121225475838,0.20904749053000385,-0.19820134818764312,0.1486051986502832,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_7,-0.3411949927311361,-0.16676146569768757,-0.6040126786017784,0.27041291267327056,-0.0845338657656274,0.14766163898046555,-0.07827179308627616,0.2590161191601199,-0.10958163572534117,0.1619452699599111,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_8,0.6789987303900232,-0.7050641376118463,-0.17579175240838577,-0.9992961623244653,0.9981876823836585,0.1906530530062409,-3.214661281266205,-2.0162579797181945,0.7607093849657192,-0.045780470500015456,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_9,0.6880887450895453,-0.7189878764000517,-0.17579175240838577,-0.9992961623244653,0.9981876823836585,0.1906530530062409,-4.454358142371104,-2.016257979718195,0.7607093849657192,0.16589733717450877,CHEMBL3671582,diffdock,7.309804,0
CHEMBL3671582_diffdock_10,0.69041043128993,-0.7164990288080089,-0.17579175240838577,-0.9992961623244653,0.9981876823836585,0.1906530530062409,-70.33220884304315,-2.0162579797181945,0.7607093849657192,0.16006196607641218,CHEMBL3671582,diffdock,7.309804,0
CHEMBL367625_diffdock_1,-0.1456907385455695,0.007460564545237316,-0.06181244959605747,0.26689474533891405,0.1728766702503456,0.42845105617826423,0.08041658787546845,0.07792021530095583,0.1619862934419562,0.18744830014633085,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_2,0.3889715879521333,0.1356148090679147,0.001709755901027802,0.32277075294936297,0.1710336353862694,0.4496081506102706,0.08921963514351589,0.038925398241263086,0.47229532376325734,0.13271204967278094,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_3,0.07382174225746042,0.10790116538910335,-0.043950274204218605,0.25972455826469554,0.0019659038550145958,0.4462415933836665,0.07580505118557095,0.04623338253703976,0.49950417927106755,0.23967857396965023,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_4,-0.20801689921024305,-0.011286979715601223,-0.14002569035203366,0.1925191121006497,0.40767931193365076,0.45348848532847313,0.09189511397107518,0.14764772140877258,0.2788444594003273,0.30069909311899945,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_5,-0.16855517327000033,0.04247760475925403,-0.03502108247523876,0.2141898147164132,0.32609430195054523,-0.48334137333333416,0.086892355042051,0.08092405430238572,0.24317678910817037,0.3007015634864736,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_6,0.2641778401730847,0.15338964706463015,-0.002389866327559367,0.2939500263187734,-0.005037628628474875,0.2230777184628875,0.07231777709567057,0.062235880210467144,0.424181660333855,0.14698768217571803,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_7,0.2896862811744616,0.18317443769588998,0.00034872249070490524,0.46724781150867406,0.05664260482260791,0.4452549885544219,0.07681008762570896,0.09549753142271286,0.45909195167378214,0.006544696346731446,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_8,-0.3222101776165531,-0.193471933712979,-0.2635744800141382,-0.3314966709214713,-0.06978958685301796,0.28800780347751287,0.03772705895446685,0.02417597041834981,0.22784014369395983,0.3006980443019199,CHEMBL367625,diffdock,5.69897,0
CHEMBL367625_diffdock_9,-0.330137954647419,-0.21723034232784236,-0.40292263303763004,-0.40360431665032015,-0.041283980955306394,-0.19446680747626938,0.04050480976451369,0.0553694544765874,-0.2352858079234872,0.24692248428405453,CHEMBL367625,diffdock,5.69897,0
CHEMBL5192038_diffdock_1,-0.33071494643797594,-0.5588149336706965,-1.8367232545085077,0.06479282117478767,-0.1330671171863001,0.20188629344523382,-0.007990705101030855,0.059404284943284785,-0.29797873121730806,0.1737887850850884,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_2,-0.2482709639379714,-0.4148509338350065,-1.1606604465408423,-0.1371804365170992,-0.13073260635847028,0.1539023281132394,-0.1272803085952633,0.033792689010608716,-0.21492320472540555,0.17379120897728373,CHEMBL5192038,diffdock,6.943095,0
CHEMBL5192038_diffdock_3,-0.3231787124302818,-0.5160497981720304,-1.3593063198672282,-0.014319249092440539,-0.1320841652587928,0.1543183740554243,-0.11919881660161342,0.05689654764604307,-0.18793807706758503,0.17378683006113504,CHEMBL5192038,diffdock,6.943095,0
