ID,rfscore_v3
CHEMBL4745521_flexx_02,7.79298796725496
CHEMBL4745521_flexx_03,7.851032329614824
CHEMBL4745521_flexx_04,7.629131827450318
CHEMBL4745521_flexx_05,7.831889472471966
CHEMBL4745521_flexx_06,7.630678779831272
CHEMBL4745521_flexx_07,7.654194985458977
CHEMBL4745521_flexx_08,7.646448184593177
CHEMBL4745521_flexx_09,7.7490429587634555
CHEMBL4745521_flexx_10,7.647596802919296
CHEMBL5082074_flexx_01,7.4874132849372845
CHEMBL5082074_flexx_02,7.4874132849372845
CHEMBL5082074_flexx_03,7.5300962888222855
CHEMBL5082074_flexx_04,7.535669622155621
CHEMBL5082074_flexx_05,7.520642544955048
CHEMBL5082074_flexx_06,7.520642544955048
CHEMBL5082074_flexx_07,7.642675016539014
CHEMBL5082074_flexx_08,7.642675016539015
CHEMBL5082074_flexx_09,7.631475324175825
CHEMBL5082074_flexx_10,7.631475324175823
CHEMBL3676349_flexx_01,7.495082169219672
CHEMBL3676349_flexx_02,7.452611130258635
CHEMBL3676349_flexx_03,7.519626765900774
CHEMBL3676349_flexx_04,7.444980908757917
CHEMBL3676349_flexx_05,7.525681688700195
CHEMBL3676349_flexx_06,7.6015931057276145
CHEMBL3676349_flexx_07,7.538053034243538
CHEMBL3676349_flexx_08,7.465663145410151
CHEMBL3676349_flexx_09,7.554930489565994
CHEMBL3676349_flexx_10,7.585745760850273
CHEMBL4226702_flexx_01,7.392869446109446
CHEMBL4226702_flexx_02,7.420510180708179
CHEMBL4226702_flexx_03,7.391690793872796
CHEMBL4226702_flexx_04,7.479893090909092
CHEMBL4226702_flexx_05,7.692320497835503
CHEMBL4226702_flexx_06,7.5348827121212185
CHEMBL4226702_flexx_07,7.428345170218679
CHEMBL4226702_flexx_08,7.541843567710075
CHEMBL4226702_flexx_09,7.429056544955047
CHEMBL4226702_flexx_10,7.457269447330449
CHEMBL3671562_flexx_01,7.546587371184367
CHEMBL3671562_flexx_02,7.551857909923408
CHEMBL3671562_flexx_03,7.530487693528691
CHEMBL3671562_flexx_04,7.5496661776001766
CHEMBL3671562_flexx_05,7.522300221667218
CHEMBL3671562_flexx_06,7.4910400384060365
CHEMBL3671562_flexx_07,7.552126097624597
CHEMBL3671562_flexx_08,7.480165304972809
CHEMBL3671562_flexx_09,7.445905819402821
CHEMBL3671562_flexx_10,7.517684684371189
CHEMBL3676384_flexx_01,7.527889366022869
CHEMBL3676384_flexx_02,7.496397362415367
CHEMBL3676384_flexx_03,7.509164148851153
CHEMBL3676384_flexx_04,7.529419894161399
CHEMBL3676384_flexx_05,7.4954060388500405
CHEMBL3676384_flexx_06,7.57748245165945
CHEMBL3676384_flexx_07,7.521949881895886
CHEMBL3676384_flexx_08,7.472712716672222
CHEMBL3676384_flexx_09,7.49381065945166
CHEMBL3676384_flexx_10,7.480675618714622
CHEMBL3746557_flexx_01,7.69017103246753
CHEMBL3746557_flexx_02,7.745513205072706
CHEMBL3746557_flexx_03,7.744356419413917
CHEMBL3746557_flexx_04,7.7620092864357835
CHEMBL3746557_flexx_05,7.688693867243868
CHEMBL3746557_flexx_06,7.637224199744695
CHEMBL3746557_flexx_07,7.66983432239982
CHEMBL3746557_flexx_08,7.7261302734487725
CHEMBL3746557_flexx_09,7.708543807414806
CHEMBL3746557_flexx_10,7.708864050394047
CHEMBL4091284_flexx_01,6.765863010656009
CHEMBL4091284_flexx_02,6.844666846153846
CHEMBL4091284_flexx_03,6.877521101565099
CHEMBL4091284_flexx_04,6.737332411810408
CHEMBL4091284_flexx_05,6.864313885114885
CHEMBL4091284_flexx_06,6.750771267399263
CHEMBL4091284_flexx_07,6.726413533633033
CHEMBL4091284_flexx_08,6.818076937062928
CHEMBL4091284_flexx_09,6.955722503441005
CHEMBL4091284_flexx_10,6.8383433963258975
CHEMBL485065_flexx_01,6.431860768842268
CHEMBL485065_flexx_02,6.876458596847598
CHEMBL485065_flexx_03,6.265019589355091
CHEMBL485065_flexx_04,6.43424885181485
CHEMBL485065_flexx_05,6.373686324397824
CHEMBL485065_flexx_06,6.869604543290041
CHEMBL485065_flexx_07,6.696613299367295
CHEMBL485065_flexx_08,6.765860790709289
CHEMBL485065_flexx_09,6.460347177600176
CHEMBL485065_flexx_10,6.787814272727276
CHEMBL127223_flexx_01,7.1047227513042515
CHEMBL127223_flexx_02,7.083239863747366
CHEMBL127223_flexx_03,6.987942220279722
CHEMBL127223_flexx_04,7.163541030414039
CHEMBL127223_flexx_05,7.064026768509272
CHEMBL127223_flexx_06,7.0632643637473675
CHEMBL127223_flexx_07,7.200210711677211
CHEMBL127223_flexx_08,7.181906029137528
CHEMBL127223_flexx_09,7.142303418581422
CHEMBL127223_flexx_10,7.16265541780442
CHEMBL4549626_flexx_01,7.569113244699747
CHEMBL4549626_flexx_02,7.569113244699747
CHEMBL4549626_flexx_03,7.571210744699748
CHEMBL4549626_flexx_04,7.571210744699747
CHEMBL4549626_flexx_05,7.512405452325452
CHEMBL4549626_flexx_06,7.515037785658785
CHEMBL4549626_flexx_07,7.522682118992117
CHEMBL4549626_flexx_08,7.528059238039736
CHEMBL4549626_flexx_09,7.5475230164835185
CHEMBL4549626_flexx_10,7.544630183150186
CHEMBL2048793_flexx_01,7.2920470266955295
CHEMBL2048793_flexx_02,7.2394957611832655
CHEMBL2048793_flexx_03,7.382163505772011
CHEMBL2048793_flexx_04,7.348423849206357
CHEMBL2048793_flexx_05,7.3437660884115905
CHEMBL2048793_flexx_06,7.218618510989014
CHEMBL2048793_flexx_07,7.268992291486296
CHEMBL2048793_flexx_08,7.145408563492069
CHEMBL2048793_flexx_09,7.283519519647026
CHEMBL2048793_flexx_10,7.314188555555562
CHEMBL5180325_flexx_01,7.2424949533244565
CHEMBL5180325_flexx_02,7.085089420967926
CHEMBL5180325_flexx_03,6.490198010101011
CHEMBL5180325_flexx_04,6.335903957070709
CHEMBL5180325_flexx_05,6.419509549189372
CHEMBL5180325_flexx_06,6.539679631368628
CHEMBL5180325_flexx_07,6.7895914557109585
CHEMBL5180325_flexx_08,6.378465472638477
CHEMBL5180325_flexx_09,6.615617647630146
CHEMBL5180325_flexx_10,7.192768468753473
CHEMBL3613695_flexx_01,7.626004602453096
CHEMBL3613695_flexx_02,7.578790002885995
CHEMBL3613695_flexx_03,7.285393265512258
CHEMBL3613695_flexx_04,7.377453183261182
CHEMBL3613695_flexx_05,7.0089347063492
CHEMBL3613695_flexx_06,7.635010933510928
CHEMBL3613695_flexx_07,6.994658785492288
CHEMBL3613695_flexx_08,7.2239185435675415
CHEMBL3613695_flexx_09,6.927258692640686
CHEMBL3613695_flexx_10,7.37406315889666
CHEMBL255871_flexx_01,7.489150053946051
CHEMBL255871_flexx_02,7.51682954889555
CHEMBL255871_flexx_03,7.440652969530471
CHEMBL255871_flexx_04,7.578486014263515
CHEMBL255871_flexx_05,7.541471044566544
CHEMBL255871_flexx_06,7.6761801509046546
CHEMBL255871_flexx_07,7.668763129981133
CHEMBL255871_flexx_08,7.678423319735822
CHEMBL255871_flexx_09,7.604260090021093
CHEMBL255871_flexx_10,7.734388483516486
CHEMBL141238_flexx_01,6.546933052669561
CHEMBL141238_flexx_02,6.598343785991794
CHEMBL141238_flexx_03,6.326995870018876
CHEMBL141238_flexx_04,5.548929883061379
CHEMBL141238_flexx_05,5.887269257353758
CHEMBL141238_flexx_06,5.566466900099899
CHEMBL141238_flexx_07,5.587803919524918
CHEMBL141238_flexx_08,5.788653370462867
CHEMBL141238_flexx_09,6.060695580031078
CHEMBL141238_flexx_10,6.131178020701518
CHEMBL3218002_flexx_01,7.445780249916756
CHEMBL3218002_flexx_02,7.588687110389616
CHEMBL3218002_flexx_03,7.332766243312246
CHEMBL3218002_flexx_04,7.505481662615171
CHEMBL3218002_flexx_05,7.381909656732162
CHEMBL3218002_flexx_06,7.369022660339667
CHEMBL3218002_flexx_07,7.423519648740151
CHEMBL3218002_flexx_08,7.538544515429017
CHEMBL3218002_flexx_09,7.368707756299262
CHEMBL3218002_flexx_10,7.2723830961816
CHEMBL4284413_flexx_01,6.316543170829171
CHEMBL4284413_flexx_02,6.302306621045618
CHEMBL4284413_flexx_03,6.472832235597737
CHEMBL4284413_flexx_04,6.318365239414187
CHEMBL4284413_flexx_05,6.589802398323902
CHEMBL4284413_flexx_06,6.674581772671777
CHEMBL4284413_flexx_07,6.687080057775563
CHEMBL4284413_flexx_08,6.452809295815298
CHEMBL4284413_flexx_09,6.429499834776336
CHEMBL4284413_flexx_10,7.050968722832734
CHEMBL154822_flexx_01,8.192149057165048
CHEMBL154822_flexx_02,8.216238295260286
CHEMBL154822_flexx_03,7.740705626262617
CHEMBL154822_flexx_04,7.814605646464637
CHEMBL154822_flexx_05,7.793093781385273
CHEMBL154822_flexx_06,7.80373422655122
CHEMBL154822_flexx_07,7.654844057720048
CHEMBL154822_flexx_08,7.755608577200572
CHEMBL154822_flexx_09,7.783195226551221
CHEMBL154822_flexx_10,8.685278626984124
CHEMBL419137_flexx_01,6.82033094261294
CHEMBL419137_flexx_02,6.794566912698406
CHEMBL419137_flexx_03,6.7368678190143125
CHEMBL419137_flexx_04,6.787343662115655
CHEMBL419137_flexx_05,6.812329145743141
CHEMBL419137_flexx_06,6.572714261904756
CHEMBL419137_flexx_07,6.702356955488951
CHEMBL419137_flexx_08,6.489150964396715
CHEMBL419137_flexx_09,6.736051022921517
CHEMBL419137_flexx_10,6.649301744949496
CHEMBL5178754_flexx_01,7.081947049062047
CHEMBL5178754_flexx_02,6.9709407933178005
CHEMBL5178754_flexx_03,6.963002229825735
CHEMBL5178754_flexx_04,6.733182341991345
CHEMBL5178754_flexx_05,6.741803778221776
CHEMBL5178754_flexx_06,6.913700346875346
CHEMBL5178754_flexx_07,6.814069513486515
CHEMBL5178754_flexx_08,6.9171170959041
CHEMBL5178754_flexx_09,6.884529982184481
CHEMBL5178754_flexx_10,6.90963389027639
CHEMBL4794670_flexx_01,7.451606226995232
CHEMBL4794670_flexx_02,7.42533061660562
CHEMBL4794670_flexx_03,7.520294725385726
CHEMBL4794670_flexx_04,7.401498820623826
CHEMBL4794670_flexx_05,7.419288570374075
CHEMBL4794670_flexx_06,7.379434377178379
CHEMBL4794670_flexx_07,7.633423441114439
CHEMBL4794670_flexx_08,7.462478745587748
CHEMBL4794670_flexx_09,7.412156401154397
CHEMBL4794670_flexx_10,7.391482639083139
CHEMBL3937527_flexx_01,6.773933091686088
CHEMBL3937527_flexx_02,6.724810502719497
CHEMBL3937527_flexx_03,6.70460026196026
CHEMBL3937527_flexx_04,6.835628584637583
CHEMBL3937527_flexx_05,6.8130772207792205
CHEMBL3937527_flexx_06,6.714574927905422
CHEMBL3937527_flexx_07,6.756549539738038
CHEMBL3937527_flexx_08,6.661756860195355
CHEMBL3937527_flexx_09,6.664914417582414
CHEMBL3937527_flexx_10,6.755149516650011
CHEMBL3325480_flexx_01,7.524789295093796
CHEMBL3325480_flexx_02,7.5299136279276295
CHEMBL3325480_flexx_03,7.404439408036409
CHEMBL3325480_flexx_04,7.432252132034639
CHEMBL3325480_flexx_05,7.531857490842496
CHEMBL3325480_flexx_06,7.652133877344874
CHEMBL3325480_flexx_07,7.626305956598958
CHEMBL3325480_flexx_08,7.536007514430018
CHEMBL3325480_flexx_09,7.425799023088027
CHEMBL3325480_flexx_10,7.408969513708519
CHEMBL1241948_flexx_01,7.881268322899327
CHEMBL1241948_flexx_02,7.853545950160954
CHEMBL1241948_flexx_03,7.890637673437676
CHEMBL1241948_flexx_04,7.889735641081145
CHEMBL1241948_flexx_05,7.9199524184149235
CHEMBL1241948_flexx_06,7.853019700854703
CHEMBL1241948_flexx_07,7.8861320357420395
CHEMBL1241948_flexx_08,7.431538781551784
CHEMBL1241948_flexx_09,7.796070235597741
CHEMBL1241948_flexx_10,7.473635415750919
CHEMBL4071170_flexx_01,7.242185204795206
CHEMBL4071170_flexx_02,7.391700714285707
CHEMBL4071170_flexx_03,7.366321470418463
CHEMBL4071170_flexx_04,7.325413274170272
CHEMBL4071170_flexx_05,7.02956435414585
CHEMBL4071170_flexx_06,7.345314656565654
CHEMBL4071170_flexx_07,7.231493369297373
CHEMBL4071170_flexx_08,6.711943096681089
CHEMBL4071170_flexx_09,7.100339534632031
CHEMBL4071170_flexx_10,7.008918896825394
CHEMBL2064379_flexx_01,7.2442860740370785
CHEMBL2064379_flexx_02,7.23015208630259
CHEMBL2064379_flexx_03,7.130802760905766
CHEMBL2064379_flexx_04,7.133336226995232
CHEMBL2064379_flexx_05,7.185975329725845
CHEMBL2064379_flexx_06,7.195478774170288
CHEMBL2064379_flexx_07,7.242503530580536
CHEMBL2064379_flexx_08,7.201734998723512
CHEMBL2064379_flexx_09,7.127779601010103
CHEMBL2064379_flexx_10,7.20784921606173
CHEMBL3132872_flexx_01,6.6729496226551275
CHEMBL3132872_flexx_02,6.572851144300147
CHEMBL3132872_flexx_03,6.642226297646796
CHEMBL3132872_flexx_04,6.648633810245312
CHEMBL3132872_flexx_05,6.7253112989232955
CHEMBL3132872_flexx_06,6.630848459595963
CHEMBL3132872_flexx_07,6.542255168109673
CHEMBL3132872_flexx_08,6.540354775113777
CHEMBL3132872_flexx_09,6.711653070929072
CHEMBL3132872_flexx_10,6.582831137085147
CHEMBL77452_flexx_01,7.021412714507711
CHEMBL77452_flexx_02,6.96315484842935
CHEMBL77452_flexx_03,7.05197964108114
CHEMBL77452_flexx_04,6.953442419857919
CHEMBL77452_flexx_05,6.9975875462870425
CHEMBL77452_flexx_06,7.00778694943945
CHEMBL77452_flexx_07,7.048367592463091
CHEMBL77452_flexx_08,6.988693875679876
CHEMBL77452_flexx_09,6.9446881408036365
CHEMBL77452_flexx_10,7.032788297202795
CHEMBL367625_flexx_01,7.578754020812524
CHEMBL367625_flexx_02,7.627096416916417
CHEMBL367625_flexx_03,7.52937840681541
CHEMBL367625_flexx_04,7.652860895160398
CHEMBL367625_flexx_05,7.5042012055167095
CHEMBL367625_flexx_06,7.462679499778004
CHEMBL367625_flexx_07,7.621770008436013
CHEMBL367625_flexx_08,7.770719964257965
CHEMBL367625_flexx_09,7.489622922410925
CHEMBL367625_flexx_10,7.498718749250754
CHEMBL4443188_flexx_01,7.624104147796646
CHEMBL4443188_flexx_02,7.429082591519588
CHEMBL4443188_flexx_03,7.564731523698519
CHEMBL4443188_flexx_04,7.488581724386724
CHEMBL4443188_flexx_05,7.453063878676879
CHEMBL4443188_flexx_06,7.450438546786549
CHEMBL4443188_flexx_07,7.515775621822622
CHEMBL4443188_flexx_08,7.310416501332002
CHEMBL4443188_flexx_09,7.450296836108336
CHEMBL4443188_flexx_10,7.490259531635033
CHEMBL1683968_flexx_01,7.297101840714841
CHEMBL1683968_flexx_02,7.279405925851926
CHEMBL1683968_flexx_03,7.725446438394936
CHEMBL1683968_flexx_04,7.640947452103452
CHEMBL1683968_flexx_05,7.661292505494503
CHEMBL1683968_flexx_06,7.62426471400821
CHEMBL1683968_flexx_07,7.600151430735931
CHEMBL1683968_flexx_08,7.5626402248307265
CHEMBL1683968_flexx_09,7.658607330891331
CHEMBL1683968_flexx_10,7.696688866966364
CHEMBL5209100_flexx_1,7.0394256854812
CHEMBL395591_flexx_01,7.78694590786991
CHEMBL395591_flexx_02,7.639995141691642
CHEMBL395591_flexx_03,7.674159836829842
CHEMBL395591_flexx_04,7.61439301470751
CHEMBL395591_flexx_05,7.629628093351093
CHEMBL395591_flexx_06,7.72571916872017
CHEMBL395591_flexx_07,7.667543732933737
CHEMBL395591_flexx_08,7.355850985125988
CHEMBL395591_flexx_09,7.615079696858703
CHEMBL395591_flexx_10,7.33892493228993
CHEMBL1830130_flexx_01,5.4142976376956415
CHEMBL1830130_flexx_02,5.665664311299817
CHEMBL1830130_flexx_03,5.4036456776556845
CHEMBL1830130_flexx_04,5.7979349011544095
CHEMBL1830130_flexx_05,6.041716880508383
CHEMBL1830130_flexx_06,5.395974780719285
CHEMBL1830130_flexx_07,5.7045308663558725
CHEMBL1830130_flexx_08,5.579649850538358
CHEMBL1830130_flexx_09,5.516702684149191
CHEMBL1830130_flexx_10,5.632812041292047
CHEMBL5174232_flexx_01,7.487797228382725
CHEMBL5174232_flexx_02,7.542633334609836
CHEMBL5174232_flexx_03,7.485273329392828
CHEMBL5174232_flexx_04,7.453774993894995
CHEMBL5174232_flexx_05,7.509485667055164
CHEMBL5174232_flexx_06,7.525051884393378
CHEMBL5174232_flexx_07,7.428014087690083
