ID,CNNscore,CNNaffinity,smina_affinity,RTMScore,SCORCH,HYDE,CHEMPLP,rfscore_v2,vina_hydrophobic,vina_intra_hydrophobic,id,docking_tool,true_value,activity_class
CHEMBL521155_diffdock_1,0.05435624486590537,-0.43491193762954217,-0.2864714658652556,-0.2506452707868354,-0.013247904422391397,-0.1536868712733817,0.02490195487304625,-0.09393126065986794,0.6290783647569729,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_2,0.3619916615261658,-0.29155183307104193,-0.06522155714731004,-0.5619248726645926,-0.053834666152808665,-0.11245380824881589,0.025142640581163462,-0.026800920910085343,0.6300883750183339,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_3,0.10714778511185949,-0.39058586571549825,-0.2684491550345704,-0.4026769262752361,-0.003974371326717424,-0.1536868712733817,0.026252382012392182,-0.09598054404176687,0.6887591435002951,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_4,0.36089199583540443,-0.24692157453442634,-0.0726003663481346,-0.39228755403402826,-0.036130648424703815,0.09371150687401324,0.04132346250047525,-0.06435216173627423,0.6757754546079398,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_5,-0.07185618154839117,-0.413179325686644,-0.31584804995835064,-0.26429083342695003,-0.06298776375373363,-0.04877235616943374,0.01228006706409684,-0.11787714574906642,0.7047231529932519,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_6,-0.299286413189043,-0.6158402284338695,-0.37412680561268424,-0.19074405200036032,-0.06792561903844316,-0.1536868712733817,0.031238966530645573,0.0009481872394164201,0.6981811326654418,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_7,-0.22308363030281703,-0.47833039276156447,-0.12358502932518925,-0.1943741090584804,0.17716061277579764,0.024364991787243443,0.03636078975771363,-0.20342081446152568,0.637491265180363,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_8,-0.2112108435091989,-0.4842316128806259,-0.16699603509726513,-0.43620663341707194,0.4413960882551315,-0.011245380824881588,0.038564788768362224,-0.17401177066179851,0.6835388911665792,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_9,-0.2838999597074593,-0.5731430757949867,-0.24956979537401486,-0.31480923657460347,0.5773677618267669,-0.016868071237322382,0.04183423363792194,-0.23035287035782961,0.6975763123583743,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL521155_diffdock_10,-0.26447856659346786,-0.656753326677892,-1.2323664674152854,-0.5033888387682004,-0.12573465651796922,0.07309497536173032,0.008194485968877558,0.18626009338867697,0.40289183312656673,0.25195635406083416,CHEMBL521155,diffdock,4.455932,0
CHEMBL540701_diffdock_1,0.4206452275557995,0.02698173197113163,-0.41288574468845746,0.08117073892795015,-0.1026110415261588,-0.004272242000330736,-0.5854185934106133,0.12475056690734569,-0.1583685703639992,-0.05649520038150547,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_2,0.22385090533546356,-0.056668063158753196,-0.49323852010625224,-0.1647914766054517,-0.08683399171403815,0.02061653151228291,-0.43745372239024854,0.08502373442022568,-0.21780572477332547,-0.12247785333659966,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_3,0.33994696637961985,-0.03997620351029346,-0.6478732848645629,0.07812979685555445,-0.12356681761248701,0.058101134261888204,-0.6064825128305334,0.11128661572245435,-0.15667775838965306,-0.020789044240834942,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_4,0.19841632403728418,-0.08478327048763852,-0.8215537360579898,0.08943001441417146,-0.1226033336544949,0.04310729316204609,0.06271724678115286,0.07496974500322005,-0.2261424966431111,-0.020020371196377167,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_5,-0.08197446033653853,-0.18865995382852843,-0.879395354450828,-0.02195706953187721,-0.04769245592060902,0.10164781631467319,-0.587190416536965,0.06134629098321686,-0.28086123872630797,-0.1694381816985597,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_6,-0.18296230631888824,-0.23105634199642405,-1.2139349757758748,-0.10958478073438209,-0.12320551112823996,-0.0693465150867698,-0.741035231566137,0.014237359836743825,-0.4314312168208498,-0.28697633441865034,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_7,-0.31029489719100906,-0.2945773490656983,-0.39332272268288876,-0.15004177475474342,0.027700163792272914,-0.0899630465990527,0.033283815056987714,-0.21614591575947034,-0.08388060727216316,-0.011621565944626376,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_8,0.03766934640113067,-0.1917592351075659,-0.853461085097804,-0.1624214305767938,-0.11537720396955414,0.014993841099842118,-0.40112154835889374,0.040050061950895194,-0.41557590977406417,-0.04005562754494874,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_9,0.23620639483254507,-0.09462484781043101,-0.8481903053912068,-0.0174472633848763,-0.11477502649580909,0.07913994856644643,0.010292057994870967,0.03302767963825141,-0.43710228383822486,-0.03094081126557097,CHEMBL540701,diffdock,7.102373,0
CHEMBL540701_diffdock_10,0.1562352084817461,-0.14025359885240932,-0.922477095334723,-0.16013118230937268,-0.11874939782252651,0.09371150687401324,-0.5737880641604916,0.03481126113233696,-0.4471527536846829,-0.05828002620757027,CHEMBL540701,diffdock,7.102373,0
CHEMBL4435632_diffdock_1,-0.15890895112833406,-0.324727184554425,-0.12575010127860395,-0.23070092991700253,0.14331823875132507,-0.022490761649763175,0.057370025699975756,-0.27451019280111066,0.25829177474664833,0.126057429770477,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_2,0.11174498618662258,-0.2230284772636943,-0.02322644687209343,-0.1420473260564069,0.04781289141535803,-0.007496920549921059,0.06398829467614624,-0.2719819164613695,0.2505406896686373,0.1275859946726053,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_3,0.3238564968225129,0.007682993132692619,-0.030562615422733478,-0.3082536369083729,0.21822911648521093,0.08434035618661191,0.05219195100554271,-0.16106752683438985,0.02957395101812168,0.13000100824334504,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_4,-0.11409080277747971,-0.27254093078359376,-0.12036947247980918,-0.0025316421797226584,0.0970710087677042,0.014993841099842118,0.051925981537328976,-0.31557213773081677,0.3482920456264688,0.13064669077281013,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_5,0.2655997232512094,-0.196322034167052,-0.03913084461413822,-0.22019492318933923,0.15704788515271254,-0.026239221924723707,0.05929982332382986,-0.37429622552756886,0.20866585082915687,0.12716436811720683,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_6,-0.2517846182648529,-0.3371338154389876,-0.3946256628150204,-0.31355578089935093,0.16692359572213156,-1.1428065766099753,-0.04834960359715096,-0.030559897366754633,-0.0025784447693209677,0.1239083038435821,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_7,-0.15724430433303543,-0.29706293385014365,-0.09867187646930227,-0.30761924472114593,0.5408758069178159,-0.013119610962361854,0.05961557631738319,-0.22948298228651695,0.22267195963705624,0.12883791619683901,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_8,-0.34391106852611736,-0.42939855542934086,-0.24999111888444814,-0.2943924553735032,0.4474178629925821,-0.06747228494928953,0.021318128998188704,-0.056079588491477816,0.3196448675723072,0.12808417352866275,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_9,-0.3545108962360627,-0.7731316992253899,-0.6949782134516396,-0.42393702930296767,0.07394739377589381,-0.8037810454152219,0.016624169696501077,-0.12247825107426806,-0.11944862693161162,0.13053043491246014,CHEMBL4435632,diffdock,7.091515,0
CHEMBL4435632_diffdock_10,-0.19120698255482413,-0.32607206959393426,-0.5871453745145251,-0.35538164212188483,-0.0031313228634743274,-0.29666249856876253,-0.02252292952703025,-0.047687228684174174,0.02046422153414207,0.12513305169717528,CHEMBL4435632,diffdock,7.091515,0
CHEMBL92174_diffdock_1,0.01851264701879441,-0.19039914076683095,-0.27196376120806676,-0.024724828173796346,-0.03480585798246467,0.005622690412440794,0.02771884005053104,-0.17530313392519167,-0.24682846598890856,0.14893939675608608,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_2,0.024864480109155793,-0.19866275008719972,-0.3117940819182802,0.01790078228982036,0.04323634261489555,0.08808881646157245,0.025936629018838853,-0.1479740385683062,-0.2369098677375154,0.14615231097215203,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_3,-0.06925538016067175,-0.2859049889924297,-0.4370663820040868,0.04199208234574727,0.05455727912130273,0.005622690412440794,0.040256252661358016,-0.1878032947175498,-0.2884397246451463,0.15263504557999547,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_4,-0.15880806990026686,-0.37758873259148257,-0.6889291712820699,-0.09048648645051106,-0.01734271124385783,0.14056726031101985,0.02609499551194259,-0.22462741481500112,-0.3068457139461944,0.15318267466839827,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_5,-0.19712862641535528,-0.3358619351968699,-0.7653640898742912,0.054250815116790356,-0.01782445322285388,0.14056726031101985,0.03844189793924405,-0.1395800480654969,-0.32255331925816805,0.151619344751998,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_6,-0.2781387620046494,-0.433190241453435,-1.0247497064431264,-0.06135023417071663,-0.021678389054822278,0.14056726031101985,0.046247131615188335,-0.21016877273182585,-0.3401253662748589,0.15045726080734662,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_7,-0.2990906922732797,-0.515311498879653,-0.9593406433903686,-0.0495928580704813,0.026977550823778847,0.14056726031101985,0.038385842473330496,-0.2231220872122636,-0.38956917660332424,0.14451076266209117,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_8,-0.30179456284147843,-0.5258937705955149,-1.1839693294557259,-0.09934457402706344,0.8774930147413063,0.03561037261212503,0.03072741140199616,-0.22216539021507084,-0.3190156728859913,0.15355810223734534,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_9,-0.2565450204720866,-0.48066084238643964,-1.2337755855902612,-0.09034836401818117,0.2219626168224304,0.08059189591165139,0.03495254316859729,-0.2610084309176598,-0.49057361599515914,0.14387819805019647,CHEMBL92174,diffdock,6.89279,0
CHEMBL92174_diffdock_10,-0.3315961512666842,-0.5167871841329782,-1.2909970790307457,-0.025316179605055493,1.652736294440701,0.13681880003605934,0.05285540468892122,-0.3214150555886887,-0.45032253930902977,0.14228712541440888,CHEMBL92174,diffdock,6.89279,0
