ID,CNNaffinity
CHEMBL65063_gnina_9,5.8360176086
CHEMBL65063_gnina_10,5.7978258133
CHEMBL69071_gnina_1,7.5488681793
CHEMBL69071_gnina_2,7.1922550201
CHEMBL69071_gnina_3,7.3065996170
CHEMBL69071_gnina_4,7.1951398849
CHEMBL69071_gnina_5,7.1020431519
CHEMBL69071_gnina_6,7.2860727310
CHEMBL69071_gnina_7,7.0085220337
CHEMBL69071_gnina_8,7.1570568085
CHEMBL69071_gnina_9,6.9995384216
CHEMBL69071_gnina_10,6.7516603470
CHEMBL72393_gnina_1,7.5378322601
CHEMBL72393_gnina_2,7.3614616394
CHEMBL72393_gnina_3,6.8599338531
CHEMBL72393_gnina_4,6.4285707474
CHEMBL72393_gnina_5,6.5936326981
CHEMBL72393_gnina_6,6.8055534363
CHEMBL72393_gnina_7,6.0786781311
CHEMBL72393_gnina_8,6.2884292603
CHEMBL72393_gnina_9,6.3060083389
CHEMBL72393_gnina_10,6.0210666656
CHEMBL726_gnina_1,6.9441070557
CHEMBL726_gnina_2,6.5690402985
CHEMBL726_gnina_3,6.9711771011
CHEMBL726_gnina_4,6.5540084839
CHEMBL726_gnina_5,6.4397134781
CHEMBL726_gnina_6,6.3599863052
CHEMBL726_gnina_7,6.3955764771
CHEMBL726_gnina_8,7.0163030624
CHEMBL726_gnina_9,6.3277959824
CHEMBL726_gnina_10,6.1985960007
CHEMBL77452_gnina_1,7.4671659470
CHEMBL77452_gnina_2,7.1602935791
CHEMBL77452_gnina_3,6.9514474869
CHEMBL77452_gnina_4,7.1063241959
CHEMBL77452_gnina_5,6.9369697571
CHEMBL77452_gnina_6,6.7158212662
CHEMBL77452_gnina_7,6.8543100357
CHEMBL77452_gnina_8,6.9792108536
CHEMBL77452_gnina_9,6.6713695526
CHEMBL77452_gnina_10,6.9184465408
CHEMBL7819_gnina_1,6.3217258453
CHEMBL7819_gnina_2,6.4365139008
CHEMBL7819_gnina_3,6.3995208740
CHEMBL7819_gnina_4,6.0956325531
CHEMBL7819_gnina_5,6.0235519409
CHEMBL7819_gnina_6,6.1319990158
CHEMBL7819_gnina_7,6.3481531143
CHEMBL7819_gnina_8,6.1082162857
CHEMBL7819_gnina_9,6.2412967682
CHEMBL7819_gnina_10,5.8451786041
CHEMBL7866_gnina_1,6.8578319550
CHEMBL7866_gnina_2,6.8264627457
CHEMBL7866_gnina_3,6.8158931732
CHEMBL7866_gnina_4,6.7513942719
CHEMBL7866_gnina_5,6.3815641403
CHEMBL7866_gnina_6,6.2794799805
CHEMBL7866_gnina_7,6.3313674927
CHEMBL7866_gnina_8,6.2871856689
CHEMBL7866_gnina_9,6.0944833755
CHEMBL7866_gnina_10,6.4172334671
CHEMBL80540_gnina_1,7.8502235413
CHEMBL80540_gnina_2,7.4445371628
CHEMBL80540_gnina_3,7.3065481186
CHEMBL80540_gnina_4,6.7773075104
CHEMBL80540_gnina_5,6.8608226776
CHEMBL80540_gnina_6,6.9848451614
CHEMBL80540_gnina_7,6.9155321121
CHEMBL80540_gnina_8,7.1288652420
CHEMBL80540_gnina_9,6.8260936737
CHEMBL80540_gnina_10,6.9995660782
CHEMBL92174_gnina_1,6.7911643982
CHEMBL92174_gnina_2,6.6102170944
CHEMBL92174_gnina_3,6.5423679352
CHEMBL92174_gnina_4,6.6317520142
CHEMBL92174_gnina_5,6.4010381699
CHEMBL92174_gnina_6,6.5308961868
CHEMBL92174_gnina_7,6.3335838318
CHEMBL92174_gnina_8,6.3371887207
CHEMBL92174_gnina_9,6.0876255035
CHEMBL92174_gnina_10,6.5007305145
CHEMBL94066_gnina_1,6.8492650986
CHEMBL94066_gnina_2,6.6701011658
CHEMBL94066_gnina_3,6.6731729507
CHEMBL94066_gnina_4,7.0495538712
CHEMBL94066_gnina_5,6.7589645386
CHEMBL94066_gnina_6,6.7068881989
CHEMBL94066_gnina_7,6.5840339661
CHEMBL94066_gnina_8,6.5103006363
CHEMBL94066_gnina_9,6.6174087524
CHEMBL94066_gnina_10,6.7453031540
CHEMBL107472_smina_1,6.6600027084
CHEMBL107472_smina_2,6.7707214355
CHEMBL107472_smina_3,6.7334899902
CHEMBL107472_smina_4,6.4274511337
CHEMBL107472_smina_5,6.3692426682
CHEMBL107472_smina_6,6.4150686264
CHEMBL107472_smina_7,6.3965158463
CHEMBL107472_smina_8,6.4367456436
CHEMBL107472_smina_9,5.9466915131
CHEMBL107472_smina_10,5.6907644272
CHEMBL1090364_smina_1,7.7758970261
CHEMBL1090364_smina_2,7.8441562653
CHEMBL1090364_smina_3,7.8371152878
CHEMBL1090364_smina_4,7.7624130249
CHEMBL1090364_smina_5,7.9252443314
CHEMBL1090364_smina_6,8.0864229202
CHEMBL1090364_smina_7,7.6172609329
CHEMBL1090364_smina_8,7.7718505859
CHEMBL1090364_smina_9,7.8070755005
CHEMBL1090364_smina_10,7.8349924088
CHEMBL1095464_smina_1,7.5714960098
CHEMBL1095464_smina_2,7.6390352249
CHEMBL1095464_smina_3,7.5596332550
CHEMBL1095464_smina_4,7.3382034302
CHEMBL1095464_smina_5,6.7423343658
CHEMBL1095464_smina_6,6.7233648300
CHEMBL1095464_smina_7,7.0210647583
CHEMBL1095464_smina_8,7.2566356659
CHEMBL1095464_smina_9,6.8254928589
CHEMBL1095464_smina_10,6.7665739059
CHEMBL1097189_smina_1,7.3790321350
CHEMBL1097189_smina_2,7.5496072769
CHEMBL1097189_smina_3,7.7108449936
CHEMBL1097189_smina_4,7.7302436829
CHEMBL1097189_smina_5,7.6022872925
CHEMBL1097189_smina_6,7.5933132172
CHEMBL1097189_smina_7,7.5442419052
CHEMBL1097189_smina_8,7.4462671280
CHEMBL1097189_smina_9,7.6168603897
CHEMBL1097189_smina_10,7.6199417114
CHEMBL1172773_smina_1,7.4391336441
CHEMBL1172773_smina_2,7.4469175339
CHEMBL1172773_smina_3,7.5573234558
CHEMBL1172773_smina_4,7.1283254623
CHEMBL1172773_smina_5,7.3292808533
CHEMBL1172773_smina_6,7.2525825500
CHEMBL1172773_smina_7,7.3051595688
CHEMBL1172773_smina_8,7.1412334442
CHEMBL1172773_smina_9,6.5780572891
CHEMBL1172773_smina_10,7.1055679321
CHEMBL1173794_smina_1,6.6405792236
CHEMBL1173794_smina_2,6.4313440323
CHEMBL1173794_smina_3,6.8790473938
CHEMBL1173794_smina_4,6.6784191132
CHEMBL1173794_smina_5,6.7289772034
CHEMBL1173794_smina_6,6.7776756287
CHEMBL1173794_smina_7,6.5375480652
CHEMBL1173794_smina_8,6.2080192566
CHEMBL1173794_smina_9,6.4580383301
CHEMBL1173794_smina_10,6.6320047379
CHEMBL1204261_smina_1,6.9376506805
CHEMBL1204261_smina_2,7.1798200607
CHEMBL1204261_smina_3,6.3981428146
CHEMBL1204261_smina_4,6.7781686783
CHEMBL1204261_smina_5,6.7243518829
CHEMBL1204261_smina_6,6.9646959305
CHEMBL1204261_smina_7,6.1569452286
CHEMBL1204261_smina_8,6.1141061783
CHEMBL1204261_smina_9,6.4546184540
CHEMBL1204261_smina_10,6.6344833374
CHEMBL1240553_smina_1,6.5160913467
CHEMBL1240553_smina_2,6.4000349045
CHEMBL1240553_smina_3,6.3885555267
CHEMBL1240553_smina_4,6.6368846893
CHEMBL1240553_smina_5,6.8494205475
CHEMBL1240553_smina_6,6.7395238876
CHEMBL1240553_smina_7,6.7293052673
CHEMBL1240553_smina_8,6.5357561111
CHEMBL1240553_smina_9,6.2016143799
CHEMBL1240553_smina_10,6.6969881058
CHEMBL1241860_smina_1,6.7787961960
CHEMBL1241860_smina_2,6.7158937454
CHEMBL1241860_smina_3,6.2473983765
CHEMBL1241860_smina_4,6.1454801559
CHEMBL1241860_smina_5,6.2179861069
CHEMBL1241860_smina_6,5.9301862717
CHEMBL1241860_smina_7,6.2621726990
CHEMBL1241860_smina_8,6.3237781525
CHEMBL1241860_smina_9,6.2261486053
CHEMBL1241860_smina_10,5.9925708771
CHEMBL1241948_smina_1,6.9987764359
CHEMBL1241948_smina_2,6.8225307465
CHEMBL1241948_smina_3,6.4913244247
CHEMBL1241948_smina_4,6.8064680099
CHEMBL1241948_smina_5,6.3924884796
CHEMBL1241948_smina_6,6.7668066025
CHEMBL1241948_smina_7,6.7170562744
CHEMBL1241948_smina_8,6.6243400574
CHEMBL1241948_smina_9,6.5600929260
CHEMBL1241948_smina_10,6.3548479080
CHEMBL1242200_smina_1,6.9407672882
CHEMBL1242200_smina_2,6.9558610916
CHEMBL1242200_smina_3,6.3327970505
CHEMBL1242200_smina_4,6.2437448502
CHEMBL1242200_smina_5,6.0860061646
CHEMBL1242200_smina_6,5.9604911804
CHEMBL1242200_smina_7,6.0314540863
CHEMBL1242200_smina_8,5.9743013382
CHEMBL1242200_smina_9,5.7876205444
CHEMBL1242200_smina_10,6.1113395691
CHEMBL1242208_smina_1,6.9138565063
CHEMBL1242208_smina_2,6.9102411270
CHEMBL1242208_smina_3,6.9149198532
CHEMBL1242208_smina_4,6.2721691132
CHEMBL1242208_smina_5,6.3247261047
CHEMBL1242208_smina_6,6.3942737579
CHEMBL1242208_smina_7,6.1344566345
CHEMBL1242208_smina_8,6.3755655289
CHEMBL1242208_smina_9,6.5465221405
CHEMBL1242208_smina_10,6.2606239319
CHEMBL1242294_smina_1,6.6444444656
CHEMBL1242294_smina_2,6.6065721512
CHEMBL1242294_smina_3,6.1317529678
CHEMBL1242294_smina_4,6.8042125702
CHEMBL1242294_smina_5,6.0976819992
CHEMBL1242294_smina_6,6.0790615082
CHEMBL1242294_smina_7,6.1011323929
CHEMBL1242294_smina_8,6.1556949615
CHEMBL1242294_smina_9,5.8924264908
CHEMBL1242294_smina_10,5.7845935822
CHEMBL1242568_smina_1,7.0259189606
CHEMBL1242568_smina_2,6.7855577469
CHEMBL1242568_smina_3,6.4029645920
CHEMBL1242568_smina_4,6.3210525513
CHEMBL1242568_smina_5,6.7234706879
CHEMBL1242568_smina_6,6.3437080383
CHEMBL1242568_smina_7,6.2635297775
CHEMBL1242568_smina_8,6.5899877548
CHEMBL1242568_smina_9,6.6464452744
CHEMBL1242568_smina_10,6.3341665268
CHEMBL1242973_smina_1,6.7018270493
CHEMBL1242973_smina_2,6.5958127975
CHEMBL1242973_smina_3,6.1554203033
CHEMBL1242973_smina_4,6.1748237610
CHEMBL1242973_smina_5,6.2851324081
CHEMBL1242973_smina_6,6.7007207870
CHEMBL1242973_smina_7,6.2510147095
CHEMBL1242973_smina_8,6.0864238739
CHEMBL1242973_smina_9,6.0183830261
CHEMBL1242973_smina_10,6.2251806259
CHEMBL127223_smina_1,7.0341663361
CHEMBL127223_smina_2,6.6179018021
CHEMBL127223_smina_3,7.4493408203
CHEMBL127223_smina_4,6.7763891220
CHEMBL127223_smina_5,6.8074359894
CHEMBL127223_smina_6,6.8963699341
CHEMBL127223_smina_7,6.9412965775
CHEMBL127223_smina_8,6.4026021957
CHEMBL127223_smina_9,6.7618188858
CHEMBL127223_smina_10,6.6426038742
CHEMBL141238_smina_1,5.9992141724
CHEMBL141238_smina_2,6.1907377243
CHEMBL141238_smina_3,5.9904012680
CHEMBL141238_smina_4,5.9239273071
CHEMBL141238_smina_5,5.8512716293
CHEMBL141238_smina_6,5.9289779663
CHEMBL141238_smina_7,5.5240154266
CHEMBL141238_smina_8,5.7037649155
CHEMBL141238_smina_9,5.8097476959
CHEMBL141238_smina_10,6.2808065414
CHEMBL144842_smina_1,6.7362203598
CHEMBL144842_smina_2,6.8308258057
CHEMBL144842_smina_3,6.2558937073
CHEMBL144842_smina_4,6.9270124435
CHEMBL144842_smina_5,6.8546152115
CHEMBL144842_smina_6,6.8208417892
CHEMBL144842_smina_7,6.9285526276
CHEMBL144842_smina_8,6.8984479904
CHEMBL144842_smina_9,7.1015625000
CHEMBL144842_smina_10,6.6877431870
CHEMBL14932_smina_1,6.8568353653
CHEMBL14932_smina_2,6.8290300369
CHEMBL14932_smina_3,7.1922760010
CHEMBL14932_smina_4,6.9006624222
CHEMBL14932_smina_5,6.8628606796
CHEMBL14932_smina_6,6.9139976501
CHEMBL14932_smina_7,6.7263545990
CHEMBL14932_smina_8,6.5666837692
CHEMBL14932_smina_9,6.7730607986
CHEMBL14932_smina_10,6.3996849060
CHEMBL154080_smina_1,8.9546051025
CHEMBL154080_smina_2,8.9090509415
CHEMBL154080_smina_3,8.5119304657
CHEMBL154080_smina_4,8.8488273621
CHEMBL154080_smina_5,8.0422067642
CHEMBL154080_smina_6,8.5774927139
CHEMBL154080_smina_7,8.3415412903
CHEMBL154080_smina_8,8.5297727585
CHEMBL154080_smina_9,8.9968538284
CHEMBL154080_smina_10,8.6546545029
CHEMBL154822_smina_1,8.7206611633
CHEMBL154822_smina_2,8.5844383240
CHEMBL154822_smina_3,8.7533884048
CHEMBL154822_smina_4,8.3640861511
CHEMBL154822_smina_5,8.5405883789
CHEMBL154822_smina_6,8.6102666855
CHEMBL154822_smina_7,8.4710245132
CHEMBL154822_smina_8,8.0743160248
CHEMBL154822_smina_9,8.4165487289
CHEMBL154822_smina_10,8.1517581940
CHEMBL154911_smina_1,6.5380620956
CHEMBL154911_smina_2,6.3604593277
CHEMBL154911_smina_3,6.3612985611
CHEMBL154911_smina_4,6.1477098465
CHEMBL154911_smina_5,6.1131544113
CHEMBL154911_smina_6,5.6908512115
CHEMBL154911_smina_7,6.1846342087
CHEMBL154911_smina_8,5.8661117554
CHEMBL154911_smina_9,5.9786844254
CHEMBL154911_smina_10,5.8231220245
CHEMBL1630114_smina_1,8.6555738449
CHEMBL1630114_smina_2,8.5556774139
CHEMBL1630114_smina_3,8.2892398834
CHEMBL1630114_smina_4,8.0201435089
CHEMBL1630114_smina_5,7.9299116135
CHEMBL1630114_smina_6,8.0545711517
CHEMBL1630114_smina_7,8.0063962936
CHEMBL1630114_smina_8,8.2023410797
CHEMBL1630114_smina_9,8.6599006653
CHEMBL1630114_smina_10,7.6813898087
CHEMBL1645466_smina_1,6.8671798706
CHEMBL1645466_smina_2,6.7398452759
CHEMBL1645466_smina_3,6.4457445145
CHEMBL1645466_smina_4,6.1399269104
CHEMBL1645466_smina_5,6.2596721649
CHEMBL1645466_smina_6,6.4770927429
CHEMBL1645466_smina_7,6.6764116287
CHEMBL1645466_smina_8,6.4188385010
CHEMBL1645466_smina_9,6.2300901413
CHEMBL1645466_smina_10,6.2499189377
CHEMBL166093_smina_1,7.1149282455
CHEMBL166093_smina_2,6.4594526291
CHEMBL166093_smina_3,6.1428747177
CHEMBL166093_smina_4,6.2924222946
CHEMBL166093_smina_5,6.3780355453
CHEMBL166093_smina_6,6.3712987900
CHEMBL166093_smina_7,6.1253194809
CHEMBL166093_smina_8,6.0813035965
CHEMBL166093_smina_9,6.0814409256
CHEMBL166093_smina_10,6.5756940842
CHEMBL1683968_smina_1,7.5866270065
CHEMBL1683968_smina_2,7.5472974777
CHEMBL1683968_smina_3,7.4128265381
CHEMBL1683968_smina_4,7.5039110184
CHEMBL1683968_smina_5,7.8193540573
CHEMBL1683968_smina_6,7.2289018631
CHEMBL1683968_smina_7,7.2616500854
CHEMBL1683968_smina_8,7.2537031174
CHEMBL1683968_smina_9,7.1059894562
CHEMBL1683968_smina_10,7.2813167572
CHEMBL176470_smina_1,6.8161354065
CHEMBL176470_smina_2,6.5407819748
CHEMBL176470_smina_3,6.5712070465
CHEMBL176470_smina_4,6.8127651215
CHEMBL176470_smina_5,6.4771614075
CHEMBL176470_smina_6,6.5602426529
CHEMBL176470_smina_7,6.4003486633
CHEMBL176470_smina_8,6.2329092026
CHEMBL176470_smina_9,6.6765928268
CHEMBL176470_smina_10,6.6921730042
CHEMBL1821886_smina_1,7.3494882584
CHEMBL1821886_smina_2,7.3312692642
CHEMBL1821886_smina_3,7.3412551880
CHEMBL1821886_smina_4,7.4563379288
CHEMBL1821886_smina_5,7.3126068115
CHEMBL1821886_smina_6,7.3182172775
CHEMBL1821886_smina_7,6.9720325470
CHEMBL1821886_smina_8,7.3649806976
CHEMBL1821886_smina_9,6.9772415161
CHEMBL1821886_smina_10,6.7699060440
CHEMBL1830130_smina_1,5.7777843475
CHEMBL1830130_smina_2,5.8864717484
CHEMBL1830130_smina_3,5.8443403244
CHEMBL1830130_smina_4,5.8539094925
CHEMBL1830130_smina_5,5.8024253845
CHEMBL1830130_smina_6,5.7898836136
CHEMBL1830130_smina_7,5.6284303665
CHEMBL1830130_smina_8,5.5897359848
CHEMBL1830130_smina_9,5.7092237473
CHEMBL1830130_smina_10,5.7100105286
CHEMBL1830277_smina_1,6.8495531082
CHEMBL1830277_smina_2,6.8482675552
CHEMBL1830277_smina_3,7.0000400543
CHEMBL1830277_smina_4,6.9010658264
CHEMBL1830277_smina_5,6.5994272232
CHEMBL1830277_smina_6,6.9788646698
CHEMBL1830277_smina_7,6.7982931137
CHEMBL1830277_smina_8,6.7804346085
CHEMBL1830277_smina_9,6.7766618729
CHEMBL1830277_smina_10,6.7008047104
CHEMBL1914664_smina_1,6.8102235794
CHEMBL1914664_smina_2,6.8899307251
CHEMBL1914664_smina_3,6.6786565781
CHEMBL1914664_smina_4,6.8404235840
CHEMBL1914664_smina_5,6.7436771393
CHEMBL1914664_smina_6,6.7592420578
CHEMBL1914664_smina_7,7.1341848373
CHEMBL1914664_smina_8,6.0581140518
CHEMBL1914664_smina_9,6.9386053085
CHEMBL1914664_smina_10,6.3858661652
CHEMBL1928301_smina_1,8.3817758560
CHEMBL1928301_smina_2,8.2644958496
CHEMBL1928301_smina_3,8.2977371216
CHEMBL1928301_smina_4,8.1168937683
CHEMBL1928301_smina_5,8.3618345261
CHEMBL1928301_smina_6,7.8877677917
CHEMBL1928301_smina_7,7.4981050491
CHEMBL1928301_smina_8,7.8890399933
CHEMBL1928301_smina_9,7.9766988754
CHEMBL1928301_smina_10,7.4807462692
CHEMBL1928944_smina_1,7.7052087784
CHEMBL1928944_smina_2,7.6915826797
CHEMBL1928944_smina_3,7.6555414200
CHEMBL1928944_smina_4,7.4603013992
CHEMBL1928944_smina_5,7.3666009903
CHEMBL1928944_smina_6,7.5970335007
CHEMBL1928944_smina_7,7.0726118088
CHEMBL1928944_smina_8,7.4862880707
CHEMBL1928944_smina_9,7.4477815628
CHEMBL1928944_smina_10,7.1877565384
CHEMBL1945649_smina_1,6.7250986099
CHEMBL1945649_smina_2,6.6519193649
CHEMBL1945649_smina_3,6.8370456696
CHEMBL1945649_smina_4,6.8634719849
CHEMBL1945649_smina_5,6.7147111893
CHEMBL1945649_smina_6,6.5599975586
CHEMBL1945649_smina_7,6.7781171799
CHEMBL1945649_smina_8,6.1927289963
CHEMBL1945649_smina_9,6.6903104782
CHEMBL1945649_smina_10,6.8130397797
CHEMBL1947127_smina_1,7.5786151886
CHEMBL1947127_smina_2,7.4682292938
CHEMBL1947127_smina_3,7.2185449600
CHEMBL1947127_smina_4,7.2367792130
CHEMBL1947127_smina_5,6.8417100906
CHEMBL1947127_smina_6,7.2246112823
CHEMBL1947127_smina_7,7.2548112869
CHEMBL1947127_smina_8,7.0471153259
CHEMBL1947127_smina_9,7.1772899628
CHEMBL1947127_smina_10,6.9638738632
CHEMBL2031296_smina_1,6.5866708755
CHEMBL2031296_smina_2,6.6351318359
CHEMBL2031296_smina_3,6.2647209167
CHEMBL2031296_smina_4,6.5237636566
CHEMBL2031296_smina_5,6.4654846191
CHEMBL2031296_smina_6,6.0504016876
CHEMBL2031296_smina_7,6.5969657898
CHEMBL2031296_smina_8,6.2623987198
CHEMBL2031296_smina_9,6.3366975784
CHEMBL2031296_smina_10,6.1595525742
CHEMBL203132_smina_1,6.7752037048
CHEMBL203132_smina_2,6.0305795670
CHEMBL203132_smina_3,6.6163339615
CHEMBL203132_smina_4,5.7728786469
CHEMBL203132_smina_5,6.6384029388
CHEMBL203132_smina_6,6.4701862335
CHEMBL203132_smina_7,5.8670225143
CHEMBL203132_smina_8,5.8452129364
CHEMBL203132_smina_9,5.7148189545
CHEMBL203132_smina_10,5.7728881836
CHEMBL2032376_smina_1,6.8291368484
CHEMBL2032376_smina_2,6.7422437668
CHEMBL2032376_smina_3,6.7987203598
CHEMBL2032376_smina_4,6.9215240479
CHEMBL2032376_smina_5,7.0607547760
CHEMBL2032376_smina_6,7.0654745102
CHEMBL2032376_smina_7,7.2353992462
CHEMBL2032376_smina_8,6.9993944168
CHEMBL2032376_smina_9,6.9893398285
CHEMBL2032376_smina_10,6.7310314178
CHEMBL203645_smina_1,7.5052042007
CHEMBL203645_smina_2,7.8491344452
CHEMBL203645_smina_3,7.1299371719
CHEMBL203645_smina_4,7.3520288467
CHEMBL203645_smina_5,7.2123041153
CHEMBL203645_smina_6,7.2783594131
CHEMBL203645_smina_7,7.1035795212
CHEMBL203645_smina_8,7.4932594299
CHEMBL203645_smina_9,6.6560163498
CHEMBL203645_smina_10,6.5463047028
CHEMBL2048793_smina_1,6.6308689117
CHEMBL2048793_smina_2,6.8185853958
CHEMBL2048793_smina_3,7.2302093506
CHEMBL2048793_smina_4,6.4189929962
CHEMBL2048793_smina_5,6.4265899658
CHEMBL2048793_smina_6,6.4480304718
CHEMBL2048793_smina_7,6.9137592316
CHEMBL2048793_smina_8,6.8187475204
CHEMBL2048793_smina_9,6.5417642593
CHEMBL2048793_smina_10,6.9994182587
CHEMBL205149_smina_1,7.3882055283
CHEMBL205149_smina_2,7.0755176544
CHEMBL205149_smina_3,7.1870737076
CHEMBL205149_smina_4,6.6520452499
CHEMBL205149_smina_5,7.1697769165
CHEMBL205149_smina_6,7.0213670731
CHEMBL205149_smina_7,6.3967418671
CHEMBL205149_smina_8,6.8397541046
CHEMBL205149_smina_9,6.8872776031
CHEMBL205149_smina_10,6.3769683838
CHEMBL2064379_smina_1,6.7695446014
CHEMBL2064379_smina_2,6.6365861893
CHEMBL2064379_smina_3,6.9546442032
CHEMBL2064379_smina_4,6.9449796677
CHEMBL2064379_smina_5,6.8502969742
CHEMBL2064379_smina_6,6.6088466644
CHEMBL2064379_smina_7,6.4578104019
CHEMBL2064379_smina_8,6.8323793411
CHEMBL2064379_smina_9,6.6495857239
CHEMBL2064379_smina_10,6.6861429214
CHEMBL206782_smina_1,8.0964145660
CHEMBL206782_smina_2,7.8860321045
CHEMBL206782_smina_3,7.4162912369
CHEMBL206782_smina_4,7.5543432236
CHEMBL206782_smina_5,7.7603139877
CHEMBL206782_smina_6,7.2559862137
CHEMBL206782_smina_7,7.4055185318
CHEMBL206782_smina_8,7.5313959122
CHEMBL206782_smina_9,7.5724210739
CHEMBL206782_smina_10,7.0733232498
CHEMBL2179128_smina_1,7.2938842773
CHEMBL2179128_smina_2,7.6211938858
CHEMBL2179128_smina_3,7.6142349243
CHEMBL2179128_smina_4,7.4487438202
CHEMBL2179128_smina_5,7.3406629562
CHEMBL2179128_smina_6,7.0017652512
CHEMBL2179128_smina_7,7.4024238586
CHEMBL2179128_smina_8,7.3937005997
CHEMBL2179128_smina_9,7.4857835770
CHEMBL2179128_smina_10,7.4475784302
CHEMBL2385993_smina_1,6.7591485977
CHEMBL2385993_smina_2,6.2671804428
CHEMBL2385993_smina_3,6.1884918213
CHEMBL2385993_smina_4,6.1212024689
CHEMBL2385993_smina_5,6.3252182007
CHEMBL2385993_smina_6,6.1688709259
CHEMBL2385993_smina_7,6.4446191788
CHEMBL2385993_smina_8,6.0141134262
CHEMBL2385993_smina_9,6.3370056152
CHEMBL2385993_smina_10,6.5760307312
CHEMBL2424794_smina_1,6.9738445282
CHEMBL2424794_smina_2,6.6736316681
CHEMBL2424794_smina_3,6.7231597900
CHEMBL2424794_smina_4,7.0762968063
CHEMBL2424794_smina_5,6.6717882156
CHEMBL2424794_smina_6,6.5740194321
CHEMBL2424794_smina_7,6.6973104477
CHEMBL2424794_smina_8,6.7795858383
CHEMBL2424794_smina_9,6.6810207367
CHEMBL2424794_smina_10,6.5825357437
CHEMBL2424807_smina_1,6.6047210693
CHEMBL2424807_smina_2,6.5478172302
CHEMBL2424807_smina_3,6.8275566101
CHEMBL2424807_smina_4,6.7592258453
CHEMBL2424807_smina_5,6.7895622253
CHEMBL2424807_smina_6,6.7047615051
CHEMBL2424807_smina_7,6.7283906937
CHEMBL2424807_smina_8,6.7208309174
CHEMBL2424807_smina_9,7.1008815765
CHEMBL2424807_smina_10,6.5622329712
CHEMBL2425736_smina_1,6.4447956085
CHEMBL2425736_smina_2,6.7273426056
CHEMBL2425736_smina_3,6.7378082275
CHEMBL2425736_smina_4,6.5106391907
CHEMBL2425736_smina_5,6.8842611313
CHEMBL2425736_smina_6,6.5875720978
CHEMBL2425736_smina_7,6.5988864899
CHEMBL2425736_smina_8,6.6689081192
CHEMBL2425736_smina_9,7.1227264404
CHEMBL2425736_smina_10,7.0112543106
CHEMBL2437460_smina_1,7.6774578094
CHEMBL2437460_smina_2,7.2147035599
CHEMBL2437460_smina_3,6.8244514465
CHEMBL2437460_smina_4,6.8367977142
CHEMBL2437460_smina_5,7.2440261841
CHEMBL2437460_smina_6,6.9623470306
CHEMBL2437460_smina_7,6.8618402481
CHEMBL2437460_smina_8,6.8604326248
CHEMBL2437460_smina_9,6.6205635071
CHEMBL2437460_smina_10,6.5560302734
CHEMBL2437473_smina_1,7.5647211075
CHEMBL2437473_smina_2,7.2646608353
CHEMBL2437473_smina_3,6.9004211426
CHEMBL2437473_smina_4,6.7214765549
CHEMBL2437473_smina_5,6.8987388611
CHEMBL2437473_smina_6,6.6007413864
CHEMBL2437473_smina_7,6.5020999908
CHEMBL2437473_smina_8,6.7212648392
CHEMBL2437473_smina_9,7.1991577148
CHEMBL2437473_smina_10,6.7710008621
CHEMBL2441273_smina_1,7.6783447266
CHEMBL2441273_smina_2,7.8557481766
CHEMBL2441273_smina_3,7.6572523117
CHEMBL2441273_smina_4,7.1338119507
CHEMBL2441273_smina_5,7.6020040512
CHEMBL2441273_smina_6,7.5917816162
CHEMBL2441273_smina_7,7.7905921936
CHEMBL2441273_smina_8,7.5603208542
CHEMBL2441273_smina_9,7.5839338303
CHEMBL2441273_smina_10,7.4130468369
CHEMBL2448067_smina_1,7.1734180450
CHEMBL2448067_smina_2,7.2126636505
CHEMBL2448067_smina_3,7.0390081406
CHEMBL2448067_smina_4,6.9449901581
CHEMBL2448067_smina_5,6.7604770660
CHEMBL2448067_smina_6,7.0432176590
CHEMBL2448067_smina_7,6.9755477905
CHEMBL2448067_smina_8,6.9270963669
CHEMBL2448067_smina_9,6.8373327255
CHEMBL2448067_smina_10,6.6394863129
CHEMBL245868_smina_1,7.3118562698
CHEMBL245868_smina_2,7.6690778732
CHEMBL245868_smina_3,7.2026338577
CHEMBL245868_smina_4,7.0838289261
CHEMBL245868_smina_5,7.3286104202
CHEMBL245868_smina_6,7.4087467194
CHEMBL245868_smina_7,7.0650520325
CHEMBL245868_smina_8,6.9497785568
CHEMBL245868_smina_9,7.0028638840
CHEMBL245868_smina_10,7.0540151596
CHEMBL246284_smina_1,7.1207075119
CHEMBL246284_smina_2,7.2881126404
CHEMBL246284_smina_3,7.6297492981
CHEMBL246284_smina_4,7.2486629486
CHEMBL246284_smina_5,7.2606000900
CHEMBL246284_smina_6,6.9957284927
CHEMBL246284_smina_7,7.0527782440
CHEMBL246284_smina_8,7.0883798599
CHEMBL246284_smina_9,6.9845933914
CHEMBL246284_smina_10,7.2575616837
CHEMBL249511_smina_1,7.3358049393
CHEMBL249511_smina_2,7.4941062927
CHEMBL249511_smina_3,6.9136934280
CHEMBL249511_smina_4,6.6380176544
CHEMBL249511_smina_5,7.1003932953
CHEMBL249511_smina_6,6.8666458130
CHEMBL249511_smina_7,6.7156639099
CHEMBL249511_smina_8,7.2493600845
CHEMBL249511_smina_9,7.3386459351
CHEMBL249511_smina_10,6.5246477127
CHEMBL255871_smina_1,7.2280845642
CHEMBL255871_smina_2,6.9031190872
