docking_tool,scoring_function,spearman_correlation,cost_per_pipeline,enrichment_factor,ranking_method
"['plants', 'smina']","['HYDE', 'rfscore_v2']",0.3057609348705992,133.59,1.2464387464387463,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2']",0.3057558406234206,588.21,0.9971509971509972,Zscore
"['diffdock', 'flexx', 'plants']","['CNNaffinity', 'HYDE', 'vina_hydrophobic']",0.3057553887979184,447.65,1.4957264957264955,rank_by_rank
"['gnina', 'plants']","['CNNscore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3057526743282068,132.59,1.4957264957264955,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'vina_hydrophobic']",0.3057522630557088,650.02,1.745014245014245,rank_by_rank
"['plants', 'smina']","['CNNaffinity', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3057425631348162,123.92,1.4957264957264955,rank_by_rank
"['diffdock', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3057388437857012,441.49,1.3122171945701355,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3057374283941287,242.72,1.4957264957264955,Zscore
['smina'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3057306942190082,145.18,1.745014245014245,Zscore
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'rfscore_v2', 'vina_hydrophobic']",0.3057232710833071,529.2,1.4957264957264955,Zscore
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3057209816261482,535.73,1.745014245014245,Zscore
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.3057151082090281,549.53,1.745014245014245,rank_by_rank
"['gnina', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3057131217187669,139.82,1.4957264957264955,rank_by_rank
"['diffdock', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3057122215033704,491.59,1.83710407239819,rank_by_rank
['smina'],"['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3057088157476186,190.27,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2']",0.305707074840691,588.21,1.9943019943019944,rank_by_rank
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3057052158774449,240.6,1.4957264957264955,Zscore
"['flexx', 'gnina', 'plants', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity']",0.3057010223892002,276.22,1.745014245014245,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH']",0.3056967511525962,562.11,1.4957264957264955,Zscore
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3056877445131086,237.8,1.4957264957264955,rank_by_rank
"['flexx', 'gnina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3056810742768872,184.51,1.4957264957264955,Zscore
"['diffdock', 'flexx']","['CNNaffinity', 'HYDE', 'vina_hydrophobic']",0.3056788504451201,440.83,1.9943019943019944,Zscore
"['gnina', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3056747145552884,277.98,1.2464387464387463,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056746252256404,541.62,1.745014245014245,Zscore
"['diffdock', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056739341496719,534.52,1.745014245014245,Zscore
"['plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056702316260181,178.3,1.9943019943019944,Zscore
"['diffdock', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore']",0.3056643175487032,444.62,1.83710407239819,rank_by_rank
"['flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305664002166304,184.51,0.9971509971509972,rank_by_rank
['smina'],"['CHEMPLP', 'CNNaffinity', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056635186225445,118.31,1.745014245014245,Zscore
['diffdock'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.3056513844652657,449.01,2.189189189189189,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056452442282547,542.8299999999999,1.745014245014245,Zscore
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'rfscore_v2', 'smina_affinity']",0.305638186478814,636.1899999999999,1.745014245014245,Zscore
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3056378291997133,579.8,1.4957264957264955,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2']",0.3056376455056997,587.0,0.9971509971509972,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'SCORCH', 'rfscore_v2']",0.3056297665378305,669.4699999999999,0.7478632478632478,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3056261907548517,640.0699999999999,1.2464387464387463,Zscore
"['gnina', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056250809676318,229.72,1.2464387464387463,rank_by_rank
['smina'],"['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.3056233843481133,133.97000000000003,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.3056199199549166,603.82,1.4957264957264955,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.3056199199549166,605.0300000000001,1.4957264957264955,Zscore
['smina'],"['CNNaffinity', 'SCORCH', 'rfscore_v2']",0.3056097781453735,156.17000000000002,1.2464387464387463,Zscore
"['gnina', 'plants', 'smina']","['RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3056096205361054,230.39,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3056071101585711,591.96,1.745014245014245,Zscore
"['diffdock', 'flexx', 'gnina', 'plants', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3056039054290528,693.72,1.9943019943019944,rank_by_rank
['smina'],"['CNNaffinity', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3056008213991783,169.97,1.2464387464387463,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3055927663417024,598.83,0.9971509971509972,Zscore
"['gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.3055855854511172,247.83,1.745014245014245,rank_by_rank
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3055774172413394,592.7,1.2464387464387463,rank_by_rank
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.3055763969890575,197.53,1.9943019943019944,Zscore
"['diffdock', 'gnina', 'plants']","['CNNaffinity', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.3055688128178128,537.29,2.243589743589744,exponential_consensus_ranking
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.3055600089300389,275.25,1.4957264957264955,rank_by_rank
"['gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3055554312114391,276.07,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'rfscore_v2', 'vina_hydrophobic']",0.3055483930796889,631.51,1.745014245014245,Zscore
"['flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity']",0.3055456143601687,116.63,1.745014245014245,Zscore
"['flexx', 'gnina', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.3055448963190504,286.33000000000004,1.745014245014245,Zscore
"['gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3055414829556353,297.28,1.9943019943019944,Zscore
['gnina'],"['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_intra_hydrophobic']",0.3055403633623609,186.2,1.2464387464387463,Zscore
['flexx'],"['HYDE', 'rfscore_v2']",0.3055372681224368,30.200000000000003,1.8265460030165912,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3055315033333042,590.75,1.745014245014245,Zscore
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3055313117465028,181.63,1.4957264957264955,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.3055282082606691,638.4,1.4957264957264955,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305525397007938,650.99,1.4957264957264955,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3055232595865222,236.85,1.745014245014245,rank_by_rank
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'rfscore_v2', 'smina_affinity']",0.305515682742825,242.1,1.9943019943019944,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3055151582904365,584.2,1.9943019943019944,Zscore
"['diffdock', 'flexx', 'plants']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305513783755438,442.63,1.745014245014245,Zscore
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'rfscore_v2', 'vina_hydrophobic']",0.3055032751093778,229.0,1.4957264957264955,Zscore
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.3055027992005335,191.63,1.9943019943019944,Zscore
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'SCORCH', 'rfscore_v2']",0.3055024796987137,670.68,0.7478632478632478,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3055005991069498,552.91,1.745014245014245,Zscore
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'smina_affinity']",0.3054994711002478,147.45999999999998,0.9971509971509972,rank_by_rank
"['flexx', 'gnina', 'smina']","['CNNaffinity', 'rfscore_v2', 'smina_affinity']",0.305498961216652,222.1,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.305496159349488,585.4100000000001,1.9943019943019944,Zscore
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054940265727268,544.71,1.2464387464387463,Zscore
"['flexx', 'gnina']","['CNNaffinity', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054930617742949,132.89999999999998,1.4957264957264955,Zscore
"['gnina', 'plants']","['CNNaffinity', 'CNNscore', 'HYDE', 'rfscore_v2', 'vina_hydrophobic']",0.3054818695215131,152.59,1.4957264957264955,rank_by_rank
['smina'],"['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054787857322692,177.17000000000002,1.4957264957264955,Zscore
"['flexx', 'gnina', 'plants', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054762864883086,263.72,1.2464387464387463,Zscore
['gnina'],"['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.3054755511591522,172.39999999999998,1.9943019943019944,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305473427290526,705.4799999999999,1.4957264957264955,Zscore
"['diffdock', 'gnina', 'smina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305473427290526,704.27,1.4957264957264955,Zscore
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3054729274125495,581.01,1.4957264957264955,Zscore
"['diffdock', 'gnina']","['CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3054692611551327,533.27,1.745014245014245,Zscore
"['diffdock', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.3054608894411107,497.82,1.83710407239819,Zscore
"['diffdock', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.3054608894411107,499.03,1.83710407239819,Zscore
"['diffdock', 'flexx', 'plants']","['CNNaffinity', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305459545777193,441.42,1.745014245014245,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054584897677874,534.83,1.745014245014245,Zscore
['diffdock'],"['CNNaffinity', 'rfscore_v2', 'vina_hydrophobic']",0.3054564552948844,424.37,1.9155405405405408,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3054529125879852,534.4799999999999,1.745014245014245,Zscore
['smina'],"['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3054418391542141,188.38,1.745014245014245,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity']",0.3054402795238592,601.02,1.4957264957264955,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity']",0.3054402795238592,602.23,1.4957264957264955,Zscore
"['flexx', 'gnina', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3054299097854625,186.32,1.4957264957264955,Zscore
"['diffdock', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'smina_affinity', 'vina_hydrophobic']",0.3054268751498655,530.4200000000001,1.4957264957264955,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.305426852825103,256.82,1.745014245014245,rank_by_rank
"['flexx', 'gnina', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3054140956437359,294.33,1.4957264957264955,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3054124632853843,708.11,1.9943019943019944,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.3054109266379904,600.78,1.2464387464387463,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNscore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3054067831230667,589.72,1.745014245014245,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['rfscore_v2', 'vina_hydrophobic']",0.3054011780504633,630.3,1.745014245014245,Zscore
"['flexx', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3053949462496907,238.92,1.2464387464387463,Zscore
['diffdock'],"['CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.3053898629974572,427.8,2.189189189189189,rank_by_rank
"['diffdock', 'plants']","['CNNaffinity', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3053852874080459,431.19,1.3122171945701355,rank_by_rank
"['diffdock', 'flexx', 'plants']","['CNNaffinity', 'CNNscore', 'RTMScore', 'smina_affinity', 'vina_hydrophobic']",0.3053839542130183,437.95,1.2464387464387463,rank_by_rank
"['diffdock', 'smina']","['SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3053832397107349,570.5699999999999,1.2464387464387463,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3053817903473781,588.68,1.4957264957264955,Zscore
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.3053682737187557,628.7099999999999,1.9943019943019944,exponential_consensus_ranking
['diffdock'],"['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3053520843972897,448.47,1.0945945945945947,rank_by_rank
"['diffdock', 'gnina', 'plants', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_intra_hydrophobic']",0.305351709073295,687.29,1.9943019943019944,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNscore', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3053464720216691,554.4200000000001,1.2464387464387463,rank_by_rank
"['gnina', 'plants']","['rfscore_v2', 'smina_affinity']",0.3053329939887886,122.59,1.745014245014245,Zscore
"['diffdock', 'gnina', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3053326223957888,709.39,1.9943019943019944,rank_by_rank
"['flexx', 'plants', 'smina']","['RTMScore', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.305328623063182,134.82000000000002,1.4957264957264955,rank_by_rank
['gnina'],"['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity']",0.3053276406402258,187.38,1.9943019943019944,Zscore
['diffdock'],"['CHEMPLP', 'CNNaffinity', 'rfscore_v2', 'vina_hydrophobic']",0.3053116953722131,425.58,1.9155405405405408,Zscore
"['flexx', 'gnina']","['CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3053083319410341,199.2,1.745014245014245,Zscore
['plants'],"['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.3053080687384688,67.22,1.30030959752322,rank_by_rank
['diffdock'],"['CNNaffinity', 'HYDE', 'RTMScore', 'smina_affinity', 'vina_intra_hydrophobic']",0.3052987358431505,444.7,1.9155405405405408,rank_by_rank
"['diffdock', 'flexx', 'plants']","['CHEMPLP', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3052910377353727,436.73,1.2464387464387463,rank_by_rank
"['flexx', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'smina_affinity']",0.3052740418784144,37.56,0.9971509971509972,Zscore
"['diffdock', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.305267720217882,559.5,1.4957264957264955,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_intra_hydrophobic']",0.3052615473284748,533.83,0.9971509971509972,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.3052563697993411,599.5699999999999,1.2464387464387463,Zscore
['plants'],"['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'rfscore_v2']",0.3052445157313973,25.200000000000003,1.040247678018576,Zscore
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3052378782545297,591.7,1.745014245014245,Zscore
"['gnina', 'plants', 'smina']","['CHEMPLP', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3052365740540533,230.6,1.745014245014245,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.3052337999449861,552.38,0.7478632478632478,rank_by_rank
"['flexx', 'gnina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2']",0.3052334992410905,124.41,1.4957264957264955,Zscore
"['gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.305229629021452,290.08,1.9943019943019944,rank_by_rank
"['flexx', 'plants', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.3052257713655719,163.55,1.9943019943019944,Zscore
"['diffdock', 'flexx', 'gnina', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_intra_hydrophobic']",0.3052249667968468,557.5500000000001,1.2464387464387463,rank_by_rank
"['gnina', 'plants']","['CNNaffinity', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3052238527076041,132.59,1.9943019943019944,Zscore
"['gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.3052173134747514,239.8,1.9943019943019944,rank_by_rank
"['diffdock', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3052105574708698,505.9,2.0995475113122173,Zscore
"['diffdock', 'plants']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_intra_hydrophobic']",0.3052105574708698,504.69,2.0995475113122173,Zscore
"['flexx', 'gnina', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3052039864409808,284.41,1.4957264957264955,Zscore
"['flexx', 'plants', 'smina']","['RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.3052005881031931,170.45,0.9971509971509972,Zscore
"['diffdock', 'flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.3051898758615581,558.73,0.9971509971509972,rank_by_rank
"['flexx', 'plants', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3051811860214917,208.53,1.4957264957264955,rank_by_rank
['gnina'],"['CNNaffinity', 'HYDE']",0.3051787347347312,128.9,1.745014245014245,Zscore
"['gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.3051750308718193,187.33,1.4957264957264955,rank_by_rank
"['flexx', 'gnina', 'plants']","['CHEMPLP', 'RTMScore', 'rfscore_v2', 'vina_intra_hydrophobic']",0.3051614463029694,135.02999999999997,0.9971509971509972,rank_by_rank
"['flexx', 'gnina', 'plants']","['CNNaffinity', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.3051599399317567,133.12,2.243589743589744,exponential_consensus_ranking
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3051594678662948,703.5999999999999,1.2464387464387463,Zscore
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic', 'vina_intra_hydrophobic']",0.3051565080847299,536.04,1.745014245014245,Zscore
