docking_tool,scoring_function,spearman_correlation,cost_per_pipeline,enrichment_factor,ranking_method
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4478268362527084,701.68,2.0888355342136857,rank_by_rank
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4474362968413358,419.68,1.4856770833333333,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4473750824976444,607.0,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4470005695750782,696.9,1.6710684273709484,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4465259867087121,594.67,2.297719087635054,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4454903224151907,560.9,1.879951980792317,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore']",0.4453904599374418,431.6,1.6979166666666663,Zscore
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore']",0.4449630241945268,432.81,1.6979166666666663,Zscore
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4441472687860402,576.8,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4441421827258225,601.1,1.879951980792317,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4436027222130893,525.4799999999999,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4430890194081951,585.88,2.0888355342136857,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.442665859191677,580.9,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4421009023655697,693.5699999999999,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4413529378010809,571.5699999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH']",0.441243275921428,563.6999999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.441112864270677,590.13,1.2533013205282113,rank_by_rank
['diffdock'],"['HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4409731149425588,441.57,1.91015625,Zscore
"['diffdock', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4408662169838623,600.5699999999999,2.0888355342136857,rank_by_rank
['diffdock'],"['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4407309756592517,442.78,1.91015625,Zscore
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4406079488713734,570.9,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4400269759709027,681.68,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4396946456990396,600.13,1.6710684273709484,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4391342683451292,519.5799999999999,1.4621848739495795,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4390834975691884,680.4699999999999,2.297719087635054,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4389674356416572,596.8,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4386715931862116,592.3100000000001,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4386244336295113,691.68,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4385083423909399,598.21,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4383090803431131,555.4799999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4382054907297005,693.5999999999999,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4376779994234352,597.03,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'RTMScore', 'rfscore_v2']",0.4376127116428367,625.3799999999999,1.4621848739495795,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4374911030226163,571.13,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4372641270636941,590.87,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4371536898152472,577.77,2.297719087635054,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'RTMScore', 'vina_hydrophobic']",0.4370893901713914,521.5,1.4621848739495795,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4370126463710473,583.67,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4369729167320399,600.1,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4368970314644594,594.2,1.4621848739495795,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4356513629846403,605.11,2.0888355342136857,rank_by_rank
"['flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.4356458704699192,182.63,1.0444177671068429,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4355983192054289,596.77,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4349661412545468,590.9,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4346336453439219,591.13,1.6710684273709484,rank_by_rank
"['diffdock', 'smina']",['RTMScore'],0.434466908754304,511.5,2.0888355342136857,Zscore
"['diffdock', 'smina']",['RTMScore'],0.434466908754304,511.5,2.0888355342136857,rank_by_rank
"['diffdock', 'smina']",['RTMScore'],0.434466908754304,511.5,2.0888355342136857,exponential_consensus_ranking
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.4342602649753539,584.23,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4341762758430658,524.6,1.2533013205282113,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4341442258284742,603.9,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4340222189055592,574.67,2.0888355342136857,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore']",0.43399456055068,512.7099999999999,2.0888355342136857,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4334567078257851,700.4699999999999,2.297719087635054,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4330509532886927,594.67,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4328570985507997,694.78,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4327629460995121,580.5699999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4323481901904188,593.67,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4321392040894168,577.03,1.2533013205282113,rank_by_rank
"['flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.4320915424234045,176.73000000000002,1.2533013205282113,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4316229473141768,566.8,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina', 'smina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4308925424194817,677.3699999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4308474776721559,598.0,1.879951980792317,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.430647926822324,703.5699999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH']",0.4303571340147452,587.33,1.2533013205282113,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4302143685697324,549.5799999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4301635639757961,564.23,1.4621848739495795,rank_by_rank
"['diffdock', 'gnina']","['RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4301301058473339,577.4699999999999,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4300267024508002,599.21,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4300246463948495,676.93,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4298982160775761,529.5799999999999,1.2533013205282113,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4296422271153955,567.77,2.297719087635054,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4294863785748232,696.93,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4294703432760945,698.11,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4289646649835236,607.0,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4288057499490265,610.1,1.6710684273709484,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore']",0.4286534680339268,514.6,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4286484618439199,555.4300000000001,1.0444177671068429,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4285606587430566,598.98,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4285370595727298,594.23,1.4621848739495795,rank_by_rank
"['flexx', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'vina_hydrophobic']",0.4283229950361425,189.53,1.4621848739495795,rank_by_rank
"['diffdock', 'gnina']","['CNNscore', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4281786966929189,573.67,2.297719087635054,rank_by_rank
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.4280267736706491,686.6999999999999,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4279732418478328,706.9,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4278092518773574,607.0,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.427781903225226,544.6,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4275361644091233,600.5699999999999,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4274054766604374,603.9,2.0888355342136857,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4273361819659719,597.33,1.4621848739495795,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4270923155552987,589.21,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'vina_hydrophobic']",0.4270387849795587,530.5,1.2533013205282113,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH']",0.426557654480133,584.0,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4263011221293871,568.98,1.6710684273709484,rank_by_rank
['diffdock'],"['RTMScore', 'rfscore_v2', 'smina_affinity']",0.4262523143353668,421.57,1.91015625,Zscore
['diffdock'],"['CHEMPLP', 'RTMScore', 'rfscore_v2', 'smina_affinity']",0.4261397432531389,422.78,1.91015625,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.425749354742768,604.2,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4257189889411364,578.0,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore']",0.4255651741693733,541.03,1.0444177671068429,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'vina_hydrophobic']",0.4255074615939154,705.01,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'plants', 'smina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4250531918954544,604.15,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4247045334143037,541.5,1.879951980792317,Zscore
"['diffdock', 'smina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'vina_hydrophobic']",0.4247045334143037,542.71,1.879951980792317,Zscore
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'CNNscore', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4246069651486015,577.33,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4245484966673183,590.9,1.879951980792317,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'rfscore_v2', 'vina_hydrophobic']",0.4244400616763775,535.4799999999999,1.0444177671068429,rank_by_rank
"['diffdock', 'flexx', 'gnina', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH']",0.4242920898416521,690.03,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore']",0.4242817512756706,515.81,1.4621848739495795,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4242751560684363,591.78,1.879951980792317,rank_by_rank
"['diffdock', 'flexx', 'gnina']","['CNNaffinity', 'CNNscore', 'HYDE', 'RTMScore', 'SCORCH']",0.4241619847509112,593.23,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4240662111846347,565.88,1.6710684273709484,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'RTMScore']",0.4240574456141452,514.6,1.4621848739495795,Zscore
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4240197835292552,574.88,1.6710684273709484,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4240096181584724,603.67,2.0888355342136857,rank_by_rank
"['diffdock', 'gnina']","['CNNaffinity', 'RTMScore', 'SCORCH', 'smina_affinity', 'vina_hydrophobic']",0.4239343023560741,576.8,1.6710684273709484,rank_by_rank
"['diffdock', 'flexx', 'smina']","['CNNaffinity', 'HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4234226524933449,601.1,1.879951980792317,rank_by_rank
"['diffdock', 'gnina']","['CHEMPLP', 'CNNaffinity', 'HYDE', 'RTMScore', 'rfscore_v2']",0.4231663421506469,548.5799999999999,2.297719087635054,rank_by_rank
"['flexx', 'gnina']","['HYDE', 'RTMScore', 'SCORCH', 'rfscore_v2']",0.4230226556402799,186.4,1.4621848739495795,rank_by_rank
"['diffdock', 'gnina', 'plants']","['CHEMPLP', 'HYDE', 'RTMScore', 'rfscore_v2', 'smina_affinity', 'vina_hydrophobic']",0.4230008434395136,562.3,1.4621848739495795,rank_by_rank
"['diffdock', 'smina']","['CHEMPLP', 'CNNscore', 'RTMScore', 'rfscore_v2']",0.4229038017786967,522.68,1.6710684273709484,Zscore
"['diffdock', 'gnina', 'smina']","['CNNaffinity', 'RTMScore', 'SCORCH']",0.4228338546973241,666.6999999999999,1.879951980792317,rank_by_rank
"['diffdock', 'smina']","['CNNscore', 'HYDE', 'RTMScore', 'rfscore_v2']",0.4228164063078636,541.47,1.6710684273709484,rank_by_rank
['diffdock'],"['RTMScore', 'rfscore_v2']",0.4227756400531446,418.47,2.3346354166666665,Zscore
"['diffdock', 'smina']","['CNNscore', 'RTMScore', 'rfscore_v2']",0.4227199431328771,521.47,1.6710684273709484,Zscore
