ID,CNNaffinity
CHEMBL593770_diffdock_6,6.0630903244
CHEMBL593770_diffdock_7,5.3989429474
CHEMBL593770_diffdock_8,6.2787179947
CHEMBL593770_diffdock_9,5.9142236710
CHEMBL593770_diffdock_10,6.1649045944
CHEMBL4081732_diffdock_1,6.7370119095
CHEMBL4081732_diffdock_2,6.5018081665
CHEMBL4081732_diffdock_3,6.6146888733
CHEMBL4081732_diffdock_4,6.2659807205
CHEMBL4081732_diffdock_5,6.3181486130
CHEMBL4081732_diffdock_6,6.2306060791
CHEMBL4081732_diffdock_7,6.5488824844
CHEMBL4081732_diffdock_8,6.4403467178
CHEMBL4081732_diffdock_9,5.7117605209
CHEMBL4081732_diffdock_10,4.9297189713
CHEMBL103860_diffdock_1,5.5258712769
CHEMBL103860_diffdock_2,4.7774591446
CHEMBL103860_diffdock_3,5.0525760651
CHEMBL103860_diffdock_4,5.0592174530
CHEMBL103860_diffdock_5,5.0262851715
CHEMBL103860_diffdock_6,5.2610607147
CHEMBL103860_diffdock_7,5.0056476593
CHEMBL103860_diffdock_8,5.1179914474
CHEMBL103860_diffdock_9,4.9744081497
CHEMBL103860_diffdock_10,4.8463211060
CHEMBL3663934_diffdock_1,7.4679079056
CHEMBL3663934_diffdock_2,6.9766721725
CHEMBL3663934_diffdock_3,6.5164823532
CHEMBL3663934_diffdock_4,6.7397632599
CHEMBL3663934_diffdock_5,6.5572795868
CHEMBL3663934_diffdock_6,6.9509992599
CHEMBL3663934_diffdock_7,6.5503854752
CHEMBL3663934_diffdock_8,6.5763521194
CHEMBL3663934_diffdock_9,6.6299781799
CHEMBL3663934_diffdock_10,6.7551174164
CHEMBL3674148_diffdock_1,6.6314449310
CHEMBL3674148_diffdock_2,6.7357110977
CHEMBL3674148_diffdock_3,6.6056871414
CHEMBL3674148_diffdock_4,6.6082296371
CHEMBL3674148_diffdock_5,6.6921033859
CHEMBL3674148_diffdock_6,6.7155599594
CHEMBL3674148_diffdock_7,6.3240003586
CHEMBL3674148_diffdock_8,6.5505361557
CHEMBL3674148_diffdock_9,6.5725755692
CHEMBL3674148_diffdock_10,5.1154384613
CHEMBL508481_diffdock_1,6.3682470322
CHEMBL508481_diffdock_2,6.2344560623
CHEMBL508481_diffdock_3,6.2081518173
CHEMBL508481_diffdock_4,6.2414941788
CHEMBL508481_diffdock_5,5.7117395401
CHEMBL508481_diffdock_6,5.9854211807
CHEMBL508481_diffdock_7,6.0427999496
CHEMBL508481_diffdock_8,5.4468507767
CHEMBL508481_diffdock_9,5.8972473145
CHEMBL508481_diffdock_10,6.3467178345
CHEMBL1829275_diffdock_1,5.7656478882
CHEMBL1829275_diffdock_2,5.6466722488
CHEMBL1829275_diffdock_3,5.8225164413
CHEMBL1829275_diffdock_4,5.4993124008
CHEMBL1829275_diffdock_5,5.7281455994
CHEMBL1829275_diffdock_6,5.6227436066
CHEMBL1829275_diffdock_7,5.4345426559
CHEMBL1829275_diffdock_8,5.6095714569
CHEMBL1829275_diffdock_9,5.1164827347
CHEMBL1829275_diffdock_10,4.7089662552
CHEMBL3919447_diffdock_1,6.3289775848
CHEMBL3919447_diffdock_2,6.4776039124
CHEMBL3919447_diffdock_3,5.9459514618
CHEMBL3919447_diffdock_4,6.0116901398
CHEMBL3919447_diffdock_5,6.2389001846
CHEMBL3919447_diffdock_6,6.1037597656
CHEMBL3919447_diffdock_7,6.0602340698
CHEMBL3919447_diffdock_8,5.6653900146
CHEMBL3919447_diffdock_9,4.8779459000
CHEMBL3919447_diffdock_10,5.6984853745
CHEMBL380889_diffdock_1,6.6407337189
CHEMBL380889_diffdock_2,6.5978441238
CHEMBL380889_diffdock_3,6.3612565994
CHEMBL380889_diffdock_4,5.6192703247
CHEMBL380889_diffdock_5,6.2019491196
CHEMBL380889_diffdock_6,6.1105260849
CHEMBL380889_diffdock_7,5.9298124313
CHEMBL380889_diffdock_8,5.9149026871
CHEMBL380889_diffdock_9,5.9097290039
CHEMBL380889_diffdock_10,6.0003767014
CHEMBL597096_diffdock_1,5.1018247604
CHEMBL597096_diffdock_2,4.5715484619
CHEMBL597096_diffdock_3,4.8019132614
CHEMBL597096_diffdock_4,4.6307678223
CHEMBL597096_diffdock_5,5.6921396255
CHEMBL597096_diffdock_6,4.8515090942
CHEMBL597096_diffdock_7,4.9470977783
CHEMBL597096_diffdock_8,4.2080430984
CHEMBL597096_diffdock_9,5.7148399353
CHEMBL597096_diffdock_10,4.3727846146
CHEMBL3085379_diffdock_1,6.3459844589
CHEMBL3085379_diffdock_2,6.5927057266
CHEMBL3085379_diffdock_3,6.1585569382
CHEMBL3085379_diffdock_4,5.5556888580
CHEMBL3085379_diffdock_5,5.9318208694
CHEMBL3085379_diffdock_6,6.0557432175
CHEMBL3085379_diffdock_7,5.8014106750
CHEMBL3085379_diffdock_8,5.8856706619
CHEMBL3085379_diffdock_9,5.7997016907
CHEMBL3085379_diffdock_10,5.7666530609
CHEMBL257861_diffdock_1,6.2142715454
CHEMBL257861_diffdock_2,5.8329629898
CHEMBL257861_diffdock_3,6.5363893509
CHEMBL257861_diffdock_4,6.5609292984
CHEMBL257861_diffdock_5,5.9793462753
CHEMBL257861_diffdock_6,5.8048038483
CHEMBL257861_diffdock_7,5.6626510620
CHEMBL257861_diffdock_8,4.9026050568
CHEMBL257861_diffdock_9,5.4159774780
CHEMBL257861_diffdock_10,4.4850196838
CHEMBL1241946_diffdock_1,6.1058692932
CHEMBL1241946_diffdock_2,6.3303880692
CHEMBL1241946_diffdock_3,6.4883651733
CHEMBL1241946_diffdock_4,6.3073720932
CHEMBL1241946_diffdock_5,6.1814374924
CHEMBL1241946_diffdock_6,6.4341516495
CHEMBL1241946_diffdock_7,6.2278900146
CHEMBL1241946_diffdock_8,6.4626388550
CHEMBL1241946_diffdock_9,6.3744258881
CHEMBL1241946_diffdock_10,6.0280084610
CHEMBL4441244_diffdock_1,7.7243614197
CHEMBL4441244_diffdock_2,6.9704580307
CHEMBL4441244_diffdock_3,7.2229471207
CHEMBL4441244_diffdock_4,7.3964157104
CHEMBL4441244_diffdock_5,7.0788259506
CHEMBL4441244_diffdock_6,7.1437749863
CHEMBL4441244_diffdock_7,7.1755151749
CHEMBL4441244_diffdock_8,6.9529953003
CHEMBL4441244_diffdock_9,6.8802595139
CHEMBL4441244_diffdock_10,5.9214839935
CHEMBL1630115_diffdock_1,6.9194402695
CHEMBL1630115_diffdock_2,6.7585620880
CHEMBL1630115_diffdock_3,6.6826791763
CHEMBL1630115_diffdock_4,6.6016654968
CHEMBL1630115_diffdock_5,6.6364660263
CHEMBL1630115_diffdock_6,6.3762302399
CHEMBL1630115_diffdock_7,6.4870338440
CHEMBL1630115_diffdock_8,6.6565237045
CHEMBL1630115_diffdock_9,6.3982505798
CHEMBL1630115_diffdock_10,6.6704549789
CHEMBL2347971_diffdock_1,6.5427780151
CHEMBL2347971_diffdock_2,6.4770517349
CHEMBL2347971_diffdock_3,6.4954862595
CHEMBL2347971_diffdock_4,6.5660877228
CHEMBL2347971_diffdock_5,6.5463199615
CHEMBL2347971_diffdock_6,6.6340770721
CHEMBL2347971_diffdock_7,6.3228559494
CHEMBL2347971_diffdock_8,6.4946537018
CHEMBL2347971_diffdock_9,6.4663257599
CHEMBL2347971_diffdock_10,6.5238637924
CHEMBL366580_diffdock_1,6.2479791641
CHEMBL366580_diffdock_2,6.4840393066
CHEMBL366580_diffdock_3,5.6179876328
CHEMBL366580_diffdock_4,5.8961677551
CHEMBL366580_diffdock_5,5.8668909073
CHEMBL366580_diffdock_6,5.8752813339
CHEMBL366580_diffdock_7,5.9670686722
CHEMBL366580_diffdock_8,5.8309450150
CHEMBL366580_diffdock_9,5.8574285507
CHEMBL366580_diffdock_10,5.0052452087
CHEMBL3805509_diffdock_1,6.3566608429
CHEMBL3805509_diffdock_2,6.3632059097
CHEMBL3805509_diffdock_3,6.1686134338
CHEMBL3805509_diffdock_4,6.1266660690
CHEMBL3805509_diffdock_5,6.4134750366
CHEMBL3805509_diffdock_6,6.1846408844
CHEMBL3805509_diffdock_7,6.3719654083
CHEMBL3805509_diffdock_8,6.1258497238
CHEMBL3805509_diffdock_9,6.3794174194
CHEMBL3805509_diffdock_10,4.4073762894
CHEMBL3360608_diffdock_1,6.4732446671
CHEMBL3360608_diffdock_2,6.0838823318
CHEMBL3360608_diffdock_3,6.4211997986
CHEMBL3360608_diffdock_4,6.1787691116
CHEMBL3360608_diffdock_5,6.6157655716
CHEMBL3360608_diffdock_6,6.3921747208
CHEMBL3360608_diffdock_7,6.1653795242
CHEMBL3360608_diffdock_8,6.3225326538
CHEMBL3360608_diffdock_9,6.4164094925
CHEMBL3360608_diffdock_10,6.5386762619
CHEMBL3923551_diffdock_1,6.5634937286
CHEMBL3923551_diffdock_2,6.6768455505
CHEMBL3923551_diffdock_3,6.3290014267
CHEMBL3923551_diffdock_4,6.4509572983
CHEMBL3923551_diffdock_5,6.5670833588
CHEMBL3923551_diffdock_6,6.6182575226
CHEMBL3923551_diffdock_7,6.3094968796
CHEMBL3923551_diffdock_8,6.3064832687
CHEMBL3923551_diffdock_9,6.2034645081
CHEMBL3923551_diffdock_10,5.8879423141
CHEMBL49986_diffdock_1,5.8719425201
CHEMBL49986_diffdock_2,5.7283220291
CHEMBL49986_diffdock_3,5.8724880219
CHEMBL49986_diffdock_4,5.8409729004
CHEMBL49986_diffdock_5,5.8685932159
CHEMBL49986_diffdock_6,5.9100828171
CHEMBL49986_diffdock_7,5.6916646957
CHEMBL49986_diffdock_8,5.6659469604
CHEMBL49986_diffdock_9,5.6753034592
CHEMBL49986_diffdock_10,6.0426902771
CHEMBL3040910_diffdock_1,6.5074796677
CHEMBL3040910_diffdock_2,6.3429431915
CHEMBL3040910_diffdock_3,6.2746400833
CHEMBL3040910_diffdock_4,6.0768146515
CHEMBL3040910_diffdock_5,6.1364402771
CHEMBL3040910_diffdock_6,6.0508165359
CHEMBL3040910_diffdock_7,6.2374391556
CHEMBL3040910_diffdock_8,5.7304172516
CHEMBL3040910_diffdock_9,5.3012685776
CHEMBL3040910_diffdock_10,5.3248100281
CHEMBL3989970_diffdock_1,6.5995349884
CHEMBL3989970_diffdock_2,6.5543117523
CHEMBL3989970_diffdock_3,6.3620567322
CHEMBL3989970_diffdock_4,6.3696260452
CHEMBL3989970_diffdock_5,6.3275804520
CHEMBL3989970_diffdock_6,6.6923999786
CHEMBL3989970_diffdock_7,5.9489002228
CHEMBL3989970_diffdock_8,6.3637914658
CHEMBL3989970_diffdock_9,6.7136383057
CHEMBL3989970_diffdock_10,6.3059759140
CHEMBL542893_diffdock_1,4.9723796844
CHEMBL542893_diffdock_2,4.9914312363
CHEMBL542893_diffdock_3,5.0655031204
CHEMBL542893_diffdock_4,4.9219245911
CHEMBL542893_diffdock_5,4.8936948776
CHEMBL542893_diffdock_6,4.8622865677
CHEMBL542893_diffdock_7,4.8222255707
CHEMBL542893_diffdock_8,5.1342840195
CHEMBL542893_diffdock_9,4.8240175247
CHEMBL542893_diffdock_10,4.8998546600
CHEMBL255866_diffdock_1,6.4093437195
CHEMBL255866_diffdock_2,5.6396999359
CHEMBL255866_diffdock_3,6.2629203796
CHEMBL255866_diffdock_4,6.3660326004
CHEMBL255866_diffdock_5,6.1760873795
CHEMBL255866_diffdock_6,5.4073944092
CHEMBL255866_diffdock_7,5.5988178253
CHEMBL255866_diffdock_8,5.3438711166
CHEMBL255866_diffdock_9,5.3400201797
CHEMBL255866_diffdock_10,5.5904607773
CHEMBL4741340_diffdock_1,7.2523288727
CHEMBL4741340_diffdock_2,6.9734544754
CHEMBL4741340_diffdock_3,6.7311630249
CHEMBL4741340_diffdock_4,6.5949983597
CHEMBL4741340_diffdock_5,6.7465505600
CHEMBL4741340_diffdock_6,7.0106554031
CHEMBL4741340_diffdock_7,6.7402324677
CHEMBL4741340_diffdock_8,6.4798755646
CHEMBL4741340_diffdock_9,6.4902935028
CHEMBL4741340_diffdock_10,6.0959587097
CHEMBL441335_diffdock_1,5.8378915787
CHEMBL441335_diffdock_2,6.2709312439
CHEMBL441335_diffdock_3,5.9474573135
CHEMBL441335_diffdock_4,6.0368080139
CHEMBL441335_diffdock_5,5.5523138046
CHEMBL441335_diffdock_6,5.5421113968
CHEMBL441335_diffdock_7,5.7238941193
CHEMBL441335_diffdock_8,5.4054746628
CHEMBL441335_diffdock_9,5.1973171234
CHEMBL441335_diffdock_10,5.2413425446
CHEMBL4177348_diffdock_1,5.9576368332
CHEMBL4177348_diffdock_2,5.7380018234
CHEMBL4177348_diffdock_3,5.7582330704
CHEMBL4177348_diffdock_4,5.7665224075
CHEMBL4177348_diffdock_5,5.6992187500
CHEMBL4177348_diffdock_6,6.0841798782
CHEMBL4177348_diffdock_7,6.0709075928
CHEMBL4177348_diffdock_8,5.7324085236
CHEMBL4177348_diffdock_9,5.6289749146
CHEMBL4177348_diffdock_10,5.4509973526
CHEMBL1688861_diffdock_1,6.4695272446
CHEMBL1688861_diffdock_2,6.5670394897
CHEMBL1688861_diffdock_3,6.7107810974
CHEMBL1688861_diffdock_4,6.4715242386
CHEMBL1688861_diffdock_5,5.2002944946
CHEMBL1688861_diffdock_6,6.5464153290
CHEMBL1688861_diffdock_7,5.8549947739
CHEMBL1688861_diffdock_8,6.0258636475
CHEMBL1688861_diffdock_9,5.7405509949
CHEMBL1688861_diffdock_10,3.9069881439
CHEMBL3941823_diffdock_1,6.7185621262
CHEMBL3941823_diffdock_2,7.1125535965
CHEMBL3941823_diffdock_3,6.5997629166
CHEMBL3941823_diffdock_4,6.7713823318
CHEMBL3941823_diffdock_5,6.9061803818
CHEMBL3941823_diffdock_6,6.2338914871
CHEMBL3941823_diffdock_7,6.4834461212
CHEMBL3941823_diffdock_8,6.4607181549
CHEMBL3941823_diffdock_9,5.5112371445
CHEMBL3941823_diffdock_10,5.2844772339
CHEMBL4759405_diffdock_1,6.6924943924
CHEMBL4759405_diffdock_2,7.0816850662
CHEMBL4759405_diffdock_3,7.2649612427
CHEMBL4759405_diffdock_4,6.3975448608
CHEMBL4759405_diffdock_5,6.7514429092
CHEMBL4759405_diffdock_6,6.4281368256
CHEMBL4759405_diffdock_7,6.4794301987
CHEMBL4759405_diffdock_8,6.5957908630
CHEMBL4759405_diffdock_9,6.0778722763
CHEMBL4759405_diffdock_10,5.7542409897
CHEMBL141175_diffdock_1,5.9729661942
CHEMBL141175_diffdock_2,5.4411582947
CHEMBL141175_diffdock_3,5.7379255295
CHEMBL141175_diffdock_4,5.4227390289
CHEMBL141175_diffdock_5,5.9057388306
CHEMBL141175_diffdock_6,5.2779655457
CHEMBL141175_diffdock_7,5.4531211853
CHEMBL141175_diffdock_8,5.0940351486
CHEMBL141175_diffdock_9,5.2225980759
CHEMBL141175_diffdock_10,5.3509407043
CHEMBL1173248_diffdock_1,5.6854267120
CHEMBL1173248_diffdock_2,5.3614921570
CHEMBL1173248_diffdock_3,5.6419095993
CHEMBL1173248_diffdock_4,6.0741748810
CHEMBL1173248_diffdock_5,5.8951730728
CHEMBL1173248_diffdock_6,5.7570505142
CHEMBL1173248_diffdock_7,5.5875844955
CHEMBL1173248_diffdock_8,5.5107688904
CHEMBL1173248_diffdock_9,4.8611459732
CHEMBL1173248_diffdock_10,4.2683267593
CHEMBL3774926_diffdock_1,6.4925746918
CHEMBL3774926_diffdock_2,6.4145879745
CHEMBL3774926_diffdock_3,6.1430940628
CHEMBL3774926_diffdock_4,6.3919944763
CHEMBL3774926_diffdock_5,5.8785409927
CHEMBL3774926_diffdock_6,6.0523672104
CHEMBL3774926_diffdock_7,6.4275321960
CHEMBL3774926_diffdock_8,5.8489847183
CHEMBL3774926_diffdock_9,6.0346918106
CHEMBL3774926_diffdock_10,6.1991491318
CHEMBL391387_diffdock_1,6.9825372696
CHEMBL391387_diffdock_2,6.8500423431
CHEMBL391387_diffdock_3,7.2184715271
CHEMBL391387_diffdock_4,6.7292518616
CHEMBL391387_diffdock_5,6.4652175903
CHEMBL391387_diffdock_6,6.5357580185
CHEMBL391387_diffdock_7,6.2803249359
CHEMBL391387_diffdock_8,6.5558795929
CHEMBL391387_diffdock_9,5.8579158783
CHEMBL391387_diffdock_10,5.8272819519
CHEMBL289959_diffdock_1,5.6032800674
CHEMBL289959_diffdock_2,5.2871236801
CHEMBL289959_diffdock_3,5.4951457977
CHEMBL289959_diffdock_4,5.4107294083
CHEMBL289959_diffdock_5,5.3949441910
CHEMBL289959_diffdock_6,5.1955003738
CHEMBL289959_diffdock_7,5.5741224289
CHEMBL289959_diffdock_8,5.4494113922
CHEMBL289959_diffdock_9,5.1598777771
CHEMBL289959_diffdock_10,3.4936592579
CHEMBL1821888_diffdock_1,5.7045402527
CHEMBL1821888_diffdock_2,5.6853895187
CHEMBL1821888_diffdock_3,6.0595149994
CHEMBL1821888_diffdock_4,5.1720104218
CHEMBL1821888_diffdock_5,5.5941114426
CHEMBL1821888_diffdock_6,5.1447172165
CHEMBL1821888_diffdock_7,5.5638399124
CHEMBL1821888_diffdock_8,5.0864458084
CHEMBL1821888_diffdock_9,5.3339443207
CHEMBL1821888_diffdock_10,5.1937122345
CHEMBL113185_diffdock_1,6.1489458084
CHEMBL113185_diffdock_2,6.1075487137
CHEMBL113185_diffdock_3,6.1507463455
CHEMBL113185_diffdock_4,5.8104772568
CHEMBL113185_diffdock_5,5.9686965942
CHEMBL113185_diffdock_6,5.9162425995
CHEMBL113185_diffdock_7,6.1569156647
CHEMBL113185_diffdock_8,5.8208255768
CHEMBL113185_diffdock_9,5.8576059341
CHEMBL113185_diffdock_10,5.7733716965
CHEMBL4759650_diffdock_1,6.2545433044
CHEMBL4759650_diffdock_2,5.7878103256
CHEMBL4759650_diffdock_3,5.8369283676
CHEMBL4759650_diffdock_4,5.7894325256
CHEMBL4759650_diffdock_5,6.1475610733
CHEMBL4759650_diffdock_6,5.7877273560
CHEMBL4759650_diffdock_7,6.1712989807
CHEMBL4759650_diffdock_8,6.0608806610
CHEMBL4759650_diffdock_9,5.7646942139
CHEMBL4759650_diffdock_10,5.9599103928
CHEMBL410635_diffdock_1,6.4798173904
CHEMBL410635_diffdock_2,6.2574348450
CHEMBL410635_diffdock_3,5.6616048813
CHEMBL410635_diffdock_4,5.7259283066
CHEMBL410635_diffdock_5,5.2279863358
CHEMBL410635_diffdock_6,5.0386857986
CHEMBL410635_diffdock_7,5.3461704254
CHEMBL410635_diffdock_8,5.4122123718
CHEMBL410635_diffdock_9,4.7485647202
CHEMBL410635_diffdock_10,4.1684246063
CHEMBL3671534_diffdock_1,6.5562782288
CHEMBL3671534_diffdock_2,6.6916484833
CHEMBL3671534_diffdock_3,6.4627246857
CHEMBL3671534_diffdock_4,6.6023273468
CHEMBL3671534_diffdock_5,6.2216377258
CHEMBL3671534_diffdock_6,6.6272993088
CHEMBL3671534_diffdock_7,6.2196655273
CHEMBL3671534_diffdock_8,6.6151161194
CHEMBL3671534_diffdock_9,6.6685485840
CHEMBL3671534_diffdock_10,6.2927494049
CHEMBL1928310_diffdock_1,5.9720458984
CHEMBL1928310_diffdock_2,6.2082433701
CHEMBL1928310_diffdock_3,6.2759094238
CHEMBL1928310_diffdock_4,6.1038570404
CHEMBL1928310_diffdock_5,6.2086353302
CHEMBL1928310_diffdock_6,6.3597173691
CHEMBL1928310_diffdock_7,5.9539308548
CHEMBL1928310_diffdock_8,6.0599727631
CHEMBL1928310_diffdock_9,5.4199762344
CHEMBL1928310_diffdock_10,6.1585922241
CHEMBL4227812_diffdock_1,6.9120349884
CHEMBL4227812_diffdock_2,7.1088972092
CHEMBL4227812_diffdock_3,6.7597684860
CHEMBL4227812_diffdock_4,6.6645078659
CHEMBL4227812_diffdock_5,6.3352670670
CHEMBL4227812_diffdock_6,6.1801443100
CHEMBL4227812_diffdock_7,6.4924964905
CHEMBL4227812_diffdock_8,6.5153150558
CHEMBL4227812_diffdock_9,5.9366273880
CHEMBL4227812_diffdock_10,5.6047763824
CHEMBL122785_diffdock_1,5.1866769791
CHEMBL122785_diffdock_2,4.9269123077
CHEMBL122785_diffdock_3,5.1634263992
CHEMBL122785_diffdock_4,5.4541320801
CHEMBL122785_diffdock_5,5.2303800583
CHEMBL122785_diffdock_6,4.9315700531
CHEMBL122785_diffdock_7,4.9706106186
CHEMBL122785_diffdock_8,5.4164390564
CHEMBL122785_diffdock_9,5.1401748657
CHEMBL122785_diffdock_10,4.6630334854
CHEMBL4282506_diffdock_1,5.8404941559
CHEMBL4282506_diffdock_2,6.2203998566
CHEMBL4282506_diffdock_3,5.2378826141
CHEMBL4282506_diffdock_4,5.2073335648
CHEMBL4282506_diffdock_5,5.5885124207
CHEMBL4282506_diffdock_6,4.9662761688
CHEMBL4282506_diffdock_7,5.8364200592
CHEMBL4282506_diffdock_8,5.3987884521
CHEMBL4282506_diffdock_9,5.1218280792
CHEMBL4282506_diffdock_10,5.3713750839
CHEMBL268501_diffdock_1,6.1251983643
CHEMBL268501_diffdock_2,6.3843917847
CHEMBL268501_diffdock_3,6.2957735062
CHEMBL268501_diffdock_4,6.0309352875
CHEMBL268501_diffdock_5,6.3670978546
CHEMBL268501_diffdock_6,6.1197185516
CHEMBL268501_diffdock_7,5.8860197067
CHEMBL268501_diffdock_8,5.8755292892
CHEMBL268501_diffdock_9,5.7545890808
CHEMBL268501_diffdock_10,6.1361389160
CHEMBL437885_diffdock_1,6.7922620773
CHEMBL437885_diffdock_2,6.3415193558
CHEMBL437885_diffdock_3,6.1724891663
CHEMBL437885_diffdock_4,6.2006721497
CHEMBL437885_diffdock_5,5.9782972336
CHEMBL437885_diffdock_6,5.8074827194
CHEMBL437885_diffdock_7,6.3084268570
CHEMBL437885_diffdock_8,5.8135147095
CHEMBL437885_diffdock_9,6.1111183167
CHEMBL437885_diffdock_10,4.4811763763
CHEMBL2325087_diffdock_1,6.3157835007
CHEMBL2325087_diffdock_2,5.9441432953
CHEMBL2325087_diffdock_3,6.0646972656
CHEMBL2325087_diffdock_4,6.1907587051
CHEMBL2325087_diffdock_5,6.0267286301
CHEMBL2325087_diffdock_6,6.0782108307
CHEMBL2325087_diffdock_7,6.0395832062
CHEMBL2325087_diffdock_8,6.1430616379
CHEMBL2325087_diffdock_9,5.5625572205
CHEMBL2325087_diffdock_10,5.4368658066
CHEMBL5206683_diffdock_1,7.4202795029
CHEMBL5206683_diffdock_2,7.5240192413
CHEMBL5206683_diffdock_3,7.2350015640
CHEMBL5206683_diffdock_4,7.5068759918
CHEMBL5206683_diffdock_5,7.3046188354
CHEMBL5206683_diffdock_6,7.2239313126
CHEMBL5206683_diffdock_7,7.5381908417
CHEMBL5206683_diffdock_8,7.0613498688
CHEMBL5206683_diffdock_9,6.9452619553
CHEMBL5206683_diffdock_10,6.5257244110
CHEMBL131193_diffdock_1,6.7050685883
CHEMBL131193_diffdock_2,6.5729999542
CHEMBL131193_diffdock_3,6.5128240585
CHEMBL131193_diffdock_4,6.3944940567
CHEMBL131193_diffdock_5,6.2855834961
CHEMBL131193_diffdock_6,6.5157852173
CHEMBL131193_diffdock_7,6.3524036407
CHEMBL131193_diffdock_8,6.2106866837
CHEMBL131193_diffdock_9,6.2325696945
CHEMBL131193_diffdock_10,6.5195808411
CHEMBL5198809_diffdock_1,6.0999116898
CHEMBL5198809_diffdock_2,5.8044528961
CHEMBL5198809_diffdock_3,5.9188594818
CHEMBL5198809_diffdock_4,5.7686538696
CHEMBL5198809_diffdock_5,5.7634830475
CHEMBL5198809_diffdock_6,5.7226181030
CHEMBL5198809_diffdock_7,5.6418733597
CHEMBL5198809_diffdock_8,5.5898962021
CHEMBL5198809_diffdock_9,5.6592578888
CHEMBL5198809_diffdock_10,3.9572541714
CHEMBL4639556_diffdock_1,7.3652544022
CHEMBL4639556_diffdock_2,6.8047971725
CHEMBL4639556_diffdock_3,7.1126594543
CHEMBL4639556_diffdock_4,6.9927492142
CHEMBL4639556_diffdock_5,7.6426935196
CHEMBL4639556_diffdock_6,7.0816364288
CHEMBL4639556_diffdock_7,6.9472303391
CHEMBL4639556_diffdock_8,7.2524194717
CHEMBL4639556_diffdock_9,5.8821821213
CHEMBL4639556_diffdock_10,6.4280309677
CHEMBL4083467_diffdock_1,6.9158554077
CHEMBL4083467_diffdock_2,6.7779159546
CHEMBL4083467_diffdock_3,6.9202156067
CHEMBL4083467_diffdock_4,7.0708227158
CHEMBL4083467_diffdock_5,6.9567594528
CHEMBL4083467_diffdock_6,6.2819433212
CHEMBL4083467_diffdock_7,6.7606105804
CHEMBL4083467_diffdock_8,6.6276111603
CHEMBL4083467_diffdock_9,6.7301340103
CHEMBL4083467_diffdock_10,6.6753301620
CHEMBL3087197_diffdock_1,6.9460649490
CHEMBL3087197_diffdock_2,6.4800062180
CHEMBL3087197_diffdock_3,6.9597721100
CHEMBL3087197_diffdock_4,6.7759389877
CHEMBL3087197_diffdock_5,6.9522695541
CHEMBL3087197_diffdock_6,6.8290843964
CHEMBL3087197_diffdock_7,6.7607002258
CHEMBL3087197_diffdock_8,6.8278484344
CHEMBL3087197_diffdock_9,6.8172435760
CHEMBL3087197_diffdock_10,6.4579277039
CHEMBL3416598_diffdock_1,6.3602333069
CHEMBL3416598_diffdock_2,6.3030595779
CHEMBL3416598_diffdock_3,5.9257450104
CHEMBL3416598_diffdock_4,5.7812690735
CHEMBL3416598_diffdock_5,6.0645875931
CHEMBL3416598_diffdock_6,5.8017530441
CHEMBL3416598_diffdock_7,5.7997074127
CHEMBL3416598_diffdock_8,5.2803068161
CHEMBL3416598_diffdock_9,5.7428913116
CHEMBL3416598_diffdock_10,5.5652713776
CHEMBL215033_diffdock_1,6.4850921631
CHEMBL215033_diffdock_2,6.7761507034
CHEMBL215033_diffdock_3,6.7253255844
CHEMBL215033_diffdock_4,6.6723794937
CHEMBL215033_diffdock_5,6.4230356216
CHEMBL215033_diffdock_6,7.0520563126
CHEMBL215033_diffdock_7,6.4787712097
CHEMBL215033_diffdock_8,7.0204315186
CHEMBL215033_diffdock_9,6.5716638565
CHEMBL215033_diffdock_10,6.1493310928
CHEMBL4104427_diffdock_1,6.7405366898
CHEMBL4104427_diffdock_2,6.6207542419
CHEMBL4104427_diffdock_3,6.6858386993
CHEMBL4104427_diffdock_4,6.5416173935
CHEMBL4104427_diffdock_5,6.7605743408
CHEMBL4104427_diffdock_6,6.7188491821
CHEMBL4104427_diffdock_7,6.6232976913
CHEMBL4104427_diffdock_8,6.3380270004
CHEMBL4104427_diffdock_9,6.4350566864
CHEMBL4104427_diffdock_10,6.7105302811
CHEMBL3759356_diffdock_1,6.2125864029
CHEMBL3759356_diffdock_2,6.2744197845
CHEMBL3759356_diffdock_3,6.4474287033
CHEMBL3759356_diffdock_4,6.0526351929
CHEMBL3759356_diffdock_5,6.4653015137
CHEMBL3759356_diffdock_6,6.2452335358
CHEMBL3759356_diffdock_7,6.0642080307
CHEMBL3759356_diffdock_8,5.8178653717
CHEMBL3759356_diffdock_9,5.8587751389
CHEMBL3759356_diffdock_10,4.4349031448
CHEMBL165731_diffdock_1,6.0065155029
CHEMBL165731_diffdock_2,5.9463644028
CHEMBL165731_diffdock_3,5.6691064835
CHEMBL165731_diffdock_4,6.0659408569
CHEMBL165731_diffdock_5,5.5346937180
CHEMBL165731_diffdock_6,5.9487838745
CHEMBL165731_diffdock_7,5.7282953262
CHEMBL165731_diffdock_8,5.8752956390
CHEMBL165731_diffdock_9,5.3052377701
CHEMBL165731_diffdock_10,4.9306268692
CHEMBL171545_diffdock_1,6.4208850861
CHEMBL171545_diffdock_2,6.3577260971
CHEMBL171545_diffdock_3,6.5427703857
CHEMBL171545_diffdock_4,6.5540285110
CHEMBL171545_diffdock_5,6.3985853195
CHEMBL171545_diffdock_6,6.2456035614
CHEMBL171545_diffdock_7,6.5119142532
