ID,CNNscore
CHEMBL57347_gnina_1,0.6573978662
CHEMBL57347_gnina_2,0.4481649101
CHEMBL57347_gnina_3,0.4393003285
CHEMBL57347_gnina_4,0.3917632699
CHEMBL57347_gnina_5,0.3510653079
CHEMBL57347_gnina_6,0.3258796036
CHEMBL57347_gnina_7,0.3196107745
CHEMBL57347_gnina_8,0.2738110125
CHEMBL57347_gnina_9,0.2071271241
CHEMBL57347_gnina_10,0.2032315284
CHEMBL589561_gnina_1,0.8333398700
CHEMBL589561_gnina_2,0.7224947810
CHEMBL589561_gnina_3,0.6355916262
CHEMBL589561_gnina_4,0.6246336102
CHEMBL589561_gnina_5,0.6113110185
CHEMBL589561_gnina_6,0.6076647043
CHEMBL589561_gnina_7,0.5573733449
CHEMBL589561_gnina_8,0.5583675504
CHEMBL589561_gnina_9,0.4896202683
CHEMBL589561_gnina_10,0.4373703003
CHEMBL591910_gnina_1,0.8442908525
CHEMBL591910_gnina_2,0.8242073059
CHEMBL591910_gnina_3,0.8222124577
CHEMBL591910_gnina_4,0.8132033944
CHEMBL591910_gnina_5,0.8119339347
CHEMBL591910_gnina_6,0.8072981238
CHEMBL591910_gnina_7,0.7953350544
CHEMBL591910_gnina_8,0.7544714808
CHEMBL591910_gnina_9,0.7080459595
CHEMBL591910_gnina_10,0.6612215638
CHEMBL593760_gnina_1,0.7435928583
CHEMBL593760_gnina_2,0.7352073789
CHEMBL593760_gnina_3,0.6903053522
CHEMBL593760_gnina_4,0.6648865938
CHEMBL593760_gnina_5,0.6583672762
CHEMBL593760_gnina_6,0.6536687613
CHEMBL593760_gnina_7,0.6456110477
CHEMBL593760_gnina_8,0.6327560544
CHEMBL593760_gnina_9,0.5730355382
CHEMBL593760_gnina_10,0.5354192257
CHEMBL594810_gnina_1,0.8465856314
CHEMBL594810_gnina_2,0.8007311821
CHEMBL594810_gnina_3,0.8003488183
CHEMBL594810_gnina_4,0.5034971237
CHEMBL594810_gnina_5,0.4777331054
CHEMBL594810_gnina_6,0.4144501984
CHEMBL594810_gnina_7,0.1700889915
CHEMBL594810_gnina_8,0.1568396538
CHEMBL594810_gnina_9,0.1475058198
CHEMBL594810_gnina_10,0.1461361498
CHEMBL59812_gnina_1,0.3786584735
CHEMBL59812_gnina_2,0.3510818779
CHEMBL59812_gnina_3,0.2247653008
CHEMBL59812_gnina_4,0.2036356479
CHEMBL59812_gnina_5,0.1319912821
CHEMBL59812_gnina_6,0.1276971549
CHEMBL59812_gnina_7,0.1264605373
CHEMBL59812_gnina_8,0.1191161871
CHEMBL59812_gnina_9,0.1124132723
CHEMBL59812_gnina_10,0.1115622818
CHEMBL65063_gnina_1,0.9486213326
CHEMBL65063_gnina_2,0.9261753559
CHEMBL65063_gnina_3,0.9201776385
CHEMBL65063_gnina_4,0.9119374752
CHEMBL65063_gnina_5,0.8804155588
CHEMBL65063_gnina_6,0.7892490625
CHEMBL65063_gnina_7,0.7883186936
CHEMBL65063_gnina_8,0.7832249403
CHEMBL65063_gnina_9,0.7796362042
CHEMBL65063_gnina_10,0.7699381113
CHEMBL69071_gnina_1,0.5750586390
CHEMBL69071_gnina_2,0.5369570851
CHEMBL69071_gnina_3,0.4595871270
CHEMBL69071_gnina_4,0.4524539113
CHEMBL69071_gnina_5,0.4332002103
CHEMBL69071_gnina_6,0.4065318406
CHEMBL69071_gnina_7,0.3972359300
CHEMBL69071_gnina_8,0.3842304647
CHEMBL69071_gnina_9,0.3834016323
CHEMBL69071_gnina_10,0.3302655518
CHEMBL72393_gnina_1,0.9795942307
CHEMBL72393_gnina_2,0.9648065567
CHEMBL72393_gnina_3,0.8039474487
CHEMBL72393_gnina_4,0.6784892678
CHEMBL72393_gnina_5,0.6740938425
CHEMBL72393_gnina_6,0.6451066136
CHEMBL72393_gnina_7,0.5573221445
CHEMBL72393_gnina_8,0.5327339768
CHEMBL72393_gnina_9,0.5259521604
CHEMBL72393_gnina_10,0.4641604722
CHEMBL726_gnina_1,0.6249650121
CHEMBL726_gnina_2,0.5998395681
CHEMBL726_gnina_3,0.5948387980
CHEMBL726_gnina_4,0.5747216940
CHEMBL726_gnina_5,0.5573751926
CHEMBL726_gnina_6,0.5450688601
CHEMBL726_gnina_7,0.5394850373
CHEMBL726_gnina_8,0.5393764377
CHEMBL726_gnina_9,0.4755248427
CHEMBL726_gnina_10,0.5059500337
CHEMBL77452_gnina_1,0.7784058452
CHEMBL77452_gnina_2,0.7008907795
CHEMBL77452_gnina_3,0.6868188977
CHEMBL77452_gnina_4,0.6646372676
CHEMBL77452_gnina_5,0.5762170553
CHEMBL77452_gnina_6,0.5586102605
CHEMBL77452_gnina_7,0.5408234000
CHEMBL77452_gnina_8,0.5401311517
CHEMBL77452_gnina_9,0.5340068936
CHEMBL77452_gnina_10,0.5130595565
CHEMBL7819_gnina_1,0.8181494474
CHEMBL7819_gnina_2,0.8028120399
CHEMBL7819_gnina_3,0.7828164697
CHEMBL7819_gnina_4,0.7650412917
CHEMBL7819_gnina_5,0.7340144515
CHEMBL7819_gnina_6,0.7198190093
CHEMBL7819_gnina_7,0.7185446620
CHEMBL7819_gnina_8,0.6652242541
CHEMBL7819_gnina_9,0.6565485597
CHEMBL7819_gnina_10,0.6510622501
CHEMBL7866_gnina_1,0.9175344110
CHEMBL7866_gnina_2,0.8737772107
CHEMBL7866_gnina_3,0.8529800177
CHEMBL7866_gnina_4,0.7785609365
CHEMBL7866_gnina_5,0.6385939717
CHEMBL7866_gnina_6,0.6384493709
CHEMBL7866_gnina_7,0.6306413412
CHEMBL7866_gnina_8,0.6188230515
CHEMBL7866_gnina_9,0.5960013270
CHEMBL7866_gnina_10,0.5570197701
CHEMBL80540_gnina_1,0.8402697444
CHEMBL80540_gnina_2,0.7845130563
CHEMBL80540_gnina_3,0.6131232977
CHEMBL80540_gnina_4,0.5901275873
CHEMBL80540_gnina_5,0.5390989780
CHEMBL80540_gnina_6,0.5327367187
CHEMBL80540_gnina_7,0.5244022608
CHEMBL80540_gnina_8,0.5289726257
CHEMBL80540_gnina_9,0.4862835109
CHEMBL80540_gnina_10,0.4801435471
CHEMBL92174_gnina_1,0.8883899450
CHEMBL92174_gnina_2,0.8173772693
CHEMBL92174_gnina_3,0.7246945500
CHEMBL92174_gnina_4,0.7082210183
CHEMBL92174_gnina_5,0.6927054524
CHEMBL92174_gnina_6,0.6025519967
CHEMBL92174_gnina_7,0.5721444488
CHEMBL92174_gnina_8,0.5372161269
CHEMBL92174_gnina_9,0.4973381162
CHEMBL92174_gnina_10,0.4889647663
CHEMBL94066_gnina_1,0.7168421745
CHEMBL94066_gnina_2,0.7084104419
CHEMBL94066_gnina_3,0.6424754262
CHEMBL94066_gnina_4,0.6297829151
CHEMBL94066_gnina_5,0.5699682236
CHEMBL94066_gnina_6,0.5033625960
CHEMBL94066_gnina_7,0.4996533692
CHEMBL94066_gnina_8,0.4852394462
CHEMBL94066_gnina_9,0.4723360837
CHEMBL94066_gnina_10,0.4597517550
CHEMBL107472_smina_1,0.7045026422
CHEMBL107472_smina_2,0.6680232286
CHEMBL107472_smina_3,0.6262896061
CHEMBL107472_smina_4,0.4335951209
CHEMBL107472_smina_5,0.3871998787
CHEMBL107472_smina_6,0.5563365221
CHEMBL107472_smina_7,0.5339646935
CHEMBL107472_smina_8,0.3549972475
CHEMBL107472_smina_9,0.1427803487
CHEMBL107472_smina_10,0.1176519021
CHEMBL1090364_smina_1,0.6376680136
CHEMBL1090364_smina_2,0.6478228569
CHEMBL1090364_smina_3,0.6486717463
CHEMBL1090364_smina_4,0.4810034633
CHEMBL1090364_smina_5,0.4698942006
CHEMBL1090364_smina_6,0.5114396214
CHEMBL1090364_smina_7,0.3923990130
CHEMBL1090364_smina_8,0.4725380242
CHEMBL1090364_smina_9,0.3794194162
CHEMBL1090364_smina_10,0.3245632350
CHEMBL1095464_smina_1,0.9499313235
CHEMBL1095464_smina_2,0.9382624030
CHEMBL1095464_smina_3,0.9320095778
CHEMBL1095464_smina_4,0.7905685306
CHEMBL1095464_smina_5,0.4989398122
CHEMBL1095464_smina_6,0.5109222531
CHEMBL1095464_smina_7,0.4585063756
CHEMBL1095464_smina_8,0.5570330620
CHEMBL1095464_smina_9,0.4695521295
CHEMBL1095464_smina_10,0.2345971018
CHEMBL1097189_smina_1,0.6804710031
CHEMBL1097189_smina_2,0.7891407013
CHEMBL1097189_smina_3,0.8187689185
CHEMBL1097189_smina_4,0.8418300748
CHEMBL1097189_smina_5,0.8084017038
CHEMBL1097189_smina_6,0.7661766410
CHEMBL1097189_smina_7,0.6733662486
CHEMBL1097189_smina_8,0.7523863912
CHEMBL1097189_smina_9,0.6501877308
CHEMBL1097189_smina_10,0.7277272940
CHEMBL1172773_smina_1,0.5933191776
CHEMBL1172773_smina_2,0.5469003320
CHEMBL1172773_smina_3,0.4938296378
CHEMBL1172773_smina_4,0.3483598828
CHEMBL1172773_smina_5,0.2506820560
CHEMBL1172773_smina_6,0.4178550243
CHEMBL1172773_smina_7,0.1656035781
CHEMBL1172773_smina_8,0.2764006555
CHEMBL1172773_smina_9,0.1497202069
CHEMBL1172773_smina_10,0.2624345124
CHEMBL1173794_smina_1,0.7774523497
CHEMBL1173794_smina_2,0.6194803119
CHEMBL1173794_smina_3,0.8639121652
CHEMBL1173794_smina_4,0.8445302844
CHEMBL1173794_smina_5,0.5134146810
CHEMBL1173794_smina_6,0.8407422304
CHEMBL1173794_smina_7,0.7659603953
CHEMBL1173794_smina_8,0.1925939620
CHEMBL1173794_smina_9,0.6680879593
CHEMBL1173794_smina_10,0.7782410979
CHEMBL1204261_smina_1,0.8469358087
CHEMBL1204261_smina_2,0.8364596367
CHEMBL1204261_smina_3,0.6417174935
CHEMBL1204261_smina_4,0.7451831102
CHEMBL1204261_smina_5,0.8463101983
CHEMBL1204261_smina_6,0.8546275496
CHEMBL1204261_smina_7,0.4499206841
CHEMBL1204261_smina_8,0.3690297604
CHEMBL1204261_smina_9,0.4408415258
CHEMBL1204261_smina_10,0.8106149435
CHEMBL1240553_smina_1,0.5942277908
CHEMBL1240553_smina_2,0.4306187332
CHEMBL1240553_smina_3,0.4693977237
CHEMBL1240553_smina_4,0.5132222772
CHEMBL1240553_smina_5,0.7837640643
CHEMBL1240553_smina_6,0.6636102200
CHEMBL1240553_smina_7,0.6508046389
CHEMBL1240553_smina_8,0.4396245480
CHEMBL1240553_smina_9,0.2973753810
CHEMBL1240553_smina_10,0.5154327750
CHEMBL1241860_smina_1,0.8968073726
CHEMBL1241860_smina_2,0.8839010596
CHEMBL1241860_smina_3,0.5933125615
CHEMBL1241860_smina_4,0.4533924758
CHEMBL1241860_smina_5,0.5266472697
CHEMBL1241860_smina_6,0.3761687577
CHEMBL1241860_smina_7,0.5031527281
CHEMBL1241860_smina_8,0.5728965402
CHEMBL1241860_smina_9,0.3760308623
CHEMBL1241860_smina_10,0.2819149196
CHEMBL1241948_smina_1,0.9101507068
CHEMBL1241948_smina_2,0.8386702538
CHEMBL1241948_smina_3,0.7528777122
CHEMBL1241948_smina_4,0.8225790262
CHEMBL1241948_smina_5,0.6849968433
CHEMBL1241948_smina_6,0.7505744696
CHEMBL1241948_smina_7,0.8057462573
CHEMBL1241948_smina_8,0.7349944711
CHEMBL1241948_smina_9,0.7608411312
CHEMBL1241948_smina_10,0.4709138870
CHEMBL1242200_smina_1,0.9152492285
CHEMBL1242200_smina_2,0.9041630626
CHEMBL1242200_smina_3,0.5000401139
CHEMBL1242200_smina_4,0.4049969614
CHEMBL1242200_smina_5,0.4376698434
CHEMBL1242200_smina_6,0.3567978740
CHEMBL1242200_smina_7,0.5280159712
CHEMBL1242200_smina_8,0.2696864903
CHEMBL1242200_smina_9,0.2440480590
CHEMBL1242200_smina_10,0.4947562218
CHEMBL1242208_smina_1,0.8815346360
CHEMBL1242208_smina_2,0.8801563382
CHEMBL1242208_smina_3,0.8818809986
CHEMBL1242208_smina_4,0.4276796281
CHEMBL1242208_smina_5,0.5753706694
CHEMBL1242208_smina_6,0.4625453949
CHEMBL1242208_smina_7,0.4037187696
CHEMBL1242208_smina_8,0.5038768053
CHEMBL1242208_smina_9,0.6329880953
CHEMBL1242208_smina_10,0.3708733618
CHEMBL1242294_smina_1,0.7928231359
CHEMBL1242294_smina_2,0.7584202886
CHEMBL1242294_smina_3,0.3819554150
CHEMBL1242294_smina_4,0.8908820748
CHEMBL1242294_smina_5,0.3416587412
CHEMBL1242294_smina_6,0.3487816751
CHEMBL1242294_smina_7,0.3430752158
CHEMBL1242294_smina_8,0.3853624165
CHEMBL1242294_smina_9,0.4089489281
CHEMBL1242294_smina_10,0.2689782977
CHEMBL1242568_smina_1,0.8488436341
CHEMBL1242568_smina_2,0.6796994209
CHEMBL1242568_smina_3,0.3995381296
CHEMBL1242568_smina_4,0.2765846550
CHEMBL1242568_smina_5,0.7231659889
CHEMBL1242568_smina_6,0.3896336555
CHEMBL1242568_smina_7,0.3290207386
CHEMBL1242568_smina_8,0.4172351658
CHEMBL1242568_smina_9,0.5309736729
CHEMBL1242568_smina_10,0.4076496363
CHEMBL1242973_smina_1,0.8372902870
CHEMBL1242973_smina_2,0.7155604362
CHEMBL1242973_smina_3,0.6166560650
CHEMBL1242973_smina_4,0.5616526604
CHEMBL1242973_smina_5,0.7430150509
CHEMBL1242973_smina_6,0.7024884224
CHEMBL1242973_smina_7,0.6982566118
CHEMBL1242973_smina_8,0.5948972702
CHEMBL1242973_smina_9,0.5689811110
CHEMBL1242973_smina_10,0.4999378622
CHEMBL127223_smina_1,0.6415916085
CHEMBL127223_smina_2,0.4515744448
CHEMBL127223_smina_3,0.7402399778
CHEMBL127223_smina_4,0.5056825876
CHEMBL127223_smina_5,0.7614510655
CHEMBL127223_smina_6,0.4690114856
CHEMBL127223_smina_7,0.4924763143
CHEMBL127223_smina_8,0.4262244105
CHEMBL127223_smina_9,0.6094426513
CHEMBL127223_smina_10,0.4018170834
CHEMBL141238_smina_1,0.3897804618
CHEMBL141238_smina_2,0.3038171828
CHEMBL141238_smina_3,0.3518183529
CHEMBL141238_smina_4,0.3553531766
CHEMBL141238_smina_5,0.3248565495
CHEMBL141238_smina_6,0.3526755869
CHEMBL141238_smina_7,0.2475569397
CHEMBL141238_smina_8,0.2109528482
CHEMBL141238_smina_9,0.1881484091
CHEMBL141238_smina_10,0.4619929194
CHEMBL144842_smina_1,0.4076589346
CHEMBL144842_smina_2,0.4703513384
CHEMBL144842_smina_3,0.3531681001
CHEMBL144842_smina_4,0.1958487183
CHEMBL144842_smina_5,0.3711048961
CHEMBL144842_smina_6,0.1528150439
CHEMBL144842_smina_7,0.2540477812
CHEMBL144842_smina_8,0.3263999224
CHEMBL144842_smina_9,0.2853015661
CHEMBL144842_smina_10,0.1577560306
CHEMBL14932_smina_1,0.9385629296
CHEMBL14932_smina_2,0.9233872890
CHEMBL14932_smina_3,0.9390761852
CHEMBL14932_smina_4,0.8758072257
CHEMBL14932_smina_5,0.8963639736
CHEMBL14932_smina_6,0.8844985366
CHEMBL14932_smina_7,0.7472492456
CHEMBL14932_smina_8,0.7977113128
CHEMBL14932_smina_9,0.8152786493
CHEMBL14932_smina_10,0.6115826964
CHEMBL154080_smina_1,0.8240094185
CHEMBL154080_smina_2,0.8231005669
CHEMBL154080_smina_3,0.7565501332
CHEMBL154080_smina_4,0.7865845561
CHEMBL154080_smina_5,0.7044596076
CHEMBL154080_smina_6,0.7289391756
CHEMBL154080_smina_7,0.7887701392
CHEMBL154080_smina_8,0.7807449698
CHEMBL154080_smina_9,0.7738790512
CHEMBL154080_smina_10,0.5375410914
CHEMBL154822_smina_1,0.7584170103
CHEMBL154822_smina_2,0.7412613034
CHEMBL154822_smina_3,0.6964387894
CHEMBL154822_smina_4,0.7670764327
CHEMBL154822_smina_5,0.7190874219
CHEMBL154822_smina_6,0.6416009665
CHEMBL154822_smina_7,0.5753890276
CHEMBL154822_smina_8,0.6861557364
CHEMBL154822_smina_9,0.5079956055
CHEMBL154822_smina_10,0.5768584013
CHEMBL154911_smina_1,0.9058943391
CHEMBL154911_smina_2,0.8101937771
CHEMBL154911_smina_3,0.8087151051
CHEMBL154911_smina_4,0.7550124526
CHEMBL154911_smina_5,0.7640754580
CHEMBL154911_smina_6,0.5775119066
CHEMBL154911_smina_7,0.7033401132
CHEMBL154911_smina_8,0.5386447906
CHEMBL154911_smina_9,0.6899824142
CHEMBL154911_smina_10,0.6432833076
CHEMBL1630114_smina_1,0.5146898031
CHEMBL1630114_smina_2,0.3228945136
CHEMBL1630114_smina_3,0.5561355948
CHEMBL1630114_smina_4,0.2736239433
CHEMBL1630114_smina_5,0.2852371037
CHEMBL1630114_smina_6,0.4701094627
CHEMBL1630114_smina_7,0.1626801789
CHEMBL1630114_smina_8,0.3103810847
CHEMBL1630114_smina_9,0.2640083730
CHEMBL1630114_smina_10,0.2123057991
CHEMBL1645466_smina_1,0.8099274635
CHEMBL1645466_smina_2,0.7524861097
CHEMBL1645466_smina_3,0.5110919476
CHEMBL1645466_smina_4,0.3688835204
CHEMBL1645466_smina_5,0.5032861233
CHEMBL1645466_smina_6,0.4489461184
CHEMBL1645466_smina_7,0.5056018233
CHEMBL1645466_smina_8,0.4514474273
CHEMBL1645466_smina_9,0.6722367406
CHEMBL1645466_smina_10,0.2560673952
CHEMBL166093_smina_1,0.9644631147
CHEMBL166093_smina_2,0.6810784936
CHEMBL166093_smina_3,0.4514642954
CHEMBL166093_smina_4,0.7709420919
CHEMBL166093_smina_5,0.7120478749
CHEMBL166093_smina_6,0.6610478163
CHEMBL166093_smina_7,0.5366039872
CHEMBL166093_smina_8,0.3465129435
CHEMBL166093_smina_9,0.5293292403
CHEMBL166093_smina_10,0.7901756763
CHEMBL1683968_smina_1,0.6442439556
CHEMBL1683968_smina_2,0.6890228391
CHEMBL1683968_smina_3,0.5887740850
CHEMBL1683968_smina_4,0.1636104882
CHEMBL1683968_smina_5,0.6407704353
CHEMBL1683968_smina_6,0.6913197637
CHEMBL1683968_smina_7,0.4470199049
CHEMBL1683968_smina_8,0.4100280106
CHEMBL1683968_smina_9,0.5392041206
CHEMBL1683968_smina_10,0.3619702160
CHEMBL176470_smina_1,0.7569879293
CHEMBL176470_smina_2,0.5827111006
CHEMBL176470_smina_3,0.6098644733
CHEMBL176470_smina_4,0.5912654996
CHEMBL176470_smina_5,0.4733001292
CHEMBL176470_smina_6,0.3416312039
CHEMBL176470_smina_7,0.4480434060
CHEMBL176470_smina_8,0.3253850639
CHEMBL176470_smina_9,0.4750724733
CHEMBL176470_smina_10,0.3945432007
CHEMBL1821886_smina_1,0.5538237691
CHEMBL1821886_smina_2,0.5407629013
CHEMBL1821886_smina_3,0.5421284437
CHEMBL1821886_smina_4,0.4839096069
CHEMBL1821886_smina_5,0.4998832345
CHEMBL1821886_smina_6,0.4810702503
CHEMBL1821886_smina_7,0.2407079488
CHEMBL1821886_smina_8,0.2717365026
CHEMBL1821886_smina_9,0.3479984701
CHEMBL1821886_smina_10,0.3231673837
CHEMBL1830130_smina_1,0.7984396219
CHEMBL1830130_smina_2,0.9025272131
CHEMBL1830130_smina_3,0.8904547095
CHEMBL1830130_smina_4,0.8880051374
CHEMBL1830130_smina_5,0.8777273297
CHEMBL1830130_smina_6,0.8759965897
CHEMBL1830130_smina_7,0.6168461442
CHEMBL1830130_smina_8,0.6829026341
CHEMBL1830130_smina_9,0.7519480586
CHEMBL1830130_smina_10,0.7508423924
CHEMBL1830277_smina_1,0.8913286924
CHEMBL1830277_smina_2,0.8947201371
CHEMBL1830277_smina_3,0.8490371704
CHEMBL1830277_smina_4,0.9144390225
CHEMBL1830277_smina_5,0.8167572021
CHEMBL1830277_smina_6,0.9350368977
CHEMBL1830277_smina_7,0.7313781381
CHEMBL1830277_smina_8,0.8393633962
CHEMBL1830277_smina_9,0.8552476168
CHEMBL1830277_smina_10,0.9069992304
CHEMBL1914664_smina_1,0.8302747607
CHEMBL1914664_smina_2,0.8110952377
CHEMBL1914664_smina_3,0.7281462550
CHEMBL1914664_smina_4,0.7577949166
CHEMBL1914664_smina_5,0.7015008330
CHEMBL1914664_smina_6,0.6846713424
CHEMBL1914664_smina_7,0.8650086522
CHEMBL1914664_smina_8,0.2521095574
CHEMBL1914664_smina_9,0.7082710862
CHEMBL1914664_smina_10,0.4107630253
CHEMBL1928301_smina_1,0.9250742197
CHEMBL1928301_smina_2,0.8927360773
CHEMBL1928301_smina_3,0.9059986472
CHEMBL1928301_smina_4,0.8340511322
CHEMBL1928301_smina_5,0.8192892671
CHEMBL1928301_smina_6,0.6592735648
CHEMBL1928301_smina_7,0.6454062462
CHEMBL1928301_smina_8,0.6560691595
CHEMBL1928301_smina_9,0.7102431655
CHEMBL1928301_smina_10,0.4985284209
CHEMBL1928944_smina_1,0.7501849532
CHEMBL1928944_smina_2,0.7820150852
CHEMBL1928944_smina_3,0.7909073234
CHEMBL1928944_smina_4,0.5966209173
CHEMBL1928944_smina_5,0.4917092323
CHEMBL1928944_smina_6,0.6086453199
CHEMBL1928944_smina_7,0.4234021306
CHEMBL1928944_smina_8,0.3741519153
CHEMBL1928944_smina_9,0.4300009310
CHEMBL1928944_smina_10,0.5158297420
CHEMBL1945649_smina_1,0.9276632071
CHEMBL1945649_smina_2,0.7500302196
CHEMBL1945649_smina_3,0.8967685699
CHEMBL1945649_smina_4,0.9138827920
CHEMBL1945649_smina_5,0.8427005410
CHEMBL1945649_smina_6,0.8038353324
CHEMBL1945649_smina_7,0.8172655106
CHEMBL1945649_smina_8,0.7263492942
CHEMBL1945649_smina_9,0.8963241577
CHEMBL1945649_smina_10,0.8761872649
CHEMBL1947127_smina_1,0.6623059511
CHEMBL1947127_smina_2,0.5978935957
CHEMBL1947127_smina_3,0.2792277634
CHEMBL1947127_smina_4,0.3222886026
CHEMBL1947127_smina_5,0.3350546062
CHEMBL1947127_smina_6,0.3531245291
CHEMBL1947127_smina_7,0.3638154566
CHEMBL1947127_smina_8,0.1879139245
CHEMBL1947127_smina_9,0.4514532983
CHEMBL1947127_smina_10,0.3067269921
CHEMBL2031296_smina_1,0.6627178192
CHEMBL2031296_smina_2,0.8495404720
CHEMBL2031296_smina_3,0.6147747040
CHEMBL2031296_smina_4,0.5876758099
CHEMBL2031296_smina_5,0.7942776084
CHEMBL2031296_smina_6,0.4152433574
CHEMBL2031296_smina_7,0.7407197952
CHEMBL2031296_smina_8,0.7574293017
CHEMBL2031296_smina_9,0.6764209270
CHEMBL2031296_smina_10,0.4285140038
CHEMBL203132_smina_1,0.6822411418
CHEMBL203132_smina_2,0.2300155908
CHEMBL203132_smina_3,0.5360938311
CHEMBL203132_smina_4,0.1774231941
CHEMBL203132_smina_5,0.4989605844
CHEMBL203132_smina_6,0.5534831285
CHEMBL203132_smina_7,0.1886174977
CHEMBL203132_smina_8,0.3254427016
CHEMBL203132_smina_9,0.4076453149
CHEMBL203132_smina_10,0.1529255211
CHEMBL2032376_smina_1,0.2935591042
CHEMBL2032376_smina_2,0.2812201977
CHEMBL2032376_smina_3,0.3160274923
CHEMBL2032376_smina_4,0.2074203491
CHEMBL2032376_smina_5,0.1998446137
CHEMBL2032376_smina_6,0.0379634276
CHEMBL2032376_smina_7,0.3349980414
CHEMBL2032376_smina_8,0.1685090810
CHEMBL2032376_smina_9,0.2163461596
CHEMBL2032376_smina_10,0.1982977837
CHEMBL203645_smina_1,0.9228987694
CHEMBL203645_smina_2,0.9295574427
CHEMBL203645_smina_3,0.7918895483
CHEMBL203645_smina_4,0.8740981221
CHEMBL203645_smina_5,0.7533683777
CHEMBL203645_smina_6,0.5004187822
CHEMBL203645_smina_7,0.6797087789
CHEMBL203645_smina_8,0.8074760437
CHEMBL203645_smina_9,0.5829550028
CHEMBL203645_smina_10,0.2450452298
CHEMBL2048793_smina_1,0.3950183690
CHEMBL2048793_smina_2,0.6524170637
CHEMBL2048793_smina_3,0.7958831191
CHEMBL2048793_smina_4,0.3862438202
CHEMBL2048793_smina_5,0.3061366677
CHEMBL2048793_smina_6,0.1574180722
CHEMBL2048793_smina_7,0.4922312796
CHEMBL2048793_smina_8,0.5031749606
CHEMBL2048793_smina_9,0.3153534532
CHEMBL2048793_smina_10,0.4303926229
CHEMBL205149_smina_1,0.7891997099
CHEMBL205149_smina_2,0.5744270682
CHEMBL205149_smina_3,0.5748429298
CHEMBL205149_smina_4,0.5490756631
CHEMBL205149_smina_5,0.6292027831
CHEMBL205149_smina_6,0.4984690845
CHEMBL205149_smina_7,0.2545157373
CHEMBL205149_smina_8,0.3957711756
CHEMBL205149_smina_9,0.3361342251
CHEMBL205149_smina_10,0.2487797588
CHEMBL2064379_smina_1,0.5545700788
CHEMBL2064379_smina_2,0.6227287650
CHEMBL2064379_smina_3,0.5929043889
CHEMBL2064379_smina_4,0.5440902114
CHEMBL2064379_smina_5,0.6123569608
CHEMBL2064379_smina_6,0.4527862966
CHEMBL2064379_smina_7,0.3670005202
CHEMBL2064379_smina_8,0.4572117925
CHEMBL2064379_smina_9,0.3097954690
CHEMBL2064379_smina_10,0.4190667272
CHEMBL206782_smina_1,0.4088955820
CHEMBL206782_smina_2,0.3832569122
CHEMBL206782_smina_3,0.4597623348
CHEMBL206782_smina_4,0.4975469112
CHEMBL206782_smina_5,0.2735099494
CHEMBL206782_smina_6,0.4060633481
CHEMBL206782_smina_7,0.4689913094
CHEMBL206782_smina_8,0.5079690218
CHEMBL206782_smina_9,0.4349602461
CHEMBL206782_smina_10,0.3113060594
CHEMBL2179128_smina_1,0.4628956616
CHEMBL2179128_smina_2,0.7175008655
CHEMBL2179128_smina_3,0.4244492352
CHEMBL2179128_smina_4,0.5124596953
CHEMBL2179128_smina_5,0.3675533831
CHEMBL2179128_smina_6,0.3553335667
CHEMBL2179128_smina_7,0.4095293581
CHEMBL2179128_smina_8,0.4006055892
CHEMBL2179128_smina_9,0.4117551148
CHEMBL2179128_smina_10,0.3675608337
CHEMBL2385993_smina_1,0.3435287774
CHEMBL2385993_smina_2,0.4308056533
CHEMBL2385993_smina_3,0.4003175199
CHEMBL2385993_smina_4,0.4387810230
CHEMBL2385993_smina_5,0.2025525421
CHEMBL2385993_smina_6,0.2269800007
CHEMBL2385993_smina_7,0.2393088341
CHEMBL2385993_smina_8,0.3543729186
CHEMBL2385993_smina_9,0.2128970176
CHEMBL2385993_smina_10,0.2255737633
CHEMBL2424794_smina_1,0.3382333219
CHEMBL2424794_smina_2,0.3257780373
CHEMBL2424794_smina_3,0.4883037508
CHEMBL2424794_smina_4,0.6380354166
CHEMBL2424794_smina_5,0.4233221412
CHEMBL2424794_smina_6,0.3606676161
CHEMBL2424794_smina_7,0.4486546814
CHEMBL2424794_smina_8,0.2886460423
CHEMBL2424794_smina_9,0.4010038972
CHEMBL2424794_smina_10,0.2660605013
CHEMBL2424807_smina_1,0.4505731463
CHEMBL2424807_smina_2,0.3534535766
CHEMBL2424807_smina_3,0.3056794405
CHEMBL2424807_smina_4,0.6570876241
CHEMBL2424807_smina_5,0.5147137642
CHEMBL2424807_smina_6,0.5708002448
CHEMBL2424807_smina_7,0.5344265103
CHEMBL2424807_smina_8,0.5361639857
CHEMBL2424807_smina_9,0.5680990815
CHEMBL2424807_smina_10,0.2882359922
CHEMBL2425736_smina_1,0.5064195991
CHEMBL2425736_smina_2,0.6376893520
CHEMBL2425736_smina_3,0.5023299456
CHEMBL2425736_smina_4,0.3801501691
CHEMBL2425736_smina_5,0.2752232254
CHEMBL2425736_smina_6,0.3966522217
CHEMBL2425736_smina_7,0.3301152587
CHEMBL2425736_smina_8,0.6030169725
CHEMBL2425736_smina_9,0.6254678369
CHEMBL2425736_smina_10,0.6279028058
CHEMBL2437460_smina_1,0.7256181836
CHEMBL2437460_smina_2,0.6112288833
