ID,rfscore_v1
CHEMBL4096014_smina_3,7.79520034071484
CHEMBL4096014_smina_4,7.7887420662115625
CHEMBL4096014_smina_5,7.91892963114663
CHEMBL4096014_smina_6,7.752855394105892
CHEMBL4096014_smina_7,7.768744601620602
CHEMBL4096014_smina_8,7.915699062215557
CHEMBL4096014_smina_9,7.822203067488068
CHEMBL4096014_smina_10,7.871741445554442
CHEMBL4107879_smina_1,7.636578256077253
CHEMBL4107879_smina_2,7.680252677655672
CHEMBL4107879_smina_3,7.7162099342879396
CHEMBL4107879_smina_4,7.5102910752025736
CHEMBL4107879_smina_5,7.639003182484179
CHEMBL4107879_smina_6,7.553599917915414
CHEMBL4107879_smina_7,7.619244320290821
CHEMBL4107879_smina_8,7.652619250305248
CHEMBL4107879_smina_9,7.586098692085691
CHEMBL4107879_smina_10,7.686914636308138
CHEMBL4164936_smina_1,7.828770657287156
CHEMBL4164936_smina_2,7.856522605172598
CHEMBL4164936_smina_3,7.854624781440783
CHEMBL4164936_smina_4,7.816726696969698
CHEMBL4164936_smina_5,7.9100032525252555
CHEMBL4164936_smina_6,7.915089108946611
CHEMBL4164936_smina_7,7.886504872072372
CHEMBL4164936_smina_8,7.904521863636365
CHEMBL4164936_smina_9,7.926470443001445
CHEMBL4164936_smina_10,7.829870847041844
CHEMBL419137_smina_1,7.141280984959484
CHEMBL419137_smina_2,7.432842289654792
CHEMBL419137_smina_3,7.202083114940613
CHEMBL419137_smina_4,7.553456445887451
CHEMBL419137_smina_5,7.447805041736044
CHEMBL419137_smina_6,7.077477421813479
CHEMBL419137_smina_7,6.442787610334118
CHEMBL419137_smina_8,7.078657391663895
CHEMBL419137_smina_9,7.295747772616272
CHEMBL419137_smina_10,6.840716855311357
CHEMBL4214040_smina_1,8.093947527472537
CHEMBL4214040_smina_2,8.121424422854929
CHEMBL4214040_smina_3,8.13766441491842
CHEMBL4214040_smina_4,8.04524501665002
CHEMBL4214040_smina_5,7.812862413253421
CHEMBL4214040_smina_6,8.160586119824623
CHEMBL4214040_smina_7,8.199385753302261
CHEMBL4214040_smina_8,7.704858005827509
CHEMBL4214040_smina_9,8.011451037351542
CHEMBL4214040_smina_10,7.813250992618496
CHEMBL4226702_smina_1,7.837672535353535
CHEMBL4226702_smina_2,7.832577222166719
CHEMBL4226702_smina_3,7.784544709235206
CHEMBL4226702_smina_4,7.812995059107557
CHEMBL4226702_smina_5,7.804882448051945
CHEMBL4226702_smina_6,7.749054276112782
CHEMBL4226702_smina_7,7.670008129148635
CHEMBL4226702_smina_8,7.751205152236654
CHEMBL4226702_smina_9,7.994189357142853
CHEMBL4226702_smina_10,7.861806984126982
CHEMBL4228672_smina_1,7.936106101454101
CHEMBL4228672_smina_2,7.915474667832168
CHEMBL4228672_smina_3,7.8277008902763905
CHEMBL4228672_smina_4,7.952886246753252
CHEMBL4228672_smina_5,7.898376136807639
CHEMBL4228672_smina_6,7.8253408145188175
CHEMBL4228672_smina_7,7.908013248140753
CHEMBL4228672_smina_8,7.821065496337001
CHEMBL4228672_smina_9,7.781495098845605
CHEMBL4228672_smina_10,7.922132759684763
CHEMBL424853_smina_1,6.881646688922184
CHEMBL424853_smina_2,6.743141243312241
CHEMBL424853_smina_3,7.18341999222999
CHEMBL424853_smina_4,6.693321395937396
CHEMBL424853_smina_5,6.956640997280498
CHEMBL424853_smina_6,6.76492426667777
CHEMBL424853_smina_7,6.700615854811858
