ID,vina_hydrophobic
CHEMBL80540_flexx_08,46.21724590598873
CHEMBL80540_flexx_09,39.118671214929435
CHEMBL80540_flexx_10,39.118671214929435
CHEMBL3087206_flexx_1,32.763181436037655
CHEMBL3087206_flexx_2,36.12168441793656
CHEMBL3087206_flexx_3,28.57983493935574
CHEMBL3087206_flexx_4,27.99770979762127
CHEMBL3087206_flexx_5,30.72096120036799
CHEMBL3087206_flexx_6,37.068940582537465
CHEMBL3087206_flexx_7,24.789934546235994
CHEMBL2424794_flexx_01,50.46007370996943
CHEMBL2424794_flexx_02,35.587858808915534
CHEMBL2424794_flexx_03,57.93084586538131
CHEMBL2424794_flexx_04,52.61443094052127
CHEMBL2424794_flexx_05,59.2992022574549
CHEMBL2424794_flexx_06,52.962298366039704
CHEMBL2424794_flexx_07,33.29017307642047
CHEMBL2424794_flexx_08,34.472559412783916
CHEMBL2424794_flexx_09,33.74274557816274
CHEMBL2424794_flexx_10,56.94985437758022
CHEMBL1928944_flexx_01,72.99016539075768
CHEMBL1928944_flexx_02,67.3710841075404
CHEMBL1928944_flexx_03,66.35229451623907
CHEMBL1928944_flexx_04,75.4831800120941
CHEMBL1928944_flexx_05,75.11645070057672
CHEMBL1928944_flexx_06,33.903118215622385
CHEMBL1928944_flexx_07,70.86138043994751
CHEMBL1928944_flexx_08,33.608549600207674
CHEMBL1928944_flexx_09,45.185441608182984
CHEMBL1928944_flexx_10,39.58820752294913
CHEMBL31815_flexx_01,62.151194288463984
CHEMBL31815_flexx_02,38.437471428128234
CHEMBL31815_flexx_03,36.8741295085687
CHEMBL31815_flexx_04,47.16496958773723
CHEMBL31815_flexx_05,47.05259917797964
CHEMBL31815_flexx_06,48.67372171666194
CHEMBL31815_flexx_07,44.59490963441256
CHEMBL31815_flexx_08,43.92376209549764
CHEMBL31815_flexx_09,48.952427086449674
CHEMBL31815_flexx_10,49.927210651082596
CHEMBL4439338_flexx_01,41.004379072689666
CHEMBL4439338_flexx_02,38.76627168376847
CHEMBL4439338_flexx_03,39.41415306434863
CHEMBL4439338_flexx_04,42.03802806687794
CHEMBL4439338_flexx_05,39.799920677956756
CHEMBL4439338_flexx_06,43.28560364127094
CHEMBL4439338_flexx_07,41.04749625234975
CHEMBL4439338_flexx_08,65.96375875724112
CHEMBL4439338_flexx_09,33.86412595215834
CHEMBL4439338_flexx_10,38.157530584342695
CHEMBL594810_flexx_01,24.82160197497809
CHEMBL594810_flexx_02,26.12769794496392
CHEMBL594810_flexx_03,23.38004523199627
CHEMBL594810_flexx_04,27.66804938326878
CHEMBL594810_flexx_05,26.59808582431031
CHEMBL594810_flexx_06,27.77375847327679
CHEMBL594810_flexx_07,24.07607826107551
CHEMBL594810_flexx_08,28.725747040928994
CHEMBL594810_flexx_09,22.627420427055984
CHEMBL594810_flexx_10,36.76332780133197
CHEMBL3818970_flexx_01,48.65713050271957
CHEMBL3818970_flexx_02,37.11771233152545
CHEMBL3818970_flexx_03,49.88788592277325
CHEMBL3818970_flexx_04,37.11995318644783
CHEMBL3818970_flexx_05,38.94985550160433
CHEMBL3818970_flexx_06,41.44295014519611
CHEMBL3818970_flexx_07,37.41625771023514
CHEMBL3818970_flexx_08,40.53475379458058
CHEMBL3818970_flexx_09,37.03384372647906
CHEMBL3818970_flexx_10,41.412666466374475
CHEMBL1204261_flexx_01,43.716844321648296
CHEMBL1204261_flexx_02,41.68128363676189
CHEMBL1204261_flexx_03,42.179022540076154
CHEMBL1204261_flexx_04,36.59824416835005
CHEMBL1204261_flexx_05,40.674629966350956
CHEMBL1204261_flexx_06,40.88858338438677
CHEMBL1204261_flexx_07,41.58129214505732
CHEMBL1204261_flexx_08,37.68323177463478
CHEMBL1204261_flexx_09,41.34849567002853
CHEMBL1204261_flexx_10,36.0536768832128
CHEMBL1242294_flexx_01,37.20490837606464
CHEMBL1242294_flexx_02,43.30886757015328
CHEMBL1242294_flexx_03,41.924576341779726
CHEMBL1242294_flexx_04,37.612743406943295
CHEMBL1242294_flexx_05,37.9086470856611
CHEMBL1242294_flexx_06,40.81355027411378
CHEMBL1242294_flexx_07,35.48714222824651
CHEMBL1242294_flexx_08,41.965588202511356
CHEMBL1242294_flexx_09,39.05031223931107
CHEMBL1242294_flexx_10,41.64581374566309
CHEMBL4745521_flexx_01,53.948540161938354
CHEMBL4745521_flexx_02,53.948540161938354
CHEMBL4745521_flexx_03,40.748055619190154
CHEMBL4745521_flexx_04,43.60218700070527
CHEMBL4745521_flexx_05,39.7485856170762
CHEMBL4745521_flexx_06,41.32672625888404
CHEMBL4745521_flexx_07,41.32672625888404
CHEMBL4745521_flexx_08,41.32672625888404
CHEMBL4745521_flexx_09,47.232442267738314
CHEMBL4745521_flexx_10,41.32672625888404
CHEMBL5082074_flexx_01,40.232173367607096
CHEMBL5082074_flexx_02,40.2437549266763
CHEMBL5082074_flexx_03,23.61265244579706
CHEMBL5082074_flexx_04,23.624234004866263
CHEMBL5082074_flexx_05,31.293141349451393
CHEMBL5082074_flexx_06,31.235492920451588
CHEMBL5082074_flexx_07,31.66718712496667
CHEMBL5082074_flexx_08,31.624456595375243
CHEMBL5082074_flexx_09,55.607883884174115
CHEMBL5082074_flexx_10,55.55941421571424
CHEMBL3676349_flexx_01,35.765238691392526
CHEMBL3676349_flexx_02,35.33011654896593
CHEMBL3676349_flexx_03,31.91402796153318
CHEMBL3676349_flexx_04,33.21191450562922
CHEMBL3676349_flexx_05,38.66422567783324
CHEMBL3676349_flexx_06,35.51134415596516
CHEMBL3676349_flexx_07,37.3510231567276
CHEMBL3676349_flexx_08,34.32260628012932
CHEMBL3676349_flexx_09,39.60901357256423
CHEMBL3676349_flexx_10,34.847617414886926
CHEMBL4226702_flexx_01,35.35860696569763
CHEMBL4226702_flexx_02,45.52483821611688
CHEMBL4226702_flexx_03,31.246700808596835
CHEMBL4226702_flexx_04,38.85224664735045
CHEMBL4226702_flexx_05,22.151819429974623
CHEMBL4226702_flexx_06,21.699265572461748
CHEMBL4226702_flexx_07,27.355526781962816
CHEMBL4226702_flexx_08,21.699265572461748
CHEMBL4226702_flexx_09,33.10857866352843
CHEMBL4226702_flexx_10,38.64310975855382
CHEMBL3671562_flexx_01,28.38718049631144
CHEMBL3671562_flexx_02,39.06141354472214
CHEMBL3671562_flexx_03,27.69757478202689
CHEMBL3671562_flexx_04,36.767857835084506
CHEMBL3671562_flexx_05,25.664908310373036
CHEMBL3671562_flexx_06,27.43724075744076
CHEMBL3671562_flexx_07,51.71845085019726
CHEMBL3671562_flexx_08,38.3060158285953
CHEMBL3671562_flexx_09,47.337487814181586
CHEMBL3671562_flexx_10,33.157797620681606
CHEMBL3676384_flexx_01,33.07679162106958
CHEMBL3676384_flexx_02,37.12308174003705
CHEMBL3676384_flexx_03,32.50224553367942
CHEMBL3676384_flexx_04,36.15690387025971
CHEMBL3676384_flexx_05,31.84563466899417
CHEMBL3676384_flexx_06,41.487154814882025
CHEMBL3676384_flexx_07,33.56066827019697
CHEMBL3676384_flexx_08,35.087283802172536
CHEMBL3676384_flexx_09,36.048964542425246
CHEMBL3676384_flexx_10,41.217636671902056
CHEMBL3746557_flexx_01,56.46166115373087
CHEMBL3746557_flexx_02,59.556674397897666
CHEMBL3746557_flexx_03,66.11667691004793
CHEMBL3746557_flexx_04,52.73909918666725
CHEMBL3746557_flexx_05,59.05862697978297
CHEMBL3746557_flexx_06,50.66794268730753
CHEMBL3746557_flexx_07,46.76041712787506
CHEMBL3746557_flexx_08,57.437645922729786
CHEMBL3746557_flexx_09,51.80692003066176
CHEMBL3746557_flexx_10,49.8707601589619
CHEMBL4091284_flexx_01,61.50046639429567
CHEMBL4091284_flexx_02,62.691276114860635
CHEMBL4091284_flexx_03,65.8638305644341
CHEMBL4091284_flexx_04,67.1247967583959
CHEMBL4091284_flexx_05,62.54677973086083
CHEMBL4091284_flexx_06,42.81679524791946
CHEMBL4091284_flexx_07,42.33252815977042
CHEMBL4091284_flexx_08,57.47556980248612
CHEMBL4091284_flexx_09,66.32129481725896
CHEMBL4091284_flexx_10,72.25964046915541
CHEMBL485065_flexx_01,31.31639060333702
CHEMBL485065_flexx_02,40.94190945735342
CHEMBL485065_flexx_03,30.986549231027674
CHEMBL485065_flexx_04,31.26223377703495
CHEMBL485065_flexx_05,29.494153886717456
CHEMBL485065_flexx_06,40.70524380018665
CHEMBL485065_flexx_07,45.71750074339973
CHEMBL485065_flexx_08,42.970294097881016
CHEMBL485065_flexx_09,27.44780072336156
CHEMBL485065_flexx_10,39.876046133409005
CHEMBL127223_flexx_01,31.47259428024166
CHEMBL127223_flexx_02,37.12452402080068
CHEMBL127223_flexx_03,34.974900034979925
CHEMBL127223_flexx_04,38.49544711136962
CHEMBL127223_flexx_05,37.28598795203307
CHEMBL127223_flexx_06,36.87909815095052
CHEMBL127223_flexx_07,20.18639321334825
CHEMBL127223_flexx_08,19.044246490926472
CHEMBL127223_flexx_09,36.96492223116967
CHEMBL127223_flexx_10,22.015768490113924
CHEMBL4549626_flexx_01,48.21945673110078
CHEMBL4549626_flexx_02,48.21945673110078
CHEMBL4549626_flexx_03,48.182884584724135
CHEMBL4549626_flexx_04,48.182884584724135
CHEMBL4549626_flexx_05,30.10041381484974
CHEMBL4549626_flexx_06,30.10041381484974
CHEMBL4549626_flexx_07,30.2017261303393
CHEMBL4549626_flexx_08,30.2017261303393
CHEMBL4549626_flexx_09,25.03240119257457
CHEMBL4549626_flexx_10,24.976351691041426
CHEMBL2048793_flexx_01,12.136545968004704
CHEMBL2048793_flexx_02,11.864982714667507
CHEMBL2048793_flexx_03,16.447987623669533
CHEMBL2048793_flexx_04,16.24454526156476
CHEMBL2048793_flexx_05,18.542308077633425
CHEMBL2048793_flexx_06,17.896261041383394
CHEMBL2048793_flexx_07,16.24454526156476
CHEMBL2048793_flexx_08,14.43407095069457
CHEMBL2048793_flexx_09,14.807854100825402
CHEMBL2048793_flexx_10,16.29800988430609
CHEMBL5180325_flexx_01,23.554622626123813
CHEMBL5180325_flexx_02,28.145121825350216
CHEMBL5180325_flexx_03,28.12217045716723
CHEMBL5180325_flexx_04,22.96656110040764
CHEMBL5180325_flexx_05,26.979174065677995
CHEMBL5180325_flexx_06,24.39284354259475
CHEMBL5180325_flexx_07,44.63898775903214
CHEMBL5180325_flexx_08,23.14437143461848
CHEMBL5180325_flexx_09,49.211192026945724
CHEMBL5180325_flexx_10,21.0398399676783
CHEMBL3613695_flexx_01,53.68929928347669
CHEMBL3613695_flexx_02,53.24982999558601
CHEMBL3613695_flexx_03,50.66422719332423
CHEMBL3613695_flexx_04,47.888393973897436
CHEMBL3613695_flexx_05,78.17720466473546
CHEMBL3613695_flexx_06,55.06330983315824
CHEMBL3613695_flexx_07,45.174470981218874
CHEMBL3613695_flexx_08,90.02862677609068
CHEMBL3613695_flexx_09,77.68584186253298
CHEMBL3613695_flexx_10,51.39548412009874
CHEMBL255871_flexx_01,58.37809494498258
CHEMBL255871_flexx_02,56.696602176333705
CHEMBL255871_flexx_03,61.83381258672508
CHEMBL255871_flexx_04,54.26899791139622
CHEMBL255871_flexx_05,56.17517514583093
CHEMBL255871_flexx_06,38.195607931603604
CHEMBL255871_flexx_07,41.31785654803883
CHEMBL255871_flexx_08,43.9402527415765
CHEMBL255871_flexx_09,49.38605284716266
CHEMBL255871_flexx_10,39.30430193772612
CHEMBL141238_flexx_01,60.16062506171819
CHEMBL141238_flexx_02,47.94168107147876
CHEMBL141238_flexx_03,47.094559384610875
CHEMBL141238_flexx_04,33.08834704878973
CHEMBL141238_flexx_05,39.658324909552896
CHEMBL141238_flexx_06,16.844485434767034
CHEMBL141238_flexx_07,19.187943437966403
CHEMBL141238_flexx_08,35.320948767516896
CHEMBL141238_flexx_09,43.36023846605143
CHEMBL141238_flexx_10,43.5917384709894
CHEMBL3218002_flexx_01,49.02606900178719
CHEMBL3218002_flexx_02,62.36314789715568
CHEMBL3218002_flexx_03,62.39024882399717
CHEMBL3218002_flexx_04,45.87150761225918
CHEMBL3218002_flexx_05,52.21953599751251
CHEMBL3218002_flexx_06,52.820414900529386
CHEMBL3218002_flexx_07,64.57861227012108
CHEMBL3218002_flexx_08,71.90243751016845
CHEMBL3218002_flexx_09,50.27857338238244
CHEMBL3218002_flexx_10,50.75648226609238
CHEMBL4284413_flexx_01,43.84939063164897
CHEMBL4284413_flexx_02,42.981358260536766
CHEMBL4284413_flexx_03,45.71991422555827
CHEMBL4284413_flexx_04,37.51019682839329
CHEMBL4284413_flexx_05,40.71299070987392
CHEMBL4284413_flexx_06,24.26122973064551
CHEMBL4284413_flexx_07,24.52108487308105
CHEMBL4284413_flexx_08,46.87768553553718
CHEMBL4284413_flexx_09,46.58785083771585
CHEMBL4284413_flexx_10,51.67420857203393
CHEMBL154822_flexx_01,78.19733406983144
CHEMBL154822_flexx_02,78.19733406983144
CHEMBL154822_flexx_03,37.31958067803841
CHEMBL154822_flexx_04,35.78792651160383
CHEMBL154822_flexx_05,35.50486883983572
CHEMBL154822_flexx_06,40.87541377115565
CHEMBL154822_flexx_07,34.465736537229404
CHEMBL154822_flexx_08,40.87541377115565
CHEMBL154822_flexx_09,40.87541377115565
CHEMBL154822_flexx_10,84.19722373493636
CHEMBL419137_flexx_01,55.58242389957212
CHEMBL419137_flexx_02,55.564708716931364
CHEMBL419137_flexx_03,48.914336285495786
CHEMBL419137_flexx_04,47.350636647893865
CHEMBL419137_flexx_05,51.68863646985829
CHEMBL419137_flexx_06,51.92704163602373
CHEMBL419137_flexx_07,66.5456184441019
CHEMBL419137_flexx_08,13.337264861183103
CHEMBL419137_flexx_09,49.33128271428157
CHEMBL419137_flexx_10,14.102113882441348
CHEMBL5178754_flexx_01,24.591269304956654
CHEMBL5178754_flexx_02,22.015866378506487
CHEMBL5178754_flexx_03,21.567477482768403
CHEMBL5178754_flexx_04,5.771089052446685
CHEMBL5178754_flexx_05,5.111689329535444
CHEMBL5178754_flexx_06,26.606615967082973
CHEMBL5178754_flexx_07,21.00844777897731
CHEMBL5178754_flexx_08,15.620588467859426
CHEMBL5178754_flexx_09,6.280197781302235
CHEMBL5178754_flexx_10,7.236222480090619
CHEMBL4794670_flexx_01,41.106355174521035
CHEMBL4794670_flexx_02,40.779398108815556
CHEMBL4794670_flexx_03,75.01143424925195
CHEMBL4794670_flexx_04,54.22277293909559
CHEMBL4794670_flexx_05,51.41367773094079
CHEMBL4794670_flexx_06,40.34618603598848
CHEMBL4794670_flexx_07,55.096012278482874
CHEMBL4794670_flexx_08,55.90608250090592
CHEMBL4794670_flexx_09,52.57755294550121
CHEMBL4794670_flexx_10,40.81279137863789
CHEMBL3937527_flexx_01,59.61033743058117
CHEMBL3937527_flexx_02,45.80803281682138
CHEMBL3937527_flexx_03,55.98394180277026
CHEMBL3937527_flexx_04,75.62331846027968
CHEMBL3937527_flexx_05,72.04510977284957
CHEMBL3937527_flexx_06,36.52649485056649
CHEMBL3937527_flexx_07,59.580483246028905
CHEMBL3937527_flexx_08,69.05402742170726
CHEMBL3937527_flexx_09,67.96535412286582
CHEMBL3937527_flexx_10,58.690899415140315
CHEMBL3325480_flexx_01,39.87924352298956
CHEMBL3325480_flexx_02,22.084128555031743
CHEMBL3325480_flexx_03,32.423911081984514
CHEMBL3325480_flexx_04,37.79198998192297
CHEMBL3325480_flexx_05,34.55216085994763
CHEMBL3325480_flexx_06,23.395726407479923
CHEMBL3325480_flexx_07,21.25178840979298
CHEMBL3325480_flexx_08,22.17948128753998
CHEMBL3325480_flexx_09,38.65953796134807
CHEMBL3325480_flexx_10,43.30586130871103
CHEMBL1241948_flexx_01,30.60304638798273
CHEMBL1241948_flexx_02,31.316275739688987
CHEMBL1241948_flexx_03,33.70539048463351
CHEMBL1241948_flexx_04,32.11271823358407
CHEMBL1241948_flexx_05,32.6677820368755
CHEMBL1241948_flexx_06,30.52421133862562
CHEMBL1241948_flexx_07,37.170763085992355
CHEMBL1241948_flexx_08,31.792810985384094
CHEMBL1241948_flexx_09,35.680926764167
CHEMBL1241948_flexx_10,28.97459351159206
CHEMBL4071170_flexx_01,40.6827185514771
CHEMBL4071170_flexx_02,38.1225503288849
CHEMBL4071170_flexx_03,39.29962510162159
CHEMBL4071170_flexx_04,42.32613673593651
CHEMBL4071170_flexx_05,43.126130030473384
CHEMBL4071170_flexx_06,40.46267664864804
CHEMBL4071170_flexx_07,41.842255725532205
CHEMBL4071170_flexx_08,36.9057588597067
CHEMBL4071170_flexx_09,48.89643378444299
CHEMBL4071170_flexx_10,58.18422085669072
CHEMBL2064379_flexx_01,17.407580174706077
CHEMBL2064379_flexx_02,17.98684318871487
CHEMBL2064379_flexx_03,17.45378912104757
CHEMBL2064379_flexx_04,17.44265941682891
CHEMBL2064379_flexx_05,15.281349214598226
CHEMBL2064379_flexx_06,15.30527387279269
CHEMBL2064379_flexx_07,19.36215721134926
CHEMBL2064379_flexx_08,15.286697844497013
CHEMBL2064379_flexx_09,14.595271343358029
CHEMBL2064379_flexx_10,15.426012992278604
CHEMBL3132872_flexx_01,38.53579520808846
CHEMBL3132872_flexx_02,35.93073947517628
CHEMBL3132872_flexx_03,37.16773984420635
CHEMBL3132872_flexx_04,38.56728974104105
CHEMBL3132872_flexx_05,34.878078369352814
CHEMBL3132872_flexx_06,39.95575305774376
CHEMBL3132872_flexx_07,34.32962259386812
CHEMBL3132872_flexx_08,36.1393244077829
CHEMBL3132872_flexx_09,32.287508127812316
CHEMBL3132872_flexx_10,41.55602818686146
CHEMBL77452_flexx_01,59.34929155188272
CHEMBL77452_flexx_02,67.350809157931
CHEMBL77452_flexx_03,67.60986973585749
CHEMBL77452_flexx_04,67.22303235078203
CHEMBL77452_flexx_05,66.09459776028675
CHEMBL77452_flexx_06,62.3990050944301
CHEMBL77452_flexx_07,59.84876714068713
CHEMBL77452_flexx_08,67.350809157931
CHEMBL77452_flexx_09,47.22984355179051
CHEMBL77452_flexx_10,55.91256424684077
CHEMBL367625_flexx_01,18.10080438185537
CHEMBL367625_flexx_02,17.576386881121795
CHEMBL367625_flexx_03,14.88850601633363
CHEMBL367625_flexx_04,14.140018099714936
CHEMBL367625_flexx_05,14.53628477273445
CHEMBL367625_flexx_06,14.508054699208596
CHEMBL367625_flexx_07,22.97598400242738
CHEMBL367625_flexx_08,28.449514158267412
CHEMBL367625_flexx_09,30.05730109835006
CHEMBL367625_flexx_10,31.52455346010288
CHEMBL4443188_flexx_01,51.284039237046244
CHEMBL4443188_flexx_02,51.284039237046244
CHEMBL4443188_flexx_03,55.23321160239171
CHEMBL4443188_flexx_04,46.17935589707885
CHEMBL4443188_flexx_05,49.1394353187697
CHEMBL4443188_flexx_06,45.8500169780791
CHEMBL4443188_flexx_07,51.284039237046244
CHEMBL4443188_flexx_08,46.99481306250511
CHEMBL4443188_flexx_09,53.13255309843329
CHEMBL4443188_flexx_10,53.52172585220588
CHEMBL1683968_flexx_01,30.25521051426471
CHEMBL1683968_flexx_02,27.469445073397512
CHEMBL1683968_flexx_03,52.68433136935143
CHEMBL1683968_flexx_04,52.68433136935143
CHEMBL1683968_flexx_05,52.68433136935143
CHEMBL1683968_flexx_06,52.68433136935143
CHEMBL1683968_flexx_07,52.68433136935143
CHEMBL1683968_flexx_08,52.03952196783526
CHEMBL1683968_flexx_09,52.336082906977374
CHEMBL1683968_flexx_10,52.68433136935143
CHEMBL5209100_flexx_1,34.10069232234419
CHEMBL395591_flexx_01,66.31817274602857
CHEMBL395591_flexx_02,47.337505350445994
CHEMBL395591_flexx_03,47.10624072667972
CHEMBL395591_flexx_04,48.0809290763873
CHEMBL395591_flexx_05,44.051389525783705
CHEMBL395591_flexx_06,52.77209154558841
CHEMBL395591_flexx_07,44.36397650919328
CHEMBL395591_flexx_08,36.251090140455226
CHEMBL395591_flexx_09,57.23346881086988
CHEMBL395591_flexx_10,47.32983111531183
CHEMBL1830130_flexx_01,51.27605364846484
CHEMBL1830130_flexx_02,49.628331662691934
CHEMBL1830130_flexx_03,57.415622635754445
CHEMBL1830130_flexx_04,53.93928757719114
CHEMBL1830130_flexx_05,64.69716342026274
CHEMBL1830130_flexx_06,48.52515360730624
CHEMBL1830130_flexx_07,69.22976241197574
CHEMBL1830130_flexx_08,57.36521169328114
CHEMBL1830130_flexx_09,52.10762307135488
CHEMBL1830130_flexx_10,59.56159222228844
CHEMBL5174232_flexx_01,22.479298048405788
CHEMBL5174232_flexx_02,23.518761810502312
CHEMBL5174232_flexx_03,26.247849638854724
CHEMBL5174232_flexx_04,16.974643747313543
CHEMBL5174232_flexx_05,26.247849638854724
CHEMBL5174232_flexx_06,26.247849638854724
CHEMBL5174232_flexx_07,26.247849638854724
CHEMBL5174232_flexx_08,26.247849638854724
CHEMBL5174232_flexx_09,26.247849638854724
CHEMBL5174232_flexx_10,16.974643747313543
